Season,League,Date,Time,Home,Away,HG,AG,Res,AvgCH,AvgCD,AvgCA
2024/2025,Bundesliga,22/12/2024,16:30,Wolfsburg,Dortmund,1,3,A,3.18,3.72,2.15
2024/2025,Bundesliga,10/01/2025,19:30,Dortmund,Leverkusen,2,3,A,3.65,3.76,1.97
2024/2025,Bundesliga,11/01/2025,14:30,Freiburg,Holstein Kiel,3,2,H,1.44,4.87,6.6
2024/2025,Bundesliga,11/01/2025,14:30,Heidenheim,Union Berlin,2,0,H,3.16,3.33,2.31
2024/2025,Bundesliga,11/01/2025,14:30,Hoffenheim,Wolfsburg,0,1,A,2.33,3.44,3.02
2024/2025,Bundesliga,11/01/2025,14:30,Mainz,Bochum,2,0,H,1.66,3.95,5.18
2024/2025,Bundesliga,11/01/2025,14:30,St Pauli,Ein Frankfurt,0,1,A,3.46,3.42,2.15
2024/2025,Bundesliga,11/01/2025,17:30,M'gladbach,Bayern Munich,0,1,A,8.08,5.65,1.34
2024/2025,Bundesliga,12/01/2025,14:30,RB Leipzig,Werder Bremen,4,2,H,1.88,3.84,3.88
2024/2025,Bundesliga,12/01/2025,16:30,Augsburg,Stuttgart,0,1,A,3.95,3.65,1.92
2024/2025,Bundesliga,14/01/2025,17:30,Holstein Kiel,Dortmund,4,2,H,6.48,4.79,1.46
2024/2025,Bundesliga,14/01/2025,19:30,Ein Frankfurt,Freiburg,4,1,H,1.7,4.15,4.59
2024/2025,Bundesliga,14/01/2025,19:30,Leverkusen,Mainz,1,0,H,1.36,5.13,8.66
2024/2025,Bundesliga,14/01/2025,19:30,Wolfsburg,M'gladbach,5,1,H,1.9,3.75,3.93
2024/2025,Bundesliga,15/01/2025,17:30,Bochum,St Pauli,1,0,H,2.56,3.21,2.89
2024/2025,Bundesliga,15/01/2025,19:30,Bayern Munich,Hoffenheim,5,0,H,1.11,10.48,20.64
2024/2025,Bundesliga,15/01/2025,19:30,Stuttgart,RB Leipzig,2,1,H,1.99,3.8,3.52
2024/2025,Bundesliga,15/01/2025,19:30,Union Berlin,Augsburg,0,2,A,2.14,3.28,3.62
2024/2025,Bundesliga,15/01/2025,19:30,Werder Bremen,Heidenheim,3,3,D,1.74,3.99,4.44
2024/2025,Bundesliga,17/01/2025,19:30,Ein Frankfurt,Dortmund,2,0,H,2.76,3.53,2.49
2024/2025,Bundesliga,18/01/2025,14:30,Bayern Munich,Wolfsburg,3,2,H,1.15,8.58,17.86
2024/2025,Bundesliga,18/01/2025,14:30,Bochum,RB Leipzig,3,3,D,3.33,3.51,2.16
2024/2025,Bundesliga,18/01/2025,14:30,Heidenheim,St Pauli,0,2,A,2.39,3.4,2.99
2024/2025,Bundesliga,18/01/2025,14:30,Holstein Kiel,Hoffenheim,1,3,A,2.87,3.45,2.44
2024/2025,Bundesliga,18/01/2025,14:30,Stuttgart,Freiburg,4,0,H,1.58,4.33,5.4
2024/2025,Bundesliga,18/01/2025,17:30,Leverkusen,M'gladbach,3,1,H,1.26,6.25,10.59
2024/2025,Bundesliga,19/01/2025,14:30,Union Berlin,Mainz,2,1,H,2.78,3.17,2.68
2024/2025,Bundesliga,19/01/2025,16:30,Werder Bremen,Augsburg,0,2,A,1.92,3.72,3.91
2024/2025,Bundesliga,24/01/2025,19:30,Wolfsburg,Holstein Kiel,2,2,D,1.46,4.87,6.34
2024/2025,Bundesliga,25/01/2025,14:30,Augsburg,Heidenheim,2,1,H,1.97,3.53,3.89
2024/2025,Bundesliga,25/01/2025,14:30,Dortmund,Werder Bremen,2,2,D,1.5,4.71,5.86
2024/2025,Bundesliga,25/01/2025,14:30,Freiburg,Bayern Munich,1,2,A,11.67,6.69,1.23
2024/2025,Bundesliga,25/01/2025,14:30,Mainz,Stuttgart,2,0,H,3.24,3.45,2.23
2024/2025,Bundesliga,25/01/2025,14:30,RB Leipzig,Leverkusen,2,2,D,3.56,3.53,2.07
2024/2025,Bundesliga,25/01/2025,17:30,M'gladbach,Bochum,3,0,H,1.74,3.97,4.49
2024/2025,Bundesliga,26/01/2025,14:30,Hoffenheim,Ein Frankfurt,2,2,D,3.28,3.79,2.08
2024/2025,Bundesliga,26/01/2025,16:30,St Pauli,Union Berlin,3,0,H,2.38,3.15,3.24
2024/2025,Bundesliga,31/01/2025,19:30,Werder Bremen,Mainz,1,0,H,2.36,3.39,3.05
2024/2025,Bundesliga,01/02/2025,14:30,Bayern Munich,Holstein Kiel,4,3,H,1.04,18.08,43.76
2024/2025,Bundesliga,01/02/2025,14:30,Bochum,Freiburg,0,1,A,2.78,3.3,2.59
2024/2025,Bundesliga,01/02/2025,14:30,Heidenheim,Dortmund,1,2,A,4.66,4.07,1.7
2024/2025,Bundesliga,01/02/2025,14:30,St Pauli,Augsburg,1,1,D,2.13,3.26,3.7
2024/2025,Bundesliga,01/02/2025,14:30,Stuttgart,M'gladbach,1,2,A,1.66,4.27,4.76
2024/2025,Bundesliga,01/02/2025,17:30,Union Berlin,RB Leipzig,0,0,D,3.05,3.43,2.34
2024/2025,Bundesliga,02/02/2025,14:30,Ein Frankfurt,Wolfsburg,1,1,D,2.06,3.58,3.55
2024/2025,Bundesliga,02/02/2025,16:30,Leverkusen,Hoffenheim,3,1,H,1.14,9.33,16.32
2024/2025,Bundesliga,07/02/2025,19:30,Bayern Munich,Werder Bremen,3,0,H,1.1,11.95,20.3
2024/2025,Bundesliga,08/02/2025,14:30,Dortmund,Stuttgart,1,2,A,1.96,3.87,3.62
2024/2025,Bundesliga,08/02/2025,14:30,Freiburg,Heidenheim,1,0,H,1.7,3.81,5.11
2024/2025,Bundesliga,08/02/2025,14:30,Hoffenheim,Union Berlin,0,4,A,2.34,3.5,3.03
2024/2025,Bundesliga,08/02/2025,14:30,Mainz,Augsburg,0,0,D,1.81,3.56,4.74
2024/2025,Bundesliga,08/02/2025,14:30,Wolfsburg,Leverkusen,0,0,D,3.62,3.34,2.13
2024/2025,Bundesliga,08/02/2025,17:30,M'gladbach,Ein Frankfurt,1,1,D,2.58,3.6,2.63
2024/2025,Bundesliga,09/02/2025,14:30,Holstein Kiel,Bochum,2,2,D,2.3,3.54,3.06
2024/2025,Bundesliga,09/02/2025,16:30,RB Leipzig,St Pauli,2,0,H,1.67,4,5.11
2024/2025,Bundesliga,14/02/2025,19:30,Augsburg,RB Leipzig,0,0,D,3.06,3.34,2.39
2024/2025,Bundesliga,15/02/2025,14:30,Bochum,Dortmund,2,0,H,5.51,4.45,1.57
2024/2025,Bundesliga,15/02/2025,14:30,St Pauli,Freiburg,0,1,A,2.5,3.11,3.12
2024/2025,Bundesliga,15/02/2025,14:30,Stuttgart,Wolfsburg,1,2,A,1.58,4.51,5.32
2024/2025,Bundesliga,15/02/2025,14:30,Union Berlin,M'gladbach,1,2,A,2.15,3.55,3.39
2024/2025,Bundesliga,15/02/2025,17:30,Leverkusen,Bayern Munich,0,0,D,3.05,3.49,2.33
2024/2025,Bundesliga,16/02/2025,14:30,Werder Bremen,Hoffenheim,1,3,A,1.88,3.81,3.97
2024/2025,Bundesliga,16/02/2025,16:30,Ein Frankfurt,Holstein Kiel,3,1,H,1.34,5.66,8.46
2024/2025,Bundesliga,16/02/2025,18:30,Heidenheim,Mainz,0,2,A,3.72,3.43,2.07
2024/2025,Bundesliga,21/02/2025,19:30,Freiburg,Werder Bremen,5,0,H,1.99,3.49,3.93
2024/2025,Bundesliga,22/02/2025,14:30,Holstein Kiel,Leverkusen,0,2,A,14.5,6.98,1.2
2024/2025,Bundesliga,22/02/2025,14:30,Mainz,St Pauli,2,0,H,1.76,3.61,5.08
2024/2025,Bundesliga,22/02/2025,14:30,M'gladbach,Augsburg,0,3,A,1.94,3.6,4
2024/2025,Bundesliga,22/02/2025,14:30,Wolfsburg,Bochum,1,1,D,1.63,4.3,5.09
2024/2025,Bundesliga,22/02/2025,17:30,Dortmund,Union Berlin,6,0,H,1.49,4.58,6.39
2024/2025,Bundesliga,23/02/2025,14:30,RB Leipzig,Heidenheim,2,2,D,1.31,5.65,9.48
2024/2025,Bundesliga,23/02/2025,16:30,Bayern Munich,Ein Frankfurt,4,0,H,1.25,6.63,10.11
2024/2025,Bundesliga,23/02/2025,18:30,Hoffenheim,Stuttgart,1,1,D,3.42,3.85,2.04
2024/2025,Bundesliga,28/02/2025,19:30,Stuttgart,Bayern Munich,1,3,A,4.46,4.12,1.74
2024/2025,Bundesliga,01/03/2025,14:30,Bochum,Hoffenheim,0,1,A,2.45,3.47,2.89
2024/2025,Bundesliga,01/03/2025,14:30,Heidenheim,M'gladbach,0,3,A,2.71,3.43,2.61
2024/2025,Bundesliga,01/03/2025,14:30,RB Leipzig,Mainz,1,2,A,1.93,3.72,3.89
2024/2025,Bundesliga,01/03/2025,14:30,St Pauli,Dortmund,0,2,A,4.35,3.64,1.86
2024/2025,Bundesliga,01/03/2025,14:30,Werder Bremen,Wolfsburg,1,2,A,3.04,3.49,2.34
2024/2025,Bundesliga,01/03/2025,17:30,Ein Frankfurt,Leverkusen,1,4,A,4.18,3.89,1.83
2024/2025,Bundesliga,02/03/2025,14:30,Union Berlin,Holstein Kiel,0,1,A,1.57,4.25,5.83
2024/2025,Bundesliga,02/03/2025,16:30,Augsburg,Freiburg,0,0,D,2.52,3.11,3.08
2024/2025,Bundesliga,07/03/2025,19:30,M'gladbach,Mainz,1,3,A,2.71,3.42,2.62
2024/2025,Bundesliga,08/03/2025,14:30,Bayern Munich,Bochum,2,3,A,1.17,8.18,14.6
2024/2025,Bundesliga,08/03/2025,14:30,Dortmund,Augsburg,0,1,A,1.4,4.85,8.12
2024/2025,Bundesliga,08/03/2025,14:30,Holstein Kiel,Stuttgart,2,2,D,5.94,4.74,1.5
2024/2025,Bundesliga,08/03/2025,14:30,Leverkusen,Werder Bremen,0,2,A,1.33,5.46,8.92
2024/2025,Bundesliga,08/03/2025,14:30,Wolfsburg,St Pauli,1,1,D,1.83,3.56,4.61
2024/2025,Bundesliga,08/03/2025,17:30,Freiburg,RB Leipzig,0,0,D,2.56,3.31,2.84
2024/2025,Bundesliga,09/03/2025,14:30,Ein Frankfurt,Union Berlin,1,2,A,1.98,3.62,3.81
2024/2025,Bundesliga,09/03/2025,16:30,Hoffenheim,Heidenheim,1,1,D,1.89,3.78,3.99
2024/2025,Bundesliga,14/03/2025,19:30,St Pauli,Hoffenheim,1,0,H,2.31,3.24,3.31
2024/2025,Bundesliga,15/03/2025,14:30,Augsburg,Wolfsburg,1,0,H,2.47,3.23,3.01
2024/2025,Bundesliga,15/03/2025,14:30,Mainz,Freiburg,2,2,D,1.84,3.52,4.54
2024/2025,Bundesliga,15/03/2025,14:30,Union Berlin,Bayern Munich,1,1,D,9.24,5.43,1.33
2024/2025,Bundesliga,15/03/2025,14:30,Werder Bremen,M'gladbach,2,4,A,2.24,3.66,3.09
2024/2025,Bundesliga,15/03/2025,17:30,RB Leipzig,Dortmund,2,0,H,2.72,3.58,2.52
2024/2025,Bundesliga,16/03/2025,14:30,Bochum,Ein Frankfurt,1,3,A,2.71,3.53,2.54
2024/2025,Bundesliga,16/03/2025,16:30,Heidenheim,Holstein Kiel,3,1,H,2.04,3.54,3.66
2024/2025,Bundesliga,16/03/2025,18:30,Stuttgart,Leverkusen,3,4,A,3.28,3.4,2.25
2024/2025,Bundesliga,28/03/2025,19:30,Leverkusen,Bochum,3,1,H,1.22,6.72,12.4
2024/2025,Bundesliga,29/03/2025,14:30,Bayern Munich,St Pauli,3,2,H,1.12,9.26,22.65
2024/2025,Bundesliga,29/03/2025,14:30,Hoffenheim,Augsburg,1,1,D,2.37,3.36,3.05
2024/2025,Bundesliga,29/03/2025,14:30,Holstein Kiel,Werder Bremen,0,3,A,3.11,3.72,2.19
2024/2025,Bundesliga,29/03/2025,14:30,M'gladbach,RB Leipzig,1,0,H,2.88,3.61,2.36
2024/2025,Bundesliga,29/03/2025,14:30,Wolfsburg,Heidenheim,0,1,A,1.7,3.92,4.88
2024/2025,Bundesliga,29/03/2025,17:30,Ein Frankfurt,Stuttgart,1,0,H,2.56,3.72,2.59
2024/2025,Bundesliga,30/03/2025,14:30,Freiburg,Union Berlin,1,2,A,1.96,3.42,4.06
2024/2025,Bundesliga,30/03/2025,16:30,Dortmund,Mainz,3,1,H,1.66,4.12,4.92
2024/2025,Bundesliga,04/04/2025,19:30,Augsburg,Bayern Munich,1,3,A,7.75,4.86,1.4
2024/2025,Bundesliga,05/04/2025,14:30,Bochum,Stuttgart,0,4,A,2.54,3.53,2.69
2024/2025,Bundesliga,05/04/2025,14:30,Freiburg,Dortmund,1,4,A,3.35,3.6,2.12
2024/2025,Bundesliga,05/04/2025,14:30,Heidenheim,Leverkusen,0,1,A,6.15,4.42,1.51
2024/2025,Bundesliga,05/04/2025,14:30,Mainz,Holstein Kiel,1,1,D,1.42,4.81,7.16
2024/2025,Bundesliga,05/04/2025,14:30,RB Leipzig,Hoffenheim,3,1,H,1.67,4.24,4.72
2024/2025,Bundesliga,05/04/2025,17:30,Werder Bremen,Ein Frankfurt,2,0,H,2.33,3.63,2.91
2024/2025,Bundesliga,06/04/2025,14:30,St Pauli,M'gladbach,1,1,D,2.29,3.49,3.11
2024/2025,Bundesliga,06/04/2025,16:30,Union Berlin,Wolfsburg,1,0,H,2.3,3.36,3.2
2024/2025,Bundesliga,11/04/2025,19:30,Wolfsburg,RB Leipzig,2,3,A,2.75,3.68,2.41
2024/2025,Bundesliga,12/04/2025,14:30,Bochum,Augsburg,1,2,A,2.38,3.3,3.08
2024/2025,Bundesliga,12/04/2025,14:30,Hoffenheim,Mainz,2,0,H,2.45,3.44,2.87
2024/2025,Bundesliga,12/04/2025,14:30,Holstein Kiel,St Pauli,1,2,A,3.44,3.42,2.14
2024/2025,Bundesliga,12/04/2025,14:30,Leverkusen,Union Berlin,0,0,D,1.36,5,8.34
2024/2025,Bundesliga,12/04/2025,14:30,M'gladbach,Freiburg,1,2,A,2.26,3.67,3
2024/2025,Bundesliga,12/04/2025,17:30,Bayern Munich,Dortmund,2,2,D,1.45,5.22,6.02
2024/2025,Bundesliga,13/04/2025,14:30,Stuttgart,Werder Bremen,1,2,A,1.73,4.25,4.26
2024/2025,Bundesliga,13/04/2025,16:30,Ein Frankfurt,Heidenheim,3,0,H,1.74,4.04,4.39
2024/2025,Bundesliga,19/04/2025,14:30,Freiburg,Hoffenheim,3,2,H,1.91,3.76,3.87
2024/2025,Bundesliga,19/04/2025,14:30,Heidenheim,Bayern Munich,0,4,A,9.71,6.36,1.27
2024/2025,Bundesliga,19/04/2025,14:30,Mainz,Wolfsburg,2,2,D,2.02,3.67,3.58
2024/2025,Bundesliga,19/04/2025,14:30,RB Leipzig,Holstein Kiel,1,1,D,1.45,4.99,6.23
2024/2025,Bundesliga,19/04/2025,14:30,Werder Bremen,Bochum,1,0,H,1.59,4.44,5.1
2024/2025,Bundesliga,19/04/2025,17:30,Union Berlin,Stuttgart,4,4,D,3.07,3.44,2.29
2024/2025,Bundesliga,20/04/2025,14:30,Augsburg,Ein Frankfurt,0,0,D,2.58,3.39,2.73
2024/2025,Bundesliga,20/04/2025,16:30,Dortmund,M'gladbach,3,2,H,1.36,5.65,7.12
2024/2025,Bundesliga,20/04/2025,18:30,St Pauli,Leverkusen,1,1,D,4.96,3.88,1.7
2024/2025,Bundesliga,25/04/2025,19:30,Stuttgart,Heidenheim,0,1,A,1.46,4.88,6.19
2024/2025,Bundesliga,26/04/2025,14:30,Bayern Munich,Mainz,3,0,H,1.23,7.02,10.41
2024/2025,Bundesliga,26/04/2025,14:30,Hoffenheim,Dortmund,2,3,A,3.97,3.96,1.84
2024/2025,Bundesliga,26/04/2025,14:30,Holstein Kiel,M'gladbach,4,3,H,2.54,3.74,2.6
2024/2025,Bundesliga,26/04/2025,14:30,Leverkusen,Augsburg,2,0,H,1.48,4.67,6.24
2024/2025,Bundesliga,26/04/2025,14:30,Wolfsburg,Freiburg,0,1,A,2.36,3.63,2.86
2024/2025,Bundesliga,26/04/2025,17:30,Ein Frankfurt,RB Leipzig,4,0,H,2.02,3.94,3.35
2024/2025,Bundesliga,27/04/2025,14:30,Bochum,Union Berlin,1,1,D,2.37,3.37,3.04
2024/2025,Bundesliga,27/04/2025,16:30,Werder Bremen,St Pauli,0,0,D,1.99,3.56,3.75
2024/2025,Bundesliga,02/05/2025,19:30,Heidenheim,Bochum,0,0,D,2.36,3.38,3.02
2024/2025,Bundesliga,03/05/2025,14:30,M'gladbach,Hoffenheim,4,4,D,2.26,3.95,2.84
2024/2025,Bundesliga,03/05/2025,14:30,RB Leipzig,Bayern Munich,3,3,D,4.12,4.52,1.71
2024/2025,Bundesliga,03/05/2025,14:30,St Pauli,Stuttgart,0,1,A,2.79,3.46,2.5
2024/2025,Bundesliga,03/05/2025,14:30,Union Berlin,Werder Bremen,2,2,D,3.12,3.45,2.28
2024/2025,Bundesliga,03/05/2025,17:30,Dortmund,Wolfsburg,4,0,H,1.27,6.36,9.43
2024/2025,Bundesliga,04/05/2025,14:30,Augsburg,Holstein Kiel,1,3,A,1.78,3.97,4.23
2024/2025,Bundesliga,04/05/2025,16:30,Freiburg,Leverkusen,2,2,D,3.14,3.55,2.23
2024/2025,Bundesliga,04/05/2025,18:30,Mainz,Ein Frankfurt,1,1,D,2.36,3.62,2.87
2024/2025,Bundesliga,09/05/2025,19:30,Wolfsburg,Hoffenheim,2,2,D,2.77,3.61,2.46
2024/2025,Bundesliga,10/05/2025,14:30,Bochum,Mainz,1,4,A,3.07,3.83,2.16
2024/2025,Bundesliga,10/05/2025,14:30,Holstein Kiel,Freiburg,1,2,A,3.43,3.73,2.04
2024/2025,Bundesliga,10/05/2025,14:30,Union Berlin,Heidenheim,0,3,A,2.02,3.56,3.64
2024/2025,Bundesliga,10/05/2025,14:30,Werder Bremen,RB Leipzig,0,0,D,1.97,4.06,3.39
2024/2025,Bundesliga,10/05/2025,17:30,Bayern Munich,M'gladbach,2,0,H,1.14,9.73,15.06
2024/2025,Bundesliga,11/05/2025,14:30,Leverkusen,Dortmund,2,4,A,2.54,3.8,2.55
2024/2025,Bundesliga,11/05/2025,16:30,Ein Frankfurt,St Pauli,2,2,D,1.56,4.29,5.66
2024/2025,Bundesliga,11/05/2025,18:30,Stuttgart,Augsburg,4,0,H,1.53,4.61,5.52
2024/2025,Bundesliga,17/05/2025,14:30,Augsburg,Union Berlin,1,2,A,1.88,3.68,4.07
2024/2025,Bundesliga,17/05/2025,14:30,Dortmund,Holstein Kiel,3,0,H,1.13,9.8,16.55
2024/2025,Bundesliga,17/05/2025,14:30,Freiburg,Ein Frankfurt,1,3,A,2.34,3.6,2.9
2024/2025,Bundesliga,17/05/2025,14:30,Heidenheim,Werder Bremen,1,4,A,2.61,3.8,2.48
2024/2025,Bundesliga,17/05/2025,14:30,Hoffenheim,Bayern Munich,0,4,A,4.48,4.56,1.65
2024/2025,Bundesliga,17/05/2025,14:30,Mainz,Leverkusen,2,2,D,2.44,3.78,2.68
2024/2025,Bundesliga,17/05/2025,14:30,M'gladbach,Wolfsburg,0,1,A,2.28,4.06,2.74
2024/2025,Bundesliga,17/05/2025,14:30,RB Leipzig,Stuttgart,2,3,A,1.91,4.34,3.39
2024/2025,Bundesliga,17/05/2025,14:30,St Pauli,Bochum,0,2,A,1.74,4.04,4.42
2025/2026,Bundesliga,22/08/2025,19:30,Bayern Munich,RB Leipzig,6,0,H,1.23,6.98,9.87
2025/2026,Bundesliga,23/08/2025,14:30,Ein Frankfurt,Werder Bremen,4,1,H,1.53,4.55,5.28
2025/2026,Bundesliga,23/08/2025,14:30,Freiburg,Augsburg,1,3,A,1.93,3.5,3.88
2025/2026,Bundesliga,23/08/2025,14:30,Heidenheim,Wolfsburg,1,3,A,2.74,3.38,2.5
2025/2026,Bundesliga,23/08/2025,14:30,Leverkusen,Hoffenheim,1,2,A,1.71,4.15,4.24
2025/2026,Bundesliga,23/08/2025,14:30,Union Berlin,Stuttgart,2,1,H,3.91,3.78,1.85
2025/2026,Bundesliga,23/08/2025,17:30,St Pauli,Dortmund,3,3,D,4.04,3.65,1.86
2025/2026,Bundesliga,24/08/2025,14:30,Mainz,FC Koln,0,1,A,1.95,3.6,3.7
2025/2026,Bundesliga,24/08/2025,16:30,M'gladbach,Hamburg,0,0,D,1.89,3.87,3.65
2025/2026,Bundesliga,29/08/2025,19:30,Hamburg,St Pauli,0,2,A,2.42,3.22,2.97
2025/2026,Bundesliga,30/08/2025,14:30,Hoffenheim,Ein Frankfurt,1,3,A,2.64,3.79,2.4
2025/2026,Bundesliga,30/08/2025,14:30,RB Leipzig,Heidenheim,2,0,H,1.47,4.88,5.82
2025/2026,Bundesliga,30/08/2025,14:30,Stuttgart,M'gladbach,1,0,H,1.57,4.59,4.9
2025/2026,Bundesliga,30/08/2025,14:30,Werder Bremen,Leverkusen,3,3,D,3.54,3.9,1.92
2025/2026,Bundesliga,30/08/2025,17:30,Augsburg,Bayern Munich,2,3,A,9.33,5.93,1.28
2025/2026,Bundesliga,31/08/2025,14:30,Wolfsburg,Mainz,1,1,D,2.14,3.53,3.23
2025/2026,Bundesliga,31/08/2025,16:30,Dortmund,Union Berlin,3,0,H,1.41,4.84,6.88
2025/2026,Bundesliga,31/08/2025,18:30,FC Koln,Freiburg,4,1,H,2.53,3.31,2.72
2025/2026,Bundesliga,12/09/2025,19:30,Leverkusen,Ein Frankfurt,3,1,H,2.12,3.72,3.13
2025/2026,Bundesliga,13/09/2025,14:30,Freiburg,Stuttgart,3,1,H,2.62,3.54,2.53
2025/2026,Bundesliga,13/09/2025,14:30,Heidenheim,Dortmund,0,2,A,4.98,4.44,1.58
2025/2026,Bundesliga,13/09/2025,14:30,Mainz,RB Leipzig,0,1,A,2.32,3.69,2.8
2025/2026,Bundesliga,13/09/2025,14:30,Union Berlin,Hoffenheim,2,4,A,2.74,3.4,2.49
2025/2026,Bundesliga,13/09/2025,14:30,Wolfsburg,FC Koln,3,3,D,1.92,3.65,3.76
2025/2026,Bundesliga,13/09/2025,17:30,Bayern Munich,Hamburg,5,0,H,1.07,12.59,25.03
2025/2026,Bundesliga,14/09/2025,14:30,St Pauli,Augsburg,2,1,H,2.11,3.37,3.43
2025/2026,Bundesliga,14/09/2025,16:30,M'gladbach,Werder Bremen,0,4,A,2.09,3.89,3.09
2025/2026,Bundesliga,19/09/2025,19:30,Stuttgart,St Pauli,2,0,H,1.82,3.88,3.89
2025/2026,Bundesliga,20/09/2025,14:30,Augsburg,Mainz,1,4,A,2.61,3.47,2.58
2025/2026,Bundesliga,20/09/2025,14:30,Hamburg,Heidenheim,2,1,H,1.77,3.87,4.2
2025/2026,Bundesliga,20/09/2025,14:30,Hoffenheim,Bayern Munich,1,4,A,6.98,5.37,1.37
2025/2026,Bundesliga,20/09/2025,14:30,Werder Bremen,Freiburg,0,3,A,2.37,3.55,2.79
2025/2026,Bundesliga,20/09/2025,17:30,RB Leipzig,FC Koln,3,1,H,1.86,4.01,3.64
2025/2026,Bundesliga,21/09/2025,14:30,Ein Frankfurt,Union Berlin,3,4,A,1.62,4.17,4.92
2025/2026,Bundesliga,21/09/2025,16:30,Leverkusen,M'gladbach,1,1,D,1.51,4.45,5.74
2025/2026,Bundesliga,21/09/2025,18:30,Dortmund,Wolfsburg,1,0,H,1.52,4.57,5.36
2025/2026,Bundesliga,26/09/2025,19:30,Bayern Munich,Werder Bremen,4,0,H,1.1,10.52,18.3
2025/2026,Bundesliga,27/09/2025,14:30,Heidenheim,Augsburg,2,1,H,2.82,3.46,2.39
2025/2026,Bundesliga,27/09/2025,14:30,Mainz,Dortmund,0,2,A,3.39,3.76,2
2025/2026,Bundesliga,27/09/2025,14:30,St Pauli,Leverkusen,1,2,A,2.97,3.42,2.32
2025/2026,Bundesliga,27/09/2025,14:30,Wolfsburg,RB Leipzig,0,1,A,2.59,3.65,2.48
2025/2026,Bundesliga,27/09/2025,17:30,M'gladbach,Ein Frankfurt,4,6,A,2.9,3.63,2.26
2025/2026,Bundesliga,28/09/2025,14:30,Freiburg,Hoffenheim,1,1,D,2.29,3.35,3.08
2025/2026,Bundesliga,28/09/2025,16:30,FC Koln,Stuttgart,1,2,A,2.53,3.62,2.55
2025/2026,Bundesliga,28/09/2025,18:30,Union Berlin,Hamburg,0,0,D,1.97,3.57,3.65
2025/2026,Bundesliga,03/10/2025,19:30,Hoffenheim,FC Koln,0,1,A,1.94,3.76,3.56
2025/2026,Bundesliga,04/10/2025,14:30,Augsburg,Wolfsburg,3,1,H,2.5,3.51,2.67
2025/2026,Bundesliga,04/10/2025,14:30,Dortmund,RB Leipzig,1,1,D,1.67,4.5,4.12
2025/2026,Bundesliga,04/10/2025,14:30,Leverkusen,Union Berlin,2,0,H,1.7,3.89,4.69
2025/2026,Bundesliga,04/10/2025,14:30,Werder Bremen,St Pauli,1,0,H,2.31,3.51,2.9
2025/2026,Bundesliga,04/10/2025,17:30,Ein Frankfurt,Bayern Munich,0,3,A,6.7,5.66,1.36
2025/2026,Bundesliga,05/10/2025,14:30,Stuttgart,Heidenheim,1,0,H,1.39,5.06,6.99
2025/2026,Bundesliga,05/10/2025,16:30,Hamburg,Mainz,4,0,H,3.08,3.67,2.14
2025/2026,Bundesliga,05/10/2025,18:30,M'gladbach,Freiburg,0,0,D,2.59,3.36,2.66
2025/2026,Bundesliga,17/10/2025,19:30,Union Berlin,M'gladbach,3,1,H,2.24,3.33,3.18
2025/2026,Bundesliga,18/10/2025,14:30,FC Koln,Augsburg,1,1,D,1.98,3.78,3.43
2025/2026,Bundesliga,18/10/2025,14:30,Heidenheim,Werder Bremen,2,2,D,2.67,3.46,2.51
2025/2026,Bundesliga,18/10/2025,14:30,Mainz,Leverkusen,3,4,A,2.49,3.45,2.66
2025/2026,Bundesliga,18/10/2025,14:30,RB Leipzig,Hamburg,2,1,H,1.45,4.96,5.85
2025/2026,Bundesliga,18/10/2025,14:30,Wolfsburg,Stuttgart,0,3,A,2.83,3.52,2.35
2025/2026,Bundesliga,18/10/2025,17:30,Bayern Munich,Dortmund,2,1,H,1.35,5.52,7.41
2025/2026,Bundesliga,19/10/2025,14:30,Freiburg,Ein Frankfurt,2,2,D,2.46,3.54,2.69
2025/2026,Bundesliga,19/10/2025,16:30,St Pauli,Hoffenheim,0,3,A,2.65,3.4,2.57
2025/2026,Bundesliga,24/10/2025,19:30,Werder Bremen,Union Berlin,1,0,H,2.29,3.46,2.99
2025/2026,Bundesliga,25/10/2025,14:30,Augsburg,RB Leipzig,0,6,A,3.23,3.8,2.04
2025/2026,Bundesliga,25/10/2025,14:30,Ein Frankfurt,St Pauli,2,0,H,1.64,4.26,4.59
2025/2026,Bundesliga,25/10/2025,14:30,Hamburg,Wolfsburg,0,1,A,2.16,3.66,3.08
2025/2026,Bundesliga,25/10/2025,14:30,Hoffenheim,Heidenheim,3,1,H,1.57,4.37,5.13
2025/2026,Bundesliga,25/10/2025,14:30,M'gladbach,Bayern Munich,0,3,A,9.37,6.73,1.24
2025/2026,Bundesliga,25/10/2025,17:30,Dortmund,FC Koln,1,0,H,1.37,5.12,7.38
2025/2026,Bundesliga,26/10/2025,14:30,Leverkusen,Freiburg,2,0,H,1.96,3.6,3.68
2025/2026,Bundesliga,26/10/2025,16:30,Stuttgart,Mainz,2,1,H,2.06,3.61,3.33
2025/2026,Bundesliga,31/10/2025,19:30,Augsburg,Dortmund,0,1,A,5.37,4.35,1.55
2025/2026,Bundesliga,01/11/2025,14:30,Heidenheim,Ein Frankfurt,1,1,D,4,4.03,1.77
2025/2026,Bundesliga,01/11/2025,14:30,Mainz,Werder Bremen,1,1,D,1.86,3.81,3.8
2025/2026,Bundesliga,01/11/2025,14:30,RB Leipzig,Stuttgart,3,1,H,2.09,3.76,3.17
