fixture_key,competition,season,split,source_date,source_time,source_time_semantics,kickoff_utc,kickoff_utc_status,home_team,away_team,home_goals,away_goals,result,outcome_usage,avg_close_home,avg_close_draw,avg_close_away,close_source_class,open_price_status,goldbet_status,source_row_sha256
08718b12390e99d2597cb0b4,Bundesliga,2022/2023,DEVELOPMENT,2023-05-21,14:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Mainz,Stuttgart,1,4,A,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,2.82,3.45,2.52,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,04d5d9d72b1b5ecc41adc9bad4ad52588c5b2a00c232bfa2048a3b0dfc7222cc
db3c556bed0848b1214feebb,Bundesliga,2022/2023,DEVELOPMENT,2023-05-21,16:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Augsburg,Dortmund,0,3,A,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,6.6,5.55,1.41,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,73b3e891366684f19146b8c88d06d47497d1f7b4de9a6ed1016a560bd6e4ca7e
c1121254bcc63ea2b024b676,Bundesliga,2022/2023,DEVELOPMENT,2023-05-21,18:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Leverkusen,M'gladbach,2,2,D,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.3,6.02,9.17,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,5f4fd3582a76c878b37a29b50a7f4e139eadaff17519b9e7d9c2b58a087b431d
5f1715cde0fba3f36ce8dab2,Bundesliga,2022/2023,DEVELOPMENT,2023-05-27,14:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Bochum,Leverkusen,3,0,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,4.07,4.36,1.77,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,e80abb9b038e840be68df07b593287e873680661fe521bf4a62a8fa09080c7d3
f2d29a387b342977a9bb82d2,Bundesliga,2022/2023,DEVELOPMENT,2023-05-27,14:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Dortmund,Mainz,2,2,D,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.2,8.02,12.46,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,3e0ffac72663fe082fc8e3f3aae3693d90b662d7ae3106e09fda7573fd4cc298
3abddaa8bf7412d20a00c23f,Bundesliga,2022/2023,DEVELOPMENT,2023-05-27,14:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Ein Frankfurt,Freiburg,2,1,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,2.11,3.95,3.22,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,51f0f450cd7d396a3a2cdbd36f8a9e0ae653312d607dc762e370d7f7893af89a
97a37a0e6f852849278c8e57,Bundesliga,2022/2023,DEVELOPMENT,2023-05-27,14:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,FC Koln,Bayern Munich,1,2,A,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,6.15,5.47,1.43,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,5f5b672954b8e85137431eb283c43d73fd49269301788809ea97966bae181055
e48ae9bd51d637da26e16817,Bundesliga,2022/2023,DEVELOPMENT,2023-05-27,14:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,M'gladbach,Augsburg,2,0,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,2.01,3.93,3.47,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,a704200f1fdbf0f562207dd8b76afd5a53021924952d244cbcc63321b7c8ad36
9de06ce3402ed796b6c881ac,Bundesliga,2022/2023,DEVELOPMENT,2023-05-27,14:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,RB Leipzig,Schalke 04,4,2,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.54,4.94,5.27,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,1d1bd0311d4d3a17c3d686bb31bcc8e434d1bb0a416f62abc865787795771c1b
a7387f3947c70a5086487b93,Bundesliga,2022/2023,DEVELOPMENT,2023-05-27,14:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Stuttgart,Hoffenheim,1,1,D,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.53,4.77,5.55,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,c6dae2141e3f67239e61f945392a70ba5756fba682f65c6c1f8bafa0a91966ac
70cc55776d4953bd1c310d07,Bundesliga,2022/2023,DEVELOPMENT,2023-05-27,14:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Union Berlin,Werder Bremen,1,0,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.47,4.73,6.82,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,6cfa27e6b2037a53ab4caa64af45c218e6ec15638ee20b7667154667a5c1d2a1
816d42e97581207350b1b685,Bundesliga,2022/2023,DEVELOPMENT,2023-05-27,14:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Wolfsburg,Hertha,1,2,A,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.25,6.76,10.33,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,88973a77fb018cdd2399cd407388c3eb85c304664443da83c3c7f6790c33f742
4f0d19ab05519c73617d8d1a,Bundesliga,2023/2024,DEVELOPMENT,2023-08-18,19:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Werder Bremen,Bayern Munich,0,4,A,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,8.69,6.05,1.31,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,5b8258bc0cf54a9dc56f61b0d68d9362de6a7360b3aa77807f1d4636eaf8d9ad
690267b1933eea7625da44ba,Bundesliga,2023/2024,DEVELOPMENT,2023-08-19,14:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Augsburg,M'gladbach,4,4,D,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,2.79,3.67,2.42,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,8eefa29a8f05d1c17e4585a8cc67c6b74af2cacc989949508e06e7c16566a730
fe7792694f2a72264e1148bf,Bundesliga,2023/2024,DEVELOPMENT,2023-08-19,14:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Hoffenheim,Freiburg,1,2,A,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,2.2,3.68,3.15,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,3cc6433bb5f01e417d65f4308c7a8c1699b2a84adde1aa0ea50c95fcd14f4c98
4b3c9dbab4f3bc79343e991a,Bundesliga,2023/2024,DEVELOPMENT,2023-08-19,14:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Leverkusen,RB Leipzig,3,2,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,2.44,3.6,2.81,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,00986e814e31c7126d7962bac8e348169c8c83c9f37003a4c8517f3ecbd8c9be
