Season,League,Date,Time,Home,Away,HG,AG,Res,AvgCH,AvgCD,AvgCA
2022/2023,2. Bundesliga,08/04/2023,12:00,Nurnberg,Karlsruhe,1,1,D,3.08,3.27,2.32
2022/2023,2. Bundesliga,08/04/2023,19:30,Heidenheim,St Pauli,0,1,A,2.38,3.14,3.08
2022/2023,2. Bundesliga,09/04/2023,12:30,Bielefeld,Fortuna Dusseldorf,2,2,D,2.65,3.37,2.57
2022/2023,2. Bundesliga,09/04/2023,12:30,Darmstadt,Paderborn,2,1,H,2.13,3.56,3.22
2022/2023,2. Bundesliga,09/04/2023,12:30,Hansa Rostock,Holstein Kiel,2,3,A,2.69,3.25,2.58
2022/2023,2. Bundesliga,09/04/2023,12:30,Regensburg,Magdeburg,2,2,D,2.24,3.43,3.08
2022/2023,2. Bundesliga,09/04/2023,12:30,Sandhausen,Greuther Furth,0,2,A,4.04,3.47,1.9
2022/2023,2. Bundesliga,14/04/2023,17:30,Greuther Furth,Regensburg,2,1,H,1.86,3.44,4.32
2022/2023,2. Bundesliga,14/04/2023,17:30,Hannover,Heidenheim,0,3,A,3.22,3.41,2.19
2022/2023,2. Bundesliga,15/04/2023,12:00,Holstein Kiel,Nurnberg,2,1,H,2.27,3.44,3.02
2022/2023,2. Bundesliga,15/04/2023,12:00,Magdeburg,Sandhausen,1,2,A,1.53,4.27,5.71
2022/2023,2. Bundesliga,15/04/2023,12:00,Paderborn,Hansa Rostock,3,0,H,1.69,3.81,4.73
2022/2023,2. Bundesliga,15/04/2023,19:30,Kaiserslautern,Hamburg,2,0,H,3.66,3.74,1.9
2022/2023,2. Bundesliga,16/04/2023,12:30,Fortuna Dusseldorf,Darmstadt,1,0,H,2.32,3.45,2.92
2022/2023,2. Bundesliga,16/04/2023,12:30,Karlsruhe,Bielefeld,4,2,H,2.13,3.69,3.09
2022/2023,2. Bundesliga,16/04/2023,12:30,St Pauli,Braunschweig,1,2,A,1.62,4.01,5.04
2022/2023,2. Bundesliga,21/04/2023,17:30,Darmstadt,Karlsruhe,2,1,H,1.73,3.86,4.51
2022/2023,2. Bundesliga,21/04/2023,17:30,Hamburg,St Pauli,4,3,H,2.09,3.61,3.26
2022/2023,2. Bundesliga,22/04/2023,12:00,Bielefeld,Hannover,1,3,A,1.79,3.82,4.14
2022/2023,2. Bundesliga,22/04/2023,12:00,Hansa Rostock,Greuther Furth,2,0,H,3.09,3.15,2.38
2022/2023,2. Bundesliga,22/04/2023,12:00,Nurnberg,Fortuna Dusseldorf,2,0,H,3.21,3.36,2.2
2022/2023,2. Bundesliga,22/04/2023,19:30,Braunschweig,Magdeburg,1,2,A,2.45,3.5,2.71
2022/2023,2. Bundesliga,23/04/2023,12:30,Heidenheim,Holstein Kiel,3,0,H,1.63,4.09,4.91
2022/2023,2. Bundesliga,23/04/2023,12:30,Regensburg,Kaiserslautern,0,0,D,2.29,3.15,3.26
2022/2023,2. Bundesliga,23/04/2023,12:30,Sandhausen,Paderborn,2,2,D,5,4.07,1.62
2022/2023,2. Bundesliga,28/04/2023,17:30,Greuther Furth,Heidenheim,0,2,A,2.8,3.17,2.57
2022/2023,2. Bundesliga,28/04/2023,17:30,Paderborn,Braunschweig,5,1,H,1.65,4.1,4.74
2022/2023,2. Bundesliga,29/04/2023,12:00,Kaiserslautern,Hansa Rostock,0,1,A,2.15,3.27,3.42
2022/2023,2. Bundesliga,29/04/2023,12:00,Magdeburg,Hamburg,3,2,H,3.08,3.82,2.11
2022/2023,2. Bundesliga,29/04/2023,12:00,St Pauli,Bielefeld,2,1,H,1.96,3.61,3.66
2022/2023,2. Bundesliga,29/04/2023,19:30,Hannover,Nurnberg,3,0,H,2.34,3.37,2.95
2022/2023,2. Bundesliga,30/04/2023,12:30,Fortuna Dusseldorf,Karlsruhe,3,2,H,2.17,3.7,3.01
2022/2023,2. Bundesliga,30/04/2023,12:30,Holstein Kiel,Darmstadt,0,3,A,3.34,3.87,1.98
2022/2023,2. Bundesliga,30/04/2023,12:30,Sandhausen,Regensburg,2,1,H,2.87,3.19,2.5
2022/2023,2. Bundesliga,05/05/2023,17:30,Bielefeld,Greuther Furth,1,1,D,2.3,3.53,2.92
2022/2023,2. Bundesliga,05/05/2023,17:30,Hamburg,Paderborn,2,2,D,1.97,3.83,3.39
2022/2023,2. Bundesliga,06/05/2023,12:00,Fortuna Dusseldorf,Holstein Kiel,3,0,H,1.71,4.27,4.16
2022/2023,2. Bundesliga,06/05/2023,12:00,Hansa Rostock,Regensburg,2,0,H,2.32,3.18,3.16
2022/2023,2. Bundesliga,06/05/2023,12:00,Karlsruhe,Hannover,2,1,H,1.71,4.2,4.21
2022/2023,2. Bundesliga,06/05/2023,19:30,Darmstadt,St Pauli,0,3,A,1.95,3.64,3.64
2022/2023,2. Bundesliga,07/05/2023,12:30,Braunschweig,Sandhausen,2,1,H,1.89,3.49,4.03
2022/2023,2. Bundesliga,07/05/2023,12:30,Heidenheim,Magdeburg,0,0,D,1.63,4.05,4.98
2022/2023,2. Bundesliga,07/05/2023,12:30,Nurnberg,Kaiserslautern,3,3,D,2.07,3.28,3.63
2022/2023,2. Bundesliga,12/05/2023,17:30,Magdeburg,Nurnberg,2,2,D,2.19,3.63,3.02
2022/2023,2. Bundesliga,12/05/2023,17:30,Sandhausen,Hansa Rostock,1,2,A,2.73,3.14,2.65
2022/2023,2. Bundesliga,13/05/2023,12:00,Greuther Furth,Braunschweig,2,2,D,1.77,3.81,4.26
2022/2023,2. Bundesliga,13/05/2023,12:00,Holstein Kiel,Karlsruhe,2,1,H,2.26,3.87,2.79
2022/2023,2. Bundesliga,13/05/2023,12:00,Kaiserslautern,Bielefeld,1,2,A,2.46,3.55,2.68
2022/2023,2. Bundesliga,13/05/2023,19:30,St Pauli,Fortuna Dusseldorf,0,0,D,1.86,3.81,3.81
2022/2023,2. Bundesliga,14/05/2023,12:30,Hannover,Darmstadt,2,1,H,3.8,3.79,1.87
2022/2023,2. Bundesliga,14/05/2023,12:30,Paderborn,Heidenheim,3,2,H,2.04,3.66,3.35
2022/2023,2. Bundesliga,14/05/2023,12:30,Regensburg,Hamburg,1,5,A,3.45,3.86,1.93
2022/2023,2. Bundesliga,19/05/2023,17:30,Darmstadt,Magdeburg,1,0,H,1.4,5.11,6.79
2022/2023,2. Bundesliga,19/05/2023,17:30,Holstein Kiel,St Pauli,3,4,A,2.91,3.88,2.17
2022/2023,2. Bundesliga,20/05/2023,12:00,Bielefeld,Paderborn,2,2,D,2.76,3.69,2.34
2022/2023,2. Bundesliga,20/05/2023,12:00,Braunschweig,Regensburg,1,2,A,2.16,3.51,3.21
2022/2023,2. Bundesliga,20/05/2023,12:00,Heidenheim,Sandhausen,1,0,H,1.32,5.23,8.86
2022/2023,2. Bundesliga,20/05/2023,19:30,Hamburg,Greuther Furth,2,1,H,1.42,4.94,6.42
2022/2023,2. Bundesliga,21/05/2023,12:30,Fortuna Dusseldorf,Hannover,3,3,D,1.81,4.03,3.82
2022/2023,2. Bundesliga,21/05/2023,12:30,Karlsruhe,Kaiserslautern,2,0,H,2.08,3.73,3.2
2022/2023,2. Bundesliga,21/05/2023,12:30,Nurnberg,Hansa Rostock,0,0,D,2.07,3.29,3.62
2022/2023,2. Bundesliga,28/05/2023,14:30,Greuther Furth,Darmstadt,4,0,H,2.9,3.53,2.31
2022/2023,2. Bundesliga,28/05/2023,14:30,Hannover,Holstein Kiel,1,5,A,2.05,4.16,3.01
2022/2023,2. Bundesliga,28/05/2023,14:30,Hansa Rostock,Braunschweig,2,1,H,2.88,3.33,2.41
2022/2023,2. Bundesliga,28/05/2023,14:30,Kaiserslautern,Fortuna Dusseldorf,0,3,A,2.2,3.74,2.94
2022/2023,2. Bundesliga,28/05/2023,14:30,Magdeburg,Bielefeld,4,0,H,3.17,4.25,1.96
2022/2023,2. Bundesliga,28/05/2023,14:30,Paderborn,Nurnberg,0,1,A,1.84,4.09,3.67
2022/2023,2. Bundesliga,28/05/2023,14:30,Regensburg,Heidenheim,2,3,A,5.48,4.22,1.56
2022/2023,2. Bundesliga,28/05/2023,14:30,Sandhausen,Hamburg,0,1,A,8.17,5.74,1.31
2022/2023,2. Bundesliga,28/05/2023,14:30,St Pauli,Karlsruhe,1,1,D,1.57,4.6,4.83
2023/2024,2. Bundesliga,28/07/2023,19:30,Hamburg,Schalke 04,5,3,H,2.38,3.67,2.69
2023/2024,2. Bundesliga,29/07/2023,12:00,Hannover,Elversberg,2,2,D,2,3.79,3.35
2023/2024,2. Bundesliga,29/07/2023,12:00,Kaiserslautern,St Pauli,1,2,A,3.05,3.14,2.41
2023/2024,2. Bundesliga,29/07/2023,12:00,Osnabruck,Karlsruhe,2,3,A,3.03,3.66,2.18
2023/2024,2. Bundesliga,29/07/2023,12:00,Wehen,Magdeburg,1,1,D,2.95,3.63,2.23
2023/2024,2. Bundesliga,29/07/2023,19:30,Fortuna Dusseldorf,Hertha,1,0,H,2.09,3.6,3.26
2023/2024,2. Bundesliga,30/07/2023,12:30,Braunschweig,Holstein Kiel,0,1,A,2.4,3.58,2.73
2023/2024,2. Bundesliga,30/07/2023,12:30,Greuther Furth,Paderborn,5,0,H,2.49,3.54,2.63
2023/2024,2. Bundesliga,30/07/2023,12:30,Hansa Rostock,Nurnberg,2,0,H,2.41,3.11,3.08
2023/2024,2. Bundesliga,04/08/2023,17:30,Hertha,Wehen,0,1,A,1.61,4.1,5.04
2023/2024,2. Bundesliga,04/08/2023,17:30,Paderborn,Osnabruck,1,1,D,1.66,4.15,4.51
2023/2024,2. Bundesliga,05/08/2023,12:00,Elversberg,Hansa Rostock,1,2,A,2.01,3.59,3.45
2023/2024,2. Bundesliga,05/08/2023,12:00,Holstein Kiel,Greuther Furth,2,1,H,2.66,3.69,2.4
2023/2024,2. Bundesliga,05/08/2023,12:00,St Pauli,Fortuna Dusseldorf,0,0,D,1.95,3.55,3.69
2023/2024,2. Bundesliga,05/08/2023,19:30,Schalke 04,Kaiserslautern,3,0,H,1.86,3.64,3.97
2023/2024,2. Bundesliga,06/08/2023,12:30,Karlsruhe,Hamburg,2,2,D,2.43,3.93,2.51
2023/2024,2. Bundesliga,06/08/2023,12:30,Magdeburg,Braunschweig,2,1,H,1.73,3.92,4.33
2023/2024,2. Bundesliga,06/08/2023,12:30,Nurnberg,Hannover,2,2,D,2.38,3.34,2.9
2023/2024,2. Bundesliga,18/08/2023,17:30,Kaiserslautern,Elversberg,3,2,H,2.19,3.56,3.06
2023/2024,2. Bundesliga,18/08/2023,17:30,Wehen,Karlsruhe,1,0,H,2.74,3.55,2.39
2023/2024,2. Bundesliga,19/08/2023,12:00,Fortuna Dusseldorf,Paderborn,1,2,A,1.97,3.75,3.45
2023/2024,2. Bundesliga,19/08/2023,12:00,Greuther Furth,St Pauli,0,0,D,2.44,3.41,2.76
2023/2024,2. Bundesliga,19/08/2023,12:00,Hansa Rostock,Hannover,1,2,A,2.42,3.4,2.79
2023/2024,2. Bundesliga,19/08/2023,19:30,Hamburg,Hertha,3,0,H,1.71,4.24,4.14
2023/2024,2. Bundesliga,20/08/2023,12:30,Braunschweig,Schalke 04,1,0,H,3.23,3.65,2.08
2023/2024,2. Bundesliga,20/08/2023,12:30,Holstein Kiel,Magdeburg,2,4,A,2.31,3.79,2.74
2023/2024,2. Bundesliga,20/08/2023,12:30,Osnabruck,Nurnberg,2,3,A,2.22,3.46,3.08
2023/2024,2. Bundesliga,25/08/2023,17:30,Paderborn,Kaiserslautern,1,2,A,2.13,3.62,3.17
2023/2024,2. Bundesliga,25/08/2023,17:30,Schalke 04,Holstein Kiel,0,2,A,2,3.96,3.26
2023/2024,2. Bundesliga,26/08/2023,12:00,Elversberg,Fortuna Dusseldorf,0,5,A,2.72,3.69,2.37
2023/2024,2. Bundesliga,26/08/2023,12:00,Hansa Rostock,Osnabruck,2,1,H,2.11,3.49,3.35
2023/2024,2. Bundesliga,26/08/2023,12:00,Hertha,Greuther Furth,5,0,H,2.36,3.49,2.85
2023/2024,2. Bundesliga,26/08/2023,19:30,Hannover,Hamburg,0,1,A,3.27,3.99,1.98
2023/2024,2. Bundesliga,27/08/2023,12:30,Karlsruhe,Braunschweig,2,0,H,1.81,3.99,3.92
2023/2024,2. Bundesliga,27/08/2023,12:30,Nurnberg,Wehen,2,1,H,1.99,3.62,3.55
2023/2024,2. Bundesliga,27/08/2023,12:30,St Pauli,Magdeburg,0,0,D,1.82,3.93,3.89
2023/2024,2. Bundesliga,01/09/2023,17:30,Braunschweig,St Pauli,1,1,D,4.06,3.65,1.85
2023/2024,2. Bundesliga,01/09/2023,17:30,Fortuna Dusseldorf,Karlsruhe,3,1,H,2.33,3.65,2.8
2023/2024,2. Bundesliga,02/09/2023,12:00,Holstein Kiel,Paderborn,2,1,H,2.22,3.79,2.9
2023/2024,2. Bundesliga,02/09/2023,12:00,Magdeburg,Hertha,6,4,H,2.68,3.72,2.39
2023/2024,2. Bundesliga,02/09/2023,12:00,Wehen,Schalke 04,1,1,D,2.93,3.64,2.25
2023/2024,2. Bundesliga,02/09/2023,19:30,Kaiserslautern,Nurnberg,3,1,H,2.09,3.48,3.4
2023/2024,2. Bundesliga,03/09/2023,12:30,Greuther Furth,Hannover,1,3,A,1.95,3.69,3.6
2023/2024,2. Bundesliga,03/09/2023,12:30,Hamburg,Hansa Rostock,2,0,H,1.46,4.68,6.08
2023/2024,2. Bundesliga,03/09/2023,12:30,Osnabruck,Elversberg,0,1,A,2.26,3.8,2.78
2023/2024,2. Bundesliga,15/09/2023,17:30,Nurnberg,Greuther Furth,1,1,D,2.54,3.51,2.64
2023/2024,2. Bundesliga,15/09/2023,17:30,Paderborn,Wehen,2,1,H,1.85,3.83,3.92
2023/2024,2. Bundesliga,16/09/2023,12:00,Elversberg,Hamburg,2,1,H,3.65,4.11,1.85
2023/2024,2. Bundesliga,16/09/2023,12:00,Hansa Rostock,Fortuna Dusseldorf,1,3,A,3.17,3.36,2.24
2023/2024,2. Bundesliga,16/09/2023,12:00,Karlsruhe,Kaiserslautern,1,1,D,1.98,3.63,3.56
2023/2024,2. Bundesliga,16/09/2023,19:30,Schalke 04,Magdeburg,4,3,H,2.04,3.82,3.24
2023/2024,2. Bundesliga,17/09/2023,12:30,Hannover,Osnabruck,7,0,H,1.83,3.88,3.9
2023/2024,2. Bundesliga,17/09/2023,12:30,Hertha,Braunschweig,3,0,H,1.72,4.04,4.37
2023/2024,2. Bundesliga,17/09/2023,12:30,St Pauli,Holstein Kiel,5,1,H,1.9,3.65,3.84
2023/2024,2. Bundesliga,22/09/2023,17:30,Magdeburg,Paderborn,1,1,D,2.12,3.93,2.98
2023/2024,2. Bundesliga,22/09/2023,17:30,Osnabruck,Hamburg,2,1,H,4.56,4.5,1.61
2023/2024,2. Bundesliga,23/09/2023,12:00,Braunschweig,Nurnberg,2,2,D,2.64,3.52,2.52
2023/2024,2. Bundesliga,23/09/2023,12:00,Greuther Furth,Karlsruhe,4,3,H,2.32,3.65,2.81
2023/2024,2. Bundesliga,23/09/2023,12:00,Wehen,Elversberg,0,2,A,2.51,3.66,2.57
2023/2024,2. Bundesliga,23/09/2023,19:30,St Pauli,Schalke 04,3,1,H,1.84,3.68,4.04
2023/2024,2. Bundesliga,24/09/2023,12:30,Fortuna Dusseldorf,Hannover,1,1,D,1.94,3.8,3.59
2023/2024,2. Bundesliga,24/09/2023,12:30,Holstein Kiel,Hertha,2,3,A,2.24,3.78,2.87
2023/2024,2. Bundesliga,24/09/2023,12:30,Kaiserslautern,Hansa Rostock,3,1,H,2.07,3.34,3.64
2023/2024,2. Bundesliga,29/09/2023,17:30,Hamburg,Fortuna Dusseldorf,1,0,H,1.96,3.99,3.35
2023/2024,2. Bundesliga,29/09/2023,17:30,Paderborn,Schalke 04,3,1,H,2.16,3.83,2.98
2023/2024,2. Bundesliga,30/09/2023,12:00,Hannover,Wehen,2,0,H,1.7,4.05,4.47
2023/2024,2. Bundesliga,30/09/2023,12:00,Hansa Rostock,Braunschweig,1,0,H,2.14,3.5,3.27
2023/2024,2. Bundesliga,30/09/2023,12:00,Karlsruhe,Holstein Kiel,0,2,A,1.82,4.1,3.79
2023/2024,2. Bundesliga,30/09/2023,19:30,Hertha,St Pauli,1,2,A,2.64,3.53,2.52
2023/2024,2. Bundesliga,01/10/2023,12:30,Elversberg,Greuther Furth,1,1,D,2.39,3.63,2.75
2023/2024,2. Bundesliga,01/10/2023,12:30,Nurnberg,Magdeburg,1,0,H,2.18,3.77,3.01
2023/2024,2. Bundesliga,01/10/2023,12:30,Osnabruck,Kaiserslautern,2,2,D,2.6,3.55,2.56
2023/2024,2. Bundesliga,06/10/2023,17:30,Fortuna Dusseldorf,Osnabruck,1,1,D,1.57,4.47,5.01
2023/2024,2. Bundesliga,06/10/2023,17:30,Kaiserslautern,Hannover,3,1,H,2.24,3.56,3.04
2023/2024,2. Bundesliga,07/10/2023,12:00,Greuther Furth,Hansa Rostock,1,0,H,1.75,3.76,4.44
2023/2024,2. Bundesliga,07/10/2023,12:00,Magdeburg,Karlsruhe,1,1,D,2.4,3.78,2.66
2023/2024,2. Bundesliga,07/10/2023,12:00,Wehen,Hamburg,1,1,D,4.11,4.22,1.73
2023/2024,2. Bundesliga,07/10/2023,19:30,St Pauli,Nurnberg,5,1,H,1.54,4.31,5.67
2023/2024,2. Bundesliga,08/10/2023,12:30,Braunschweig,Paderborn,1,3,A,2.8,3.59,2.35
2023/2024,2. Bundesliga,08/10/2023,12:30,Holstein Kiel,Elversberg,1,1,D,2.13,3.82,3.06
2023/2024,2. Bundesliga,08/10/2023,12:30,Schalke 04,Hertha,1,2,A,2.05,3.83,3.23
2023/2024,2. Bundesliga,20/10/2023,17:30,Elversberg,Braunschweig,3,0,H,1.78,4.02,4.05
2023/2024,2. Bundesliga,20/10/2023,17:30,Hannover,Magdeburg,2,1,H,2.15,3.78,3.07
2023/2024,2. Bundesliga,21/10/2023,12:00,Hamburg,Greuther Furth,2,0,H,1.66,4.29,4.48
2023/2024,2. Bundesliga,21/10/2023,12:00,Osnabruck,Wehen,0,2,A,2.06,3.74,3.27
2023/2024,2. Bundesliga,21/10/2023,12:00,Paderborn,St Pauli,2,2,D,3.25,3.74,2.07
2023/2024,2. Bundesliga,21/10/2023,19:30,Fortuna Dusseldorf,Kaiserslautern,4,3,H,1.91,3.74,3.74
2023/2024,2. Bundesliga,22/10/2023,12:30,Hansa Rostock,Holstein Kiel,1,3,A,2.56,3.35,2.73
2023/2024,2. Bundesliga,22/10/2023,12:30,Karlsruhe,Schalke 04,3,0,H,2.31,3.74,2.81
2023/2024,2. Bundesliga,22/10/2023,12:30,Nurnberg,Hertha,3,1,H,2.48,3.61,2.65
2023/2024,2. Bundesliga,27/10/2023,17:30,Braunschweig,Fortuna Dusseldorf,1,4,A,3.75,3.84,1.88
2023/2024,2. Bundesliga,27/10/2023,17:30,Greuther Furth,Osnabruck,4,0,H,1.67,4.12,4.65
2023/2024,2. Bundesliga,28/10/2023,12:00,Hertha,Paderborn,3,1,H,2.15,3.74,3.04
2023/2024,2. Bundesliga,28/10/2023,12:00,Schalke 04,Hannover,3,2,H,2.31,3.72,2.79
2023/2024,2. Bundesliga,28/10/2023,12:00,St Pauli,Karlsruhe,2,1,H,1.54,4.3,5.57
2023/2024,2. Bundesliga,28/10/2023,19:30,Kaiserslautern,Hamburg,3,3,D,2.74,3.75,2.34
2023/2024,2. Bundesliga,29/10/2023,12:30,Holstein Kiel,Nurnberg,0,2,A,2.19,3.68,3.02
2023/2024,2. Bundesliga,29/10/2023,12:30,Magdeburg,Elversberg,1,2,A,2.07,3.81,3.19
2023/2024,2. Bundesliga,29/10/2023,12:30,Wehen,Hansa Rostock,1,0,H,2.37,3.41,2.9
2023/2024,2. Bundesliga,03/11/2023,17:30,Elversberg,St Pauli,0,2,A,3.2,3.62,2.13
2023/2024,2. Bundesliga,03/11/2023,17:30,Fortuna Dusseldorf,Wehen,1,3,A,1.53,4.46,5.53
2023/2024,2. Bundesliga,04/11/2023,12:00,Kaiserslautern,Greuther Furth,0,2,A,2.21,3.5,3.09
2023/2024,2. Bundesliga,04/11/2023,12:00,Nurnberg,Schalke 04,1,2,A,2.11,3.69,3.19
2023/2024,2. Bundesliga,04/11/2023,12:00,Osnabruck,Holstein Kiel,1,1,D,2.71,3.65,2.4
2023/2024,2. Bundesliga,04/11/2023,19:30,Hamburg,Magdeburg,2,0,H,1.58,4.85,4.63
2023/2024,2. Bundesliga,05/11/2023,12:30,Hannover,Braunschweig,2,0,H,1.52,4.28,6.11
2023/2024,2. Bundesliga,05/11/2023,12:30,Hansa Rostock,Hertha,0,0,D,2.76,3.54,2.42
2023/2024,2. Bundesliga,05/11/2023,12:30,Karlsruhe,Paderborn,0,3,A,2.18,3.69,3.04
2023/2024,2. Bundesliga,10/11/2023,17:30,Schalke 04,Elversberg,1,2,A,1.99,3.82,3.4
2023/2024,2. Bundesliga,10/11/2023,17:30,St Pauli,Hannover,0,0,D,1.65,3.98,4.97
2023/2024,2. Bundesliga,11/11/2023,12:00,Braunschweig,Osnabruck,3,2,H,2.3,3.45,2.98
2023/2024,2. Bundesliga,11/11/2023,12:00,Holstein Kiel,Hamburg,4,2,H,3.25,3.99,2
2023/2024,2. Bundesliga,11/11/2023,12:00,Paderborn,Nurnberg,1,3,A,2.18,3.76,3.01
2023/2024,2. Bundesliga,11/11/2023,19:30,Hertha,Karlsruhe,2,2,D,1.92,3.86,3.56
2023/2024,2. Bundesliga,12/11/2023,12:30,Greuther Furth,Fortuna Dusseldorf,1,0,H,2.23,3.59,3.02
2023/2024,2. Bundesliga,12/11/2023,12:30,Magdeburg,Hansa Rostock,1,2,A,1.75,4.03,4.19
2023/2024,2. Bundesliga,12/11/2023,12:30,Wehen,Kaiserslautern,2,1,H,2.6,3.62,2.51
2023/2024,2. Bundesliga,24/11/2023,17:30,Hamburg,Braunschweig,2,1,H,1.33,5.69,7.67
2023/2024,2. Bundesliga,24/11/2023,17:30,Hannover,Hertha,2,2,D,2.15,3.54,3.21
2023/2024,2. Bundesliga,25/11/2023,12:00,Elversberg,Paderborn,4,1,H,2.31,3.76,2.79
2023/2024,2. Bundesliga,25/11/2023,12:00,Hansa Rostock,St Pauli,2,3,A,4.97,3.75,1.69
2023/2024,2. Bundesliga,25/11/2023,12:00,Osnabruck,Magdeburg,0,2,A,3.21,3.75,2.08
2023/2024,2. Bundesliga,25/11/2023,19:30,Fortuna Dusseldorf,Schalke 04,5,3,H,2.04,3.66,3.41
2023/2024,2. Bundesliga,26/11/2023,12:30,Greuther Furth,Wehen,2,0,H,1.77,3.83,4.33
2023/2024,2. Bundesliga,26/11/2023,12:30,Kaiserslautern,Holstein Kiel,0,3,A,2.24,3.7,2.92
2023/2024,2. Bundesliga,26/11/2023,12:30,Karlsruhe,Nurnberg,4,1,H,2.13,3.68,3.16
2023/2024,2. Bundesliga,01/12/2023,17:30,Schalke 04,Osnabruck,4,0,H,1.52,4.42,5.7
2023/2024,2. Bundesliga,01/12/2023,17:30,St Pauli,Hamburg,2,2,D,1.85,3.82,3.94
2023/2024,2. Bundesliga,02/12/2023,12:00,Braunschweig,Greuther Furth,0,1,A,3.32,3.48,2.12
2023/2024,2. Bundesliga,02/12/2023,12:00,Holstein Kiel,Wehen,3,2,H,1.82,4,3.86
2023/2024,2. Bundesliga,02/12/2023,12:00,Nurnberg,Fortuna Dusseldorf,0,5,A,2.64,3.63,2.47
2023/2024,2. Bundesliga,02/12/2023,19:30,Magdeburg,Kaiserslautern,4,1,H,1.97,3.75,3.52
2023/2024,2. Bundesliga,03/12/2023,12:30,Hertha,Elversberg,5,1,H,1.93,3.89,3.53
2023/2024,2. Bundesliga,03/12/2023,12:30,Karlsruhe,Hansa Rostock,2,2,D,1.55,4.2,5.67
2023/2024,2. Bundesliga,03/12/2023,12:30,Paderborn,Hannover,1,0,H,2.69,3.48,2.5
2023/2024,2. Bundesliga,08/12/2023,17:30,Hannover,Karlsruhe,2,2,D,2.09,3.56,3.36
2023/2024,2. Bundesliga,08/12/2023,17:30,Wehen,Braunschweig,1,3,A,2.22,3.46,3.15
2023/2024,2. Bundesliga,09/12/2023,12:00,Greuther Furth,Magdeburg,1,1,D,1.99,3.65,3.57
2023/2024,2. Bundesliga,09/12/2023,12:00,Hamburg,Paderborn,1,2,A,1.65,4.4,4.46
2023/2024,2. Bundesliga,09/12/2023,12:00,Kaiserslautern,Hertha,1,2,A,2.11,3.68,3.2
2023/2024,2. Bundesliga,09/12/2023,19:30,Osnabruck,St Pauli,1,1,D,8.26,4.75,1.37
2023/2024,2. Bundesliga,10/12/2023,12:30,Elversberg,Nurnberg,0,1,A,1.84,3.89,3.9
2023/2024,2. Bundesliga,10/12/2023,12:30,Fortuna Dusseldorf,Holstein Kiel,0,1,A,1.83,3.88,3.94
2023/2024,2. Bundesliga,10/12/2023,12:30,Hansa Rostock,Schalke 04,0,2,A,3.02,3.52,2.26
2023/2024,2. Bundesliga,15/12/2023,17:30,Paderborn,Hansa Rostock,3,0,H,1.57,4.3,5.32
2023/2024,2. Bundesliga,15/12/2023,17:30,Schalke 04,Greuther Furth,2,2,D,2.14,3.59,3.21
2023/2024,2. Bundesliga,16/12/2023,12:00,Hertha,Osnabruck,0,0,D,1.48,4.72,5.8
2023/2024,2. Bundesliga,16/12/2023,12:00,Magdeburg,Fortuna Dusseldorf,2,3,A,2.57,3.67,2.53
2023/2024,2. Bundesliga,16/12/2023,12:00,Nurnberg,Hamburg,0,2,A,3.32,4.04,1.96
2023/2024,2. Bundesliga,16/12/2023,19:30,Holstein Kiel,Hannover,3,0,H,2.23,3.56,3.04
2023/2024,2. Bundesliga,17/12/2023,12:30,Braunschweig,Kaiserslautern,2,1,H,2.78,3.38,2.48
2023/2024,2. Bundesliga,17/12/2023,12:30,Karlsruhe,Elversberg,3,2,H,2.29,3.74,2.81
2023/2024,2. Bundesliga,17/12/2023,12:30,St Pauli,Wehen,1,1,D,1.28,5.74,9.83
2023/2024,2. Bundesliga,19/01/2024,17:30,Holstein Kiel,Braunschweig,1,2,A,1.76,3.8,4.34
2023/2024,2. Bundesliga,19/01/2024,17:30,Karlsruhe,Osnabruck,2,1,H,1.59,4.23,5.05
2023/2024,2. Bundesliga,20/01/2024,12:00,Elversberg,Hannover,2,2,D,2.02,3.55,3.52
2023/2024,2. Bundesliga,20/01/2024,12:00,Nurnberg,Hansa Rostock,3,0,H,1.91,3.67,3.8
2023/2024,2. Bundesliga,20/01/2024,12:00,St Pauli,Kaiserslautern,2,0,H,1.47,4.43,6.47
2023/2024,2. Bundesliga,20/01/2024,19:30,Schalke 04,Hamburg,0,2,A,2.63,3.76,2.42
2023/2024,2. Bundesliga,21/01/2024,12:30,Hertha,Fortuna Dusseldorf,2,2,D,2.71,3.58,2.42
2023/2024,2. Bundesliga,21/01/2024,12:30,Magdeburg,Wehen,1,0,H,1.64,4.25,4.63
2023/2024,2. Bundesliga,21/01/2024,12:30,Paderborn,Greuther Furth,0,1,A,2.3,3.62,2.86
2023/2024,2. Bundesliga,26/01/2024,17:30,Hannover,Nurnberg,3,0,H,1.85,3.71,4.03
2023/2024,2. Bundesliga,26/01/2024,17:30,Kaiserslautern,Schalke 04,4,1,H,2.63,3.56,2.51
2023/2024,2. Bundesliga,27/01/2024,12:00,Hansa Rostock,Elversberg,2,1,H,3.14,3.39,2.24
2023/2024,2. Bundesliga,27/01/2024,12:00,Osnabruck,Paderborn,0,0,D,3.34,3.74,2.03
2023/2024,2. Bundesliga,27/01/2024,12:00,Wehen,Hertha,3,1,H,2.74,3.44,2.46
2023/2024,2. Bundesliga,27/01/2024,19:30,Fortuna Dusseldorf,St Pauli,1,2,A,2.95,3.37,2.36
