Season,League,Date,Time,Home,Away,HG,AG,Res,AvgCH,AvgCD,AvgCA
2022/2023,Scottish Premiership,30/07/2022,12:00,Livingston,Rangers,1,2,A,8.7,4.93,1.34
2022/2023,Scottish Premiership,30/07/2022,15:00,Hearts,Ross County,2,1,H,1.53,4.12,6.09
2022/2023,Scottish Premiership,30/07/2022,15:00,Kilmarnock,Dundee United,1,1,D,2.4,3.12,3.09
2022/2023,Scottish Premiership,30/07/2022,15:00,St Johnstone,Hibernian,0,1,A,3.31,2.99,2.35
2022/2023,Scottish Premiership,31/07/2022,15:00,St Mirren,Motherwell,0,1,A,2.4,3.07,3.13
2022/2023,Scottish Premiership,31/07/2022,16:30,Celtic,Aberdeen,2,0,H,1.19,6.99,13.16
2022/2023,Scottish Premiership,06/08/2022,15:00,Aberdeen,St Mirren,4,1,H,1.81,3.41,4.67
2022/2023,Scottish Premiership,06/08/2022,15:00,Motherwell,St Johnstone,1,2,A,2.22,3.06,3.51
2022/2023,Scottish Premiership,06/08/2022,15:00,Rangers,Kilmarnock,2,0,H,1.17,7.01,15.31
2022/2023,Scottish Premiership,06/08/2022,15:00,Ross County,Celtic,1,3,A,13.59,6.89,1.19
2022/2023,Scottish Premiership,07/08/2022,12:00,Hibernian,Hearts,1,1,D,2.63,3.14,2.76
2022/2023,Scottish Premiership,07/08/2022,15:00,Dundee United,Livingston,0,1,A,2.47,3.06,3.04
2022/2023,Scottish Premiership,13/08/2022,15:00,Aberdeen,Motherwell,2,3,A,1.71,3.59,5.08
2022/2023,Scottish Premiership,13/08/2022,15:00,Livingston,Hibernian,2,1,H,3.19,3.1,2.36
2022/2023,Scottish Premiership,13/08/2022,15:00,Rangers,St Johnstone,4,0,H,1.15,7.26,18.75
2022/2023,Scottish Premiership,13/08/2022,15:00,St Mirren,Ross County,1,0,H,2.38,3.13,3.12
2022/2023,Scottish Premiership,14/08/2022,12:00,Kilmarnock,Celtic,0,5,A,14.79,7.44,1.17
2022/2023,Scottish Premiership,14/08/2022,15:00,Hearts,Dundee United,4,1,H,1.51,4.13,6.42
2022/2023,Scottish Premiership,20/08/2022,12:30,Hibernian,Rangers,2,2,D,5.68,4.03,1.58
2022/2023,Scottish Premiership,20/08/2022,15:00,Dundee United,St Mirren,0,3,A,2.38,3.08,3.18
2022/2023,Scottish Premiership,20/08/2022,15:00,Motherwell,Livingston,1,0,H,2.41,3.02,3.19
2022/2023,Scottish Premiership,20/08/2022,15:00,Ross County,Kilmarnock,1,0,H,2.25,3.17,3.32
2022/2023,Scottish Premiership,20/08/2022,15:00,St Johnstone,Aberdeen,0,1,A,3.47,3.11,2.22
2022/2023,Scottish Premiership,21/08/2022,15:00,Celtic,Hearts,2,0,H,1.14,8.47,16.13
2022/2023,Scottish Premiership,27/08/2022,15:00,Aberdeen,Livingston,5,0,H,1.81,3.48,4.54
2022/2023,Scottish Premiership,27/08/2022,15:00,Kilmarnock,Motherwell,2,1,H,2.71,3.15,2.67
2022/2023,Scottish Premiership,27/08/2022,15:00,Rangers,Ross County,4,0,H,1.12,8.71,20.74
2022/2023,Scottish Premiership,27/08/2022,15:00,St Mirren,Hibernian,1,0,H,3.3,3.09,2.3
2022/2023,Scottish Premiership,28/08/2022,12:00,Dundee United,Celtic,0,9,A,21.47,9.46,1.11
2022/2023,Scottish Premiership,28/08/2022,15:00,Hearts,St Johnstone,3,2,H,1.82,3.42,4.55
2022/2023,Scottish Premiership,03/09/2022,12:30,Celtic,Rangers,4,0,H,1.77,3.8,4.39
2022/2023,Scottish Premiership,03/09/2022,15:00,Hibernian,Kilmarnock,1,0,H,1.68,3.63,5.33
2022/2023,Scottish Premiership,03/09/2022,15:00,Livingston,Hearts,1,0,H,3.32,3.42,2.14
2022/2023,Scottish Premiership,03/09/2022,15:00,Motherwell,Dundee United,0,0,D,1.96,3.36,3.96
2022/2023,Scottish Premiership,03/09/2022,15:00,Ross County,Aberdeen,1,1,D,3.44,3.2,2.19
2022/2023,Scottish Premiership,03/09/2022,15:00,St Johnstone,St Mirren,3,0,H,2.89,2.95,2.66
2022/2023,Scottish Premiership,17/09/2022,15:00,Hibernian,Aberdeen,3,1,H,2.24,3.25,3.25
2022/2023,Scottish Premiership,17/09/2022,15:00,Livingston,Kilmarnock,1,0,H,2.08,3.19,3.74
2022/2023,Scottish Premiership,17/09/2022,15:00,Rangers,Dundee United,2,1,H,1.13,8.19,18.56
2022/2023,Scottish Premiership,17/09/2022,15:00,St Johnstone,Ross County,0,0,D,2.53,2.96,3.05
2022/2023,Scottish Premiership,18/09/2022,12:00,St Mirren,Celtic,2,0,H,12.75,6.13,1.22
2022/2023,Scottish Premiership,18/09/2022,15:00,Motherwell,Hearts,0,3,A,2.54,3.3,2.74
2022/2023,Scottish Premiership,01/10/2022,12:30,Hearts,Rangers,0,4,A,5.61,4.35,1.53
2022/2023,Scottish Premiership,01/10/2022,15:00,Aberdeen,Kilmarnock,4,1,H,1.7,3.66,5
2022/2023,Scottish Premiership,01/10/2022,15:00,Celtic,Motherwell,2,1,H,1.1,9.92,22.06
2022/2023,Scottish Premiership,01/10/2022,15:00,Dundee United,St Johnstone,1,2,A,2.34,3.01,3.3
2022/2023,Scottish Premiership,01/10/2022,15:00,Ross County,Hibernian,0,2,A,4,3.42,1.93
2022/2023,Scottish Premiership,01/10/2022,15:00,St Mirren,Livingston,2,1,H,2.23,3.08,3.48
2022/2023,Scottish Premiership,04/10/2022,19:45,Ross County,Motherwell,0,5,A,2.97,3.18,2.44
2022/2023,Scottish Premiership,05/10/2022,19:45,Kilmarnock,St Johnstone,2,1,H,2.21,3.16,3.44
2022/2023,Scottish Premiership,08/10/2022,12:30,St Johnstone,Celtic,1,2,A,13.33,6.78,1.2
2022/2023,Scottish Premiership,08/10/2022,15:00,Hibernian,Motherwell,1,0,H,1.75,3.69,4.61
2022/2023,Scottish Premiership,08/10/2022,15:00,Livingston,Ross County,0,1,A,1.92,3.31,4.24
2022/2023,Scottish Premiership,08/10/2022,15:00,Rangers,St Mirren,4,0,H,1.2,6.54,13.67
2022/2023,Scottish Premiership,08/10/2022,18:00,Dundee United,Aberdeen,4,0,H,3.83,3.46,1.95
2022/2023,Scottish Premiership,09/10/2022,15:00,Kilmarnock,Hearts,2,2,D,3.38,3.5,2.09
2022/2023,Scottish Premiership,11/10/2022,19:45,Dundee United,Hibernian,1,0,H,4.12,3.62,1.85
2022/2023,Scottish Premiership,15/10/2022,15:00,Celtic,Hibernian,6,1,H,1.34,5.09,8.6
2022/2023,Scottish Premiership,15/10/2022,15:00,Livingston,St Johnstone,1,0,H,1.93,3.2,4.35
2022/2023,Scottish Premiership,15/10/2022,15:00,Ross County,Dundee United,1,1,D,2.82,3.17,2.55
2022/2023,Scottish Premiership,15/10/2022,15:00,St Mirren,Kilmarnock,0,0,D,1.89,3.31,4.37
2022/2023,Scottish Premiership,16/10/2022,12:00,Motherwell,Rangers,1,2,A,6.65,4.37,1.47
2022/2023,Scottish Premiership,16/10/2022,15:00,Aberdeen,Hearts,2,0,H,2.09,3.46,3.43
2022/2023,Scottish Premiership,21/10/2022,19:30,Hibernian,St Johnstone,1,2,A,1.58,3.83,6.03
2022/2023,Scottish Premiership,22/10/2022,12:30,Hearts,Celtic,3,4,A,8.35,5.65,1.31
2022/2023,Scottish Premiership,22/10/2022,15:00,Kilmarnock,Ross County,1,0,H,1.93,3.28,4.22
2022/2023,Scottish Premiership,22/10/2022,15:00,Motherwell,Aberdeen,1,2,A,2.54,3.23,2.8
2022/2023,Scottish Premiership,22/10/2022,15:00,Rangers,Livingston,1,1,D,1.22,6.17,12.4
2022/2023,Scottish Premiership,22/10/2022,15:00,St Mirren,Dundee United,2,1,H,2.04,3.33,3.72
2022/2023,Scottish Premiership,29/10/2022,15:00,Dundee United,Motherwell,0,1,A,2.92,3.17,2.49
2022/2023,Scottish Premiership,29/10/2022,15:00,Hibernian,St Mirren,3,0,H,1.83,3.57,4.26
2022/2023,Scottish Premiership,29/10/2022,15:00,Rangers,Aberdeen,4,1,H,1.35,5.18,7.67
2022/2023,Scottish Premiership,29/10/2022,15:00,St Johnstone,Kilmarnock,1,0,H,2.37,2.97,3.31
2022/2023,Scottish Premiership,30/10/2022,12:00,Livingston,Celtic,0,3,A,12.09,6.03,1.23
2022/2023,Scottish Premiership,30/10/2022,15:00,Ross County,Hearts,1,2,A,3.26,3.34,2.2
2022/2023,Scottish Premiership,04/11/2022,19:30,Aberdeen,Hibernian,4,1,H,2.45,3.26,2.9
2022/2023,Scottish Premiership,04/11/2022,19:45,Kilmarnock,Livingston,2,3,A,2.44,2.99,3.16
2022/2023,Scottish Premiership,05/11/2022,15:00,Celtic,Dundee United,4,2,H,1.08,11.23,25.08
2022/2023,Scottish Premiership,05/11/2022,15:00,Ross County,St Mirren,3,2,H,3.28,3.11,2.31
2022/2023,Scottish Premiership,06/11/2022,12:00,St Johnstone,Rangers,2,1,H,9.8,5.42,1.3
2022/2023,Scottish Premiership,06/11/2022,15:00,Hearts,Motherwell,3,2,H,2.15,3.48,3.27
2022/2023,Scottish Premiership,08/11/2022,19:45,Hibernian,Ross County,0,2,A,1.4,4.49,8.03
2022/2023,Scottish Premiership,08/11/2022,19:45,Livingston,Aberdeen,2,1,H,2.5,3.26,2.84
2022/2023,Scottish Premiership,09/11/2022,19:45,Dundee United,Kilmarnock,4,0,H,2.14,3.25,3.51
2022/2023,Scottish Premiership,09/11/2022,19:45,Motherwell,Celtic,1,2,A,10.6,6.38,1.24
2022/2023,Scottish Premiership,09/11/2022,19:45,Rangers,Hearts,1,0,H,1.19,7.21,12.07
2022/2023,Scottish Premiership,09/11/2022,19:45,St Mirren,St Johnstone,2,2,D,2.14,3.16,3.62
2022/2023,Scottish Premiership,12/11/2022,12:30,St Mirren,Rangers,1,1,D,7.63,4.75,1.39
2022/2023,Scottish Premiership,12/11/2022,15:00,Celtic,Ross County,2,1,H,1.06,12.19,29.2
2022/2023,Scottish Premiership,12/11/2022,15:00,Hearts,Livingston,1,1,D,1.82,3.63,4.23
2022/2023,Scottish Premiership,12/11/2022,15:00,Kilmarnock,Hibernian,1,0,H,3.58,3.33,2.08
2022/2023,Scottish Premiership,12/11/2022,15:00,St Johnstone,Motherwell,1,1,D,2.74,3.11,2.67
2022/2023,Scottish Premiership,12/11/2022,18:00,Aberdeen,Dundee United,1,0,H,1.78,3.76,4.35
2022/2023,Scottish Premiership,15/12/2022,20:00,Rangers,Hibernian,3,2,H,1.33,5.19,8.54
2022/2023,Scottish Premiership,17/12/2022,12:30,Aberdeen,Celtic,0,1,A,8.48,5.58,1.31
2022/2023,Scottish Premiership,17/12/2022,15:00,Hearts,Kilmarnock,3,1,H,1.67,3.87,4.96
2022/2023,Scottish Premiership,17/12/2022,15:00,Ross County,St Johnstone,1,2,A,2.46,3.03,3.07
2022/2023,Scottish Premiership,20/12/2022,20:00,Aberdeen,Rangers,2,3,A,6.04,4.33,1.51
2022/2023,Scottish Premiership,21/12/2022,19:45,Celtic,Livingston,2,1,H,1.09,10.02,22.91
2022/2023,Scottish Premiership,23/12/2022,19:30,Ross County,Rangers,0,1,A,10.84,5.8,1.26
2022/2023,Scottish Premiership,23/12/2022,19:45,Motherwell,Kilmarnock,2,2,D,1.96,3.41,3.87
2022/2023,Scottish Premiership,24/12/2022,12:30,Celtic,St Johnstone,4,1,H,1.08,10.84,24.66
2022/2023,Scottish Premiership,24/12/2022,12:30,St Mirren,Aberdeen,3,1,H,2.61,3.18,2.77
2022/2023,Scottish Premiership,24/12/2022,14:00,Dundee United,Hearts,2,2,D,3.2,3.55,2.14
2022/2023,Scottish Premiership,24/12/2022,14:00,Hibernian,Livingston,4,0,H,1.69,3.8,4.87
2022/2023,Scottish Premiership,28/12/2022,19:45,Dundee United,Ross County,3,0,H,1.92,3.4,4.1
2022/2023,Scottish Premiership,28/12/2022,19:45,Kilmarnock,Aberdeen,2,1,H,3.03,3.39,2.3
2022/2023,Scottish Premiership,28/12/2022,19:45,Livingston,St Mirren,1,1,D,2.74,3.18,2.62
2022/2023,Scottish Premiership,28/12/2022,19:45,Rangers,Motherwell,3,0,H,1.18,7.22,14.37
2022/2023,Scottish Premiership,28/12/2022,19:45,St Johnstone,Hearts,2,3,A,3.09,3.47,2.23
2022/2023,Scottish Premiership,28/12/2022,20:00,Hibernian,Celtic,0,4,A,8.57,5.72,1.3
2022/2023,Scottish Premiership,02/01/2023,12:30,Rangers,Celtic,2,2,D,2.99,3.59,2.26
2022/2023,Scottish Premiership,02/01/2023,15:00,Aberdeen,Ross County,0,0,D,1.55,4.1,5.87
2022/2023,Scottish Premiership,02/01/2023,15:00,Hearts,Hibernian,3,0,H,2.24,3.55,3.02
2022/2023,Scottish Premiership,02/01/2023,15:00,Kilmarnock,St Mirren,0,0,D,2.68,3.14,2.71
2022/2023,Scottish Premiership,02/01/2023,15:00,Livingston,Motherwell,1,1,D,2.86,3.25,2.48
2022/2023,Scottish Premiership,02/01/2023,15:00,St Johnstone,Dundee United,0,1,A,2.36,3.24,3.05
2022/2023,Scottish Premiership,07/01/2023,15:00,Aberdeen,St Johnstone,2,0,H,1.67,3.74,5.2
2022/2023,Scottish Premiership,07/01/2023,15:00,Celtic,Kilmarnock,2,0,H,1.08,10.84,25.88
2022/2023,Scottish Premiership,07/01/2023,15:00,Ross County,Livingston,0,2,A,2.7,2.99,2.82
2022/2023,Scottish Premiership,07/01/2023,15:00,St Mirren,Hearts,1,1,D,2.67,3.44,2.54
2022/2023,Scottish Premiership,08/01/2023,13:30,Motherwell,Hibernian,2,3,A,2.83,3.26,2.5
2022/2023,Scottish Premiership,08/01/2023,16:00,Dundee United,Rangers,0,2,A,9.76,5.39,1.3
2022/2023,Scottish Premiership,13/01/2023,19:45,Hearts,St Mirren,1,0,H,1.68,3.81,4.98
2022/2023,Scottish Premiership,14/01/2023,15:00,Hibernian,Dundee United,2,2,D,1.73,3.7,4.76
2022/2023,Scottish Premiership,14/01/2023,15:00,Motherwell,Ross County,1,1,D,1.77,3.56,4.67
2022/2023,Scottish Premiership,14/01/2023,15:00,St Johnstone,Livingston,2,4,A,2.41,3,3.21
2022/2023,Scottish Premiership,18/01/2023,19:45,Celtic,St Mirren,4,0,H,1.13,8.5,17.79
2022/2023,Scottish Premiership,18/01/2023,19:45,Hearts,Aberdeen,5,0,H,2.1,3.53,3.34
2022/2023,Scottish Premiership,18/01/2023,20:00,Kilmarnock,Rangers,2,3,A,9.46,5.19,1.31
2022/2023,Scottish Premiership,28/01/2023,15:00,Hibernian,Aberdeen,6,0,H,2.31,3.46,2.95
2022/2023,Scottish Premiership,28/01/2023,15:00,Rangers,St Johnstone,2,0,H,1.13,8.18,19.87
2022/2023,Scottish Premiership,28/01/2023,15:00,Ross County,Kilmarnock,3,0,H,2.76,3.04,2.71
2022/2023,Scottish Premiership,28/01/2023,15:00,St Mirren,Motherwell,1,0,H,2.4,3.07,3.15
2022/2023,Scottish Premiership,29/01/2023,13:30,Livingston,Hearts,0,0,D,2.95,3.4,2.34
2022/2023,Scottish Premiership,29/01/2023,16:00,Dundee United,Celtic,0,2,A,12.57,6.7,1.2
2022/2023,Scottish Premiership,31/01/2023,19:45,Ross County,Hibernian,1,1,D,3.7,3.36,2.03
2022/2023,Scottish Premiership,01/02/2023,19:45,Aberdeen,St Mirren,1,3,A,2.05,3.32,3.71
2022/2023,Scottish Premiership,01/02/2023,19:45,Celtic,Livingston,3,0,H,1.12,9.04,19.88
2022/2023,Scottish Premiership,01/02/2023,19:45,Hearts,Rangers,0,3,A,5.8,4.46,1.5
2022/2023,Scottish Premiership,01/02/2023,19:45,Kilmarnock,Dundee United,1,0,H,2.25,3.15,3.35
2022/2023,Scottish Premiership,01/02/2023,19:45,Motherwell,St Johnstone,0,2,A,1.93,3.33,4.14
2022/2023,Scottish Premiership,04/02/2023,15:00,Aberdeen,Motherwell,3,1,H,1.86,3.58,4.1
2022/2023,Scottish Premiership,04/02/2023,15:00,Hearts,Dundee United,3,1,H,1.68,3.88,4.84
2022/2023,Scottish Premiership,04/02/2023,15:00,Livingston,Kilmarnock,3,1,H,2.34,3.1,3.23
2022/2023,Scottish Premiership,04/02/2023,15:00,Rangers,Ross County,2,1,H,1.11,9.15,21.51
2022/2023,Scottish Premiership,04/02/2023,15:00,St Mirren,Hibernian,0,1,A,2.5,3.16,2.91
2022/2023,Scottish Premiership,05/02/2023,12:00,St Johnstone,Celtic,1,4,A,15.44,7.04,1.18
2022/2023,Scottish Premiership,15/02/2023,19:45,Motherwell,St Mirren,2,1,H,3.02,3.04,2.52
2022/2023,Scottish Premiership,18/02/2023,15:00,Celtic,Aberdeen,4,0,H,1.15,7.96,16.75
2022/2023,Scottish Premiership,18/02/2023,15:00,Dundee United,St Johnstone,1,2,A,2.41,3.09,3.13
2022/2023,Scottish Premiership,18/02/2023,15:00,Hibernian,Kilmarnock,2,0,H,1.9,3.48,4.07
2022/2023,Scottish Premiership,18/02/2023,15:00,Livingston,Rangers,0,3,A,8.65,4.99,1.35
2022/2023,Scottish Premiership,18/02/2023,15:00,St Mirren,Ross County,1,0,H,2.11,3.1,3.8
2022/2023,Scottish Premiership,19/02/2023,12:00,Motherwell,Hearts,2,0,H,3.22,3.46,2.18
2022/2023,Scottish Premiership,25/02/2023,15:00,Aberdeen,Livingston,1,0,H,2,3.26,3.99
2022/2023,Scottish Premiership,25/02/2023,15:00,Kilmarnock,Motherwell,1,1,D,2.23,3.16,3.41
2022/2023,Scottish Premiership,25/02/2023,15:00,Ross County,Dundee United,4,0,H,2.49,3.13,2.96
2022/2023,Scottish Premiership,25/02/2023,15:00,St Johnstone,St Mirren,1,1,D,2.62,2.89,3.01
2022/2023,Scottish Premiership,04/03/2023,15:00,Hearts,St Johnstone,3,0,H,1.69,3.8,4.9
2022/2023,Scottish Premiership,04/03/2023,15:00,Livingston,Hibernian,1,4,A,3.09,3.05,2.46
2022/2023,Scottish Premiership,04/03/2023,15:00,Rangers,Kilmarnock,3,1,H,1.19,6.84,14.4
2022/2023,Scottish Premiership,04/03/2023,15:00,Ross County,Motherwell,0,2,A,2.56,3.02,2.95
2022/2023,Scottish Premiership,04/03/2023,18:00,Dundee United,Aberdeen,1,3,A,2.93,3.22,2.45
2022/2023,Scottish Premiership,05/03/2023,12:00,St Mirren,Celtic,1,5,A,11.03,6.07,1.24
2022/2023,Scottish Premiership,08/03/2023,19:45,Celtic,Hearts,3,1,H,1.12,9.1,18.79
2022/2023,Scottish Premiership,08/03/2023,19:45,Hibernian,Rangers,1,4,A,5.47,4.07,1.59
2022/2023,Scottish Premiership,08/03/2023,19:45,Livingston,Dundee United,1,1,D,2.31,3.15,3.24
2022/2023,Scottish Premiership,18/03/2023,12:30,Motherwell,Rangers,2,4,A,9.97,5.49,1.29
2022/2023,Scottish Premiership,18/03/2023,15:00,Aberdeen,Hearts,3,0,H,2.23,3.44,3.12
2022/2023,Scottish Premiership,18/03/2023,15:00,Celtic,Hibernian,3,1,H,1.11,9.41,21.47
2022/2023,Scottish Premiership,18/03/2023,15:00,Dundee United,St Mirren,1,1,D,2.69,3.15,2.69
2022/2023,Scottish Premiership,18/03/2023,15:00,Kilmarnock,St Johnstone,1,1,D,2.15,3.19,3.58
2022/2023,Scottish Premiership,18/03/2023,15:00,Livingston,Ross County,2,1,H,2.13,3.19,3.59
2022/2023,Scottish Premiership,01/04/2023,15:00,Hibernian,Motherwell,1,3,A,1.84,3.49,4.32
2022/2023,Scottish Premiership,01/04/2023,15:00,Kilmarnock,Hearts,2,1,H,2.61,3.36,2.64
2022/2023,Scottish Premiership,01/04/2023,15:00,Rangers,Dundee United,2,0,H,1.1,9.46,22.62
2022/2023,Scottish Premiership,01/04/2023,15:00,St Johnstone,Aberdeen,0,1,A,3.27,3.17,2.28
2022/2023,Scottish Premiership,01/04/2023,15:00,St Mirren,Livingston,3,0,H,2.1,3.1,3.83
2022/2023,Scottish Premiership,02/04/2023,12:00,Ross County,Celtic,0,2,A,16.24,8.04,1.15
2022/2023,Scottish Premiership,08/04/2023,12:30,Celtic,Rangers,3,2,H,1.69,4.03,4.51
2022/2023,Scottish Premiership,08/04/2023,15:00,Aberdeen,Kilmarnock,2,0,H,1.91,3.4,4.21
2022/2023,Scottish Premiership,08/04/2023,15:00,Hearts,St Mirren,0,2,A,2.19,3.36,3.28
2022/2023,Scottish Premiership,08/04/2023,15:00,Motherwell,Livingston,3,0,H,2.22,3.18,3.39
2022/2023,Scottish Premiership,08/04/2023,15:00,St Johnstone,Ross County,0,2,A,2.36,3.12,3.16
2022/2023,Scottish Premiership,09/04/2023,12:00,Dundee United,Hibernian,2,1,H,3.23,3.4,2.19
2022/2023,Scottish Premiership,14/04/2023,19:45,Ross County,Aberdeen,0,1,A,3.41,3.37,2.14
2022/2023,Scottish Premiership,15/04/2023,12:30,Hibernian,Hearts,1,0,H,2.3,3.42,3.03
2022/2023,Scottish Premiership,15/04/2023,15:00,Livingston,St Johnstone,2,0,H,2.14,3.19,3.63
2022/2023,Scottish Premiership,15/04/2023,15:00,Motherwell,Dundee United,1,2,A,1.95,3.39,4.01
2022/2023,Scottish Premiership,15/04/2023,15:00,Rangers,St Mirren,5,2,H,1.23,6.22,12.89
2022/2023,Scottish Premiership,16/04/2023,12:00,Kilmarnock,Celtic,1,4,A,12.1,6.41,1.22
2022/2023,Scottish Premiership,22/04/2023,12:30,Hearts,Ross County,6,1,H,1.71,3.91,4.63
2022/2023,Scottish Premiership,22/04/2023,15:00,Celtic,Motherwell,1,1,D,1.1,9.91,20.83
2022/2023,Scottish Premiership,22/04/2023,15:00,Dundee United,Livingston,2,0,H,2.62,3.22,2.75
2022/2023,Scottish Premiership,22/04/2023,15:00,St Johnstone,Hibernian,1,1,D,3.61,3.36,2.07
2022/2023,Scottish Premiership,22/04/2023,15:00,St Mirren,Kilmarnock,0,2,A,2.21,3.11,3.53
2022/2023,Scottish Premiership,23/04/2023,16:30,Aberdeen,Rangers,2,0,H,5.6,4.28,1.55
2022/2023,Scottish Premiership,06/05/2023,15:00,Hibernian,St Mirren,2,1,H,2.03,3.34,3.76
2022/2023,Scottish Premiership,06/05/2023,15:00,Motherwell,Kilmarnock,2,0,H,2.25,3.37,3.17
2022/2023,Scottish Premiership,06/05/2023,15:00,Ross County,Livingston,2,0,H,2.16,3.3,3.45
2022/2023,Scottish Premiership,06/05/2023,15:00,St Johnstone,Dundee United,1,0,H,2.4,3.13,3.13
2022/2023,Scottish Premiership,07/05/2023,14:15,Hearts,Celtic,0,2,A,9.05,5.93,1.29
2022/2023,Scottish Premiership,07/05/2023,15:00,Rangers,Aberdeen,1,0,H,1.34,5.37,7.96
2022/2023,Scottish Premiership,13/05/2023,12:30,Rangers,Celtic,3,0,H,2.6,3.62,2.53
2022/2023,Scottish Premiership,13/05/2023,15:00,Aberdeen,Hibernian,0,0,D,2.1,3.45,3.43
2022/2023,Scottish Premiership,13/05/2023,15:00,Dundee United,Ross County,1,3,A,2.24,3.35,3.21
2022/2023,Scottish Premiership,13/05/2023,15:00,Kilmarnock,Livingston,2,0,H,1.81,3.51,4.54
2022/2023,Scottish Premiership,13/05/2023,15:00,St Johnstone,Motherwell,0,2,A,2.85,3.05,2.64
2022/2023,Scottish Premiership,13/05/2023,15:00,St Mirren,Hearts,2,2,D,2.79,3.27,2.55
2022/2023,Scottish Premiership,20/05/2023,12:30,Hearts,Aberdeen,2,1,H,1.98,3.7,3.57
2022/2023,Scottish Premiership,20/05/2023,15:00,Celtic,St Mirren,2,2,D,1.15,8.07,16.22
2022/2023,Scottish Premiership,20/05/2023,15:00,Kilmarnock,St Johnstone,0,1,A,1.97,3.32,4.07
2022/2023,Scottish Premiership,20/05/2023,15:00,Livingston,Dundee United,2,1,H,2.58,3.23,2.79
2022/2023,Scottish Premiership,20/05/2023,15:00,Motherwell,Ross County,1,0,H,1.97,3.52,3.76
2022/2023,Scottish Premiership,21/05/2023,12:00,Hibernian,Rangers,1,3,A,4.21,3.94,1.77
2022/2023,Scottish Premiership,24/05/2023,19:45,Aberdeen,St Mirren,3,0,H,1.83,3.55,4.32
2022/2023,Scottish Premiership,24/05/2023,19:45,Dundee United,Kilmarnock,0,3,A,2.48,3.21,2.9
2022/2023,Scottish Premiership,24/05/2023,19:45,Hibernian,Celtic,4,2,H,4.74,4.07,1.66
2022/2023,Scottish Premiership,24/05/2023,19:45,Livingston,Motherwell,1,1,D,3.22,3.25,2.27
2022/2023,Scottish Premiership,24/05/2023,19:45,Rangers,Hearts,2,2,D,1.37,5.19,7.54
2022/2023,Scottish Premiership,24/05/2023,19:45,Ross County,St Johnstone,3,3,D,1.95,3.38,4.02
2022/2023,Scottish Premiership,27/05/2023,12:30,Celtic,Aberdeen,5,0,H,1.17,7.95,12.97
2022/2023,Scottish Premiership,27/05/2023,12:30,Hearts,Hibernian,1,1,D,2.17,3.56,3.18
2022/2023,Scottish Premiership,27/05/2023,12:30,St Mirren,Rangers,0,3,A,7.86,5,1.37
2022/2023,Scottish Premiership,28/05/2023,15:00,Kilmarnock,Ross County,3,1,H,1.92,3.5,3.97
2022/2023,Scottish Premiership,28/05/2023,15:00,Motherwell,Dundee United,3,2,H,1.77,3.9,4.28
2022/2023,Scottish Premiership,28/05/2023,15:00,St Johnstone,Livingston,2,0,H,2,3.29,3.94
2023/2024,Scottish Premiership,05/08/2023,12:30,Celtic,Ross County,4,2,H,1.07,12.96,25.73
2023/2024,Scottish Premiership,05/08/2023,15:00,Dundee,Motherwell,1,1,D,2.31,3.22,3.18
2023/2024,Scottish Premiership,05/08/2023,15:00,Livingston,Aberdeen,0,0,D,2.8,3.18,2.59
2023/2024,Scottish Premiership,05/08/2023,15:00,St Johnstone,Hearts,0,2,A,3.48,3.35,2.11
2023/2024,Scottish Premiership,05/08/2023,17:15,Kilmarnock,Rangers,1,0,H,7.82,4.88,1.38
2023/2024,Scottish Premiership,06/08/2023,15:00,Hibernian,St Mirren,2,3,A,2.02,3.37,3.76
2023/2024,Scottish Premiership,12/08/2023,15:00,Rangers,Livingston,4,0,H,1.16,7.67,14.85
2023/2024,Scottish Premiership,12/08/2023,15:00,Ross County,St Johnstone,2,0,H,1.89,3.43,4.21
2023/2024,Scottish Premiership,12/08/2023,15:00,St Mirren,Dundee,2,1,H,2.26,3.21,3.27
2023/2024,Scottish Premiership,13/08/2023,12:00,Aberdeen,Celtic,1,3,A,9.76,5.89,1.27
2023/2024,Scottish Premiership,13/08/2023,15:00,Hearts,Kilmarnock,0,0,D,1.88,3.55,4.06
2023/2024,Scottish Premiership,13/08/2023,15:00,Motherwell,Hibernian,2,1,H,2.71,3.24,2.63
2023/2024,Scottish Premiership,26/08/2023,12:30,Ross County,Rangers,0,2,A,9.9,5.87,1.27
2023/2024,Scottish Premiership,26/08/2023,15:00,Celtic,St Johnstone,0,0,D,1.06,12.87,28.03
2023/2024,Scottish Premiership,26/08/2023,15:00,Hibernian,Livingston,2,3,A,1.8,3.63,4.41
2023/2024,Scottish Premiership,26/08/2023,15:00,Motherwell,Kilmarnock,2,1,H,2.63,3.14,2.79
2023/2024,Scottish Premiership,27/08/2023,15:00,Dundee,Hearts,1,0,H,2.84,3.39,2.43
2023/2024,Scottish Premiership,27/08/2023,15:00,St Mirren,Aberdeen,2,2,D,2.44,3.11,3.06
2023/2024,Scottish Premiership,02/09/2023,15:00,Kilmarnock,Ross County,0,1,A,1.84,3.47,4.38
2023/2024,Scottish Premiership,02/09/2023,15:00,Livingston,St Mirren,1,1,D,2.96,3.01,2.56
2023/2024,Scottish Premiership,02/09/2023,15:00,St Johnstone,Dundee,2,2,D,3.03,3.16,2.41
2023/2024,Scottish Premiership,03/09/2023,12:00,Rangers,Celtic,0,1,A,2.2,3.75,2.96
