Season,League,Date,Time,Home,Away,HG,AG,Res,AvgCH,AvgCD,AvgCA
2023/2024,Primeira Liga,19/02/2024,20:15,Moreirense,Sp Lisbon,0,2,A,8.66,5.09,1.35
2023/2024,Primeira Liga,23/02/2024,20:15,Arouca,Famalicao,3,2,H,2.31,3.26,3.16
2023/2024,Primeira Liga,24/02/2024,15:30,Farense,Moreirense,0,1,A,2.71,3.13,2.74
2023/2024,Primeira Liga,24/02/2024,18:00,Estrela,Chaves,1,1,D,1.96,3.37,4.07
2023/2024,Primeira Liga,24/02/2024,20:30,Guimaraes,Casa Pia,0,2,A,1.61,3.76,5.75
2023/2024,Primeira Liga,25/02/2024,15:30,Vizela,Estoril,3,3,D,2.41,3.39,2.9
2023/2024,Primeira Liga,25/02/2024,18:00,Benfica,Portimonense,4,0,H,1.1,10.44,22.4
2023/2024,Primeira Liga,25/02/2024,18:00,Gil Vicente,Porto,1,1,D,6.87,4.51,1.46
2023/2024,Primeira Liga,25/02/2024,20:30,Rio Ave,Sp Lisbon,3,3,D,13.54,6.22,1.22
2023/2024,Primeira Liga,26/02/2024,20:15,Boavista,Sp Braga,0,4,A,4.73,3.82,1.71
2023/2024,Primeira Liga,01/03/2024,20:15,Chaves,Arouca,1,5,A,3.31,3.38,2.18
2023/2024,Primeira Liga,02/03/2024,15:30,Moreirense,Rio Ave,0,0,D,2.41,3.02,3.25
2023/2024,Primeira Liga,02/03/2024,18:00,Estoril,Guimaraes,1,3,A,2.96,3.4,2.36
2023/2024,Primeira Liga,02/03/2024,20:30,Sp Braga,Estrela,3,0,H,1.35,5.21,8.11
2023/2024,Primeira Liga,03/03/2024,15:30,Casa Pia,Gil Vicente,0,0,D,2.65,3.03,2.88
2023/2024,Primeira Liga,03/03/2024,15:30,Portimonense,Vizela,0,0,D,2.53,3.23,2.86
2023/2024,Primeira Liga,03/03/2024,18:00,Sp Lisbon,Farense,3,2,H,1.13,8.7,18.63
2023/2024,Primeira Liga,03/03/2024,20:30,Porto,Benfica,5,0,H,2.36,3.41,2.97
2023/2024,Primeira Liga,04/03/2024,20:15,Famalicao,Boavista,1,1,D,2.14,3.18,3.67
2023/2024,Primeira Liga,08/03/2024,18:45,Portimonense,Porto,0,3,A,13.25,6.65,1.21
2023/2024,Primeira Liga,08/03/2024,20:45,Estrela,Casa Pia,3,1,H,2.43,2.97,3.27
2023/2024,Primeira Liga,09/03/2024,15:30,Vizela,Farense,2,1,H,2.22,3.32,3.32
2023/2024,Primeira Liga,09/03/2024,18:00,Boavista,Moreirense,1,0,H,3.27,3,2.4
2023/2024,Primeira Liga,09/03/2024,18:00,Rio Ave,Sp Braga,0,0,D,4.48,3.83,1.76
2023/2024,Primeira Liga,09/03/2024,20:30,Guimaraes,Famalicao,1,0,H,2,3.41,3.82
2023/2024,Primeira Liga,10/03/2024,18:00,Arouca,Sp Lisbon,0,3,A,7.84,4.95,1.38
2023/2024,Primeira Liga,10/03/2024,20:30,Benfica,Estoril,3,1,H,1.27,6.16,9.68
2023/2024,Primeira Liga,11/03/2024,20:15,Gil Vicente,Chaves,0,0,D,1.97,3.3,4.16
2023/2024,Primeira Liga,15/03/2024,20:15,Estoril,Portimonense,1,0,H,1.66,3.95,5.1
2023/2024,Primeira Liga,16/03/2024,15:30,Famalicao,Estrela,0,0,D,2,3.23,4.09
2023/2024,Primeira Liga,16/03/2024,18:00,Farense,Rio Ave,1,1,D,2.69,3.04,2.84
2023/2024,Primeira Liga,16/03/2024,18:00,Sp Braga,Gil Vicente,2,1,H,1.41,4.86,7.23
2023/2024,Primeira Liga,16/03/2024,20:30,Porto,Vizela,4,1,H,1.13,8.71,18.96
2023/2024,Primeira Liga,17/03/2024,15:30,Chaves,Guimaraes,1,2,A,3.99,3.37,1.97
2023/2024,Primeira Liga,17/03/2024,15:30,Moreirense,Arouca,1,0,H,2.17,3.23,3.48
2023/2024,Primeira Liga,17/03/2024,18:00,Casa Pia,Benfica,0,1,A,11.11,5.36,1.28
2023/2024,Primeira Liga,17/03/2024,20:30,Sp Lisbon,Boavista,6,1,H,1.14,8.19,19.38
2023/2024,Primeira Liga,29/03/2024,15:30,Gil Vicente,Famalicao,1,2,A,2.48,3.08,3.09
2023/2024,Primeira Liga,29/03/2024,18:00,Benfica,Chaves,1,0,H,1.1,10.11,22.8
2023/2024,Primeira Liga,29/03/2024,20:30,Estrela,Sp Lisbon,1,2,A,12.18,6.29,1.23
2023/2024,Primeira Liga,30/03/2024,15:30,Arouca,Farense,2,1,H,1.74,3.8,4.62
2023/2024,Primeira Liga,30/03/2024,15:30,Guimaraes,Moreirense,1,0,H,1.94,3.35,4.14
2023/2024,Primeira Liga,30/03/2024,18:00,Boavista,Rio Ave,0,0,D,3,3.06,2.54
2023/2024,Primeira Liga,30/03/2024,20:30,Estoril,Porto,1,0,H,9.85,5.43,1.3
2023/2024,Primeira Liga,31/03/2024,18:00,Vizela,Casa Pia,0,4,A,2.12,3.24,3.63
2023/2024,Primeira Liga,01/04/2024,20:15,Portimonense,Sp Braga,3,5,A,7.47,4.79,1.41
2023/2024,Primeira Liga,05/04/2024,20:15,Farense,Boavista,2,0,H,2.12,3.25,3.67
2023/2024,Primeira Liga,06/04/2024,15:30,Famalicao,Vizela,3,2,H,1.81,3.56,4.54
2023/2024,Primeira Liga,06/04/2024,15:30,Rio Ave,Gil Vicente,3,0,H,2.47,3.02,3.15
2023/2024,Primeira Liga,06/04/2024,18:00,Sp Braga,Arouca,0,3,A,1.41,5.03,6.79
2023/2024,Primeira Liga,06/04/2024,20:30,Sp Lisbon,Benfica,2,1,H,2.07,3.53,3.5
2023/2024,Primeira Liga,07/04/2024,15:30,Chaves,Portimonense,2,3,A,2.19,3.31,3.42
2023/2024,Primeira Liga,07/04/2024,18:00,Moreirense,Estrela,2,2,D,2.17,3.2,3.5
2023/2024,Primeira Liga,07/04/2024,20:30,Porto,Guimaraes,1,2,A,1.35,5.09,8.6
2023/2024,Primeira Liga,08/04/2024,20:15,Casa Pia,Estoril,0,0,D,3.04,2.94,2.61
2023/2024,Primeira Liga,12/04/2024,20:15,Gil Vicente,Sp Lisbon,0,4,A,10.45,5.65,1.27
2023/2024,Primeira Liga,13/04/2024,15:30,Guimaraes,Farense,1,1,D,1.56,4.14,5.8
2023/2024,Primeira Liga,13/04/2024,18:00,Porto,Famalicao,2,2,D,1.25,5.97,11.77
2023/2024,Primeira Liga,13/04/2024,20:30,Estoril,Sp Braga,0,1,A,4.72,4.04,1.68
2023/2024,Primeira Liga,14/04/2024,15:30,Estrela,Rio Ave,2,2,D,2.69,3.05,2.83
2023/2024,Primeira Liga,14/04/2024,18:00,Arouca,Boavista,2,1,H,1.69,3.87,4.92
2023/2024,Primeira Liga,14/04/2024,18:00,Portimonense,Casa Pia,2,2,D,2.53,3.17,2.93
2023/2024,Primeira Liga,14/04/2024,20:30,Benfica,Moreirense,3,0,H,1.33,5.31,8.84
2023/2024,Primeira Liga,15/04/2024,20:15,Vizela,Chaves,0,1,A,2.07,3.4,3.6
2023/2024,Primeira Liga,16/04/2024,20:15,Famalicao,Sp Lisbon,0,1,A,9.14,5.68,1.3
2023/2024,Primeira Liga,19/04/2024,20:15,Rio Ave,Arouca,1,1,D,2.54,3.21,2.86
2023/2024,Primeira Liga,20/04/2024,15:30,Moreirense,Gil Vicente,0,1,A,2.47,3.12,3.03
2023/2024,Primeira Liga,20/04/2024,18:00,Boavista,Estrela,1,1,D,2.85,3.03,2.67
2023/2024,Primeira Liga,20/04/2024,20:30,Sp Braga,Vizela,2,1,H,1.23,6.6,10.6
2023/2024,Primeira Liga,21/04/2024,15:30,Chaves,Estoril,2,2,D,2.94,3.2,2.49
2023/2024,Primeira Liga,21/04/2024,15:30,Famalicao,Portimonense,2,2,D,1.63,3.9,5.28
2023/2024,Primeira Liga,21/04/2024,18:00,Casa Pia,Porto,1,2,A,9.12,5.23,1.33
2023/2024,Primeira Liga,21/04/2024,20:30,Sp Lisbon,Guimaraes,3,0,H,1.2,6.99,13.77
2023/2024,Primeira Liga,22/04/2024,20:15,Farense,Benfica,1,3,A,8.55,5.63,1.32
2023/2024,Primeira Liga,26/04/2024,20:15,Gil Vicente,Arouca,2,2,D,2.45,3.5,2.78
2023/2024,Primeira Liga,27/04/2024,15:30,Casa Pia,Chaves,3,1,H,2.04,3.21,3.97
2023/2024,Primeira Liga,27/04/2024,15:30,Vizela,Rio Ave,1,1,D,2.77,3.27,2.58
2023/2024,Primeira Liga,27/04/2024,18:00,Benfica,Sp Braga,3,1,H,1.56,4.58,5.1
2023/2024,Primeira Liga,27/04/2024,20:30,Guimaraes,Boavista,1,0,H,1.74,3.58,4.97
2023/2024,Primeira Liga,28/04/2024,15:30,Portimonense,Moreirense,0,2,A,2.62,3.23,2.75
2023/2024,Primeira Liga,28/04/2024,18:00,Estoril,Famalicao,1,0,H,2.46,3.14,3.01
2023/2024,Primeira Liga,28/04/2024,20:30,Porto,Sp Lisbon,2,2,D,2.38,3.41,2.93
2023/2024,Primeira Liga,29/04/2024,20:15,Estrela,Farense,0,3,A,1.86,3.5,4.33
2023/2024,Primeira Liga,03/05/2024,20:15,Moreirense,Vizela,1,0,H,2.23,3.35,3.19
2023/2024,Primeira Liga,04/05/2024,15:30,Boavista,Gil Vicente,1,1,D,2.66,3.07,2.79
2023/2024,Primeira Liga,04/05/2024,15:30,Rio Ave,Guimaraes,2,1,H,3.4,3.21,2.23
2023/2024,Primeira Liga,04/05/2024,18:00,Sp Lisbon,Portimonense,3,0,H,1.07,13.15,25.1
2023/2024,Primeira Liga,04/05/2024,20:30,Chaves,Porto,0,3,A,10.53,5.97,1.25
2023/2024,Primeira Liga,05/05/2024,15:30,Farense,Estoril,3,2,H,2.69,3.04,2.81
2023/2024,Primeira Liga,05/05/2024,18:00,Arouca,Estrela,0,0,D,2.09,3.68,3.29
2023/2024,Primeira Liga,05/05/2024,18:00,Sp Braga,Casa Pia,4,3,H,1.29,5.74,9.32
2023/2024,Primeira Liga,05/05/2024,20:30,Famalicao,Benfica,2,0,H,6.77,5.04,1.41
2023/2024,Primeira Liga,10/05/2024,20:15,Chaves,Famalicao,0,1,A,2.93,3.35,2.41
2023/2024,Primeira Liga,11/05/2024,15:30,Portimonense,Rio Ave,2,2,D,2.36,3.36,3.01
2023/2024,Primeira Liga,11/05/2024,15:30,Vizela,Estrela,4,0,H,3.49,3.56,2.05
2023/2024,Primeira Liga,11/05/2024,18:00,Estoril,Sp Lisbon,0,1,A,7.5,5.18,1.37
2023/2024,Primeira Liga,11/05/2024,20:30,Guimaraes,Sp Braga,2,3,A,3.23,3.52,2.15
2023/2024,Primeira Liga,12/05/2024,15:30,Gil Vicente,Farense,2,0,H,1.71,3.95,4.56
2023/2024,Primeira Liga,12/05/2024,18:00,Benfica,Arouca,5,0,H,1.26,6.59,9.44
2023/2024,Primeira Liga,12/05/2024,18:00,Casa Pia,Moreirense,0,1,A,2.68,3.09,2.78
2023/2024,Primeira Liga,12/05/2024,20:30,Porto,Boavista,2,1,H,1.13,8.78,17.89
2023/2024,Primeira Liga,17/05/2024,18:45,Famalicao,Casa Pia,1,2,A,1.57,4.28,5.43
2023/2024,Primeira Liga,17/05/2024,20:45,Rio Ave,Benfica,1,1,D,7.02,5.2,1.39
2023/2024,Primeira Liga,18/05/2024,15:30,Arouca,Guimaraes,1,3,A,3.03,3.57,2.25
2023/2024,Primeira Liga,18/05/2024,15:30,Boavista,Vizela,2,2,D,1.97,3.32,4.12
2023/2024,Primeira Liga,18/05/2024,15:30,Estrela,Gil Vicente,1,0,H,1.7,3.99,4.63
2023/2024,Primeira Liga,18/05/2024,15:30,Farense,Portimonense,1,3,A,2.85,4.1,2.18
2023/2024,Primeira Liga,18/05/2024,18:00,Moreirense,Estoril,2,1,H,2.21,3.32,3.29
2023/2024,Primeira Liga,18/05/2024,18:00,Sp Lisbon,Chaves,3,0,H,1.06,13.6,29.72
2023/2024,Primeira Liga,18/05/2024,20:30,Sp Braga,Porto,0,1,A,3.32,3.72,2.06
2024/2025,Primeira Liga,09/08/2024,20:15,Sp Lisbon,Rio Ave,3,1,H,1.12,9.36,20.11
2024/2025,Primeira Liga,10/08/2024,15:30,AVS,Nacional,1,1,D,2.05,3.36,3.7
2024/2025,Primeira Liga,10/08/2024,18:00,Casa Pia,Boavista,0,1,A,1.94,3.35,4.15
2024/2025,Primeira Liga,10/08/2024,20:30,Porto,Gil Vicente,3,0,H,1.23,6.37,12.19
2024/2025,Primeira Liga,11/08/2024,15:30,Estoril,Santa Clara,1,4,A,2.65,3.01,2.83
2024/2025,Primeira Liga,11/08/2024,18:00,Famalicao,Benfica,2,0,H,5.74,4.29,1.54
2024/2025,Primeira Liga,11/08/2024,18:00,Farense,Moreirense,1,2,A,2.75,3.19,2.64
2024/2025,Primeira Liga,11/08/2024,20:30,Sp Braga,Estrela,1,1,D,1.44,4.59,6.81
2024/2025,Primeira Liga,12/08/2024,20:15,Arouca,Guimaraes,0,1,A,3.4,3.32,2.15
2024/2025,Primeira Liga,16/08/2024,17:00,Santa Clara,Porto,0,2,A,4.75,3.81,1.72
2024/2025,Primeira Liga,16/08/2024,20:15,Gil Vicente,AVS,4,2,H,2.26,3.27,3.27
2024/2025,Primeira Liga,17/08/2024,15:30,Rio Ave,Farense,1,0,H,2.02,3.39,3.79
2024/2025,Primeira Liga,17/08/2024,18:00,Nacional,Sp Lisbon,1,6,A,11.58,6.64,1.22
2024/2025,Primeira Liga,17/08/2024,20:30,Benfica,Casa Pia,3,0,H,1.22,6.49,12.44
2024/2025,Primeira Liga,18/08/2024,15:30,Moreirense,Arouca,3,1,H,2.04,3.19,4
2024/2025,Primeira Liga,18/08/2024,18:00,Guimaraes,Estoril,1,0,H,1.52,4.05,6.55
2024/2025,Primeira Liga,18/08/2024,20:30,Boavista,Sp Braga,0,1,A,5.41,4.08,1.6
2024/2025,Primeira Liga,19/08/2024,20:15,Estrela,Famalicao,0,3,A,3.03,3.21,2.42
2024/2025,Primeira Liga,23/08/2024,20:15,Farense,Sp Lisbon,0,5,A,13.56,7.58,1.18
2024/2025,Primeira Liga,24/08/2024,15:30,Casa Pia,Santa Clara,0,2,A,3.02,2.89,2.64
2024/2025,Primeira Liga,24/08/2024,18:00,Porto,Rio Ave,2,0,H,1.23,6.24,12.1
2024/2025,Primeira Liga,24/08/2024,20:30,Benfica,Estrela,1,0,H,1.15,7.86,16.87
2024/2025,Primeira Liga,24/08/2024,20:30,Famalicao,Boavista,1,0,H,1.59,3.77,6.06
2024/2025,Primeira Liga,25/08/2024,15:30,Arouca,Nacional,1,0,H,1.86,3.68,4.09
2024/2025,Primeira Liga,25/08/2024,18:00,Estoril,Gil Vicente,0,0,D,2.98,3.12,2.51
2024/2025,Primeira Liga,25/08/2024,20:30,AVS,Guimaraes,1,0,H,5.09,3.68,1.7
2024/2025,Primeira Liga,25/08/2024,20:30,Sp Braga,Moreirense,3,1,H,1.7,3.9,4.72
2024/2025,Primeira Liga,30/08/2024,20:15,Moreirense,Benfica,1,1,D,7.26,4.58,1.43
2024/2025,Primeira Liga,31/08/2024,15:30,Santa Clara,AVS,2,1,H,1.68,3.5,5.7
2024/2025,Primeira Liga,31/08/2024,18:00,Boavista,Estoril,0,0,D,2.62,2.98,2.92
2024/2025,Primeira Liga,31/08/2024,18:00,Estrela,Casa Pia,0,1,A,2.45,3.2,2.97
2024/2025,Primeira Liga,31/08/2024,20:30,Sp Lisbon,Porto,2,0,H,1.96,3.54,3.82
2024/2025,Primeira Liga,01/09/2024,15:30,Nacional,Farense,2,0,H,1.95,3.57,3.71
2024/2025,Primeira Liga,01/09/2024,18:00,Rio Ave,Arouca,1,0,H,2.4,3.18,3.06
2024/2025,Primeira Liga,01/09/2024,20:30,Gil Vicente,Sp Braga,0,0,D,4,3.65,1.88
2024/2025,Primeira Liga,01/09/2024,20:30,Guimaraes,Famalicao,2,1,H,2,3.23,4.08
2024/2025,Primeira Liga,13/09/2024,20:15,Arouca,Sp Lisbon,0,3,A,12.54,6.53,1.22
2024/2025,Primeira Liga,14/09/2024,15:30,Casa Pia,Moreirense,3,1,H,2.95,2.96,2.64
2024/2025,Primeira Liga,14/09/2024,18:00,AVS,Rio Ave,1,0,H,2.72,3.04,2.78
2024/2025,Primeira Liga,14/09/2024,20:30,Benfica,Santa Clara,4,1,H,1.26,5.88,11.16
2024/2025,Primeira Liga,14/09/2024,20:30,Famalicao,Gil Vicente,1,1,D,1.93,3.34,4.21
2024/2025,Primeira Liga,15/09/2024,15:30,Porto,Farense,2,1,H,1.11,9.14,22.04
2024/2025,Primeira Liga,15/09/2024,18:00,Estoril,Nacional,1,0,H,2.54,3.15,2.89
2024/2025,Primeira Liga,15/09/2024,20:30,Sp Braga,Guimaraes,0,2,A,2.09,3.4,3.53
2024/2025,Primeira Liga,16/09/2024,20:15,Estrela,Boavista,2,2,D,2.02,3.22,3.98
2024/2025,Primeira Liga,20/09/2024,20:15,Nacional,Sp Braga,0,3,A,4.48,3.87,1.75
2024/2025,Primeira Liga,21/09/2024,15:30,Rio Ave,Estoril,2,2,D,1.93,3.35,4.21
2024/2025,Primeira Liga,21/09/2024,15:30,Santa Clara,Estrela,1,0,H,1.73,3.55,5.12
2024/2025,Primeira Liga,21/09/2024,18:00,Guimaraes,Porto,0,3,A,4.19,3.32,1.94
2024/2025,Primeira Liga,21/09/2024,20:30,Moreirense,Famalicao,0,0,D,2.9,2.91,2.73
2024/2025,Primeira Liga,22/09/2024,15:30,Gil Vicente,Casa Pia,1,1,D,2.12,3.15,3.78
2024/2025,Primeira Liga,22/09/2024,18:00,Farense,Arouca,0,1,A,2.79,3.37,2.49
2024/2025,Primeira Liga,22/09/2024,20:30,Sp Lisbon,AVS,3,0,H,1.1,10.32,20.39
2024/2025,Primeira Liga,23/09/2024,20:15,Boavista,Benfica,0,3,A,13.91,7.23,1.18
2024/2025,Primeira Liga,27/09/2024,20:15,Estoril,Sp Lisbon,0,3,A,16.86,8.3,1.14
2024/2025,Primeira Liga,28/09/2024,15:30,Estrela,Moreirense,2,1,H,3.13,3.07,2.44
2024/2025,Primeira Liga,28/09/2024,18:00,Casa Pia,Guimaraes,1,1,D,4.12,3.21,1.98
2024/2025,Primeira Liga,28/09/2024,20:30,Benfica,Gil Vicente,5,1,H,1.16,7.8,15.73
2024/2025,Primeira Liga,29/09/2024,15:30,Famalicao,Nacional,0,0,D,1.72,3.63,5.01
2024/2025,Primeira Liga,29/09/2024,18:00,Porto,Arouca,4,0,H,1.2,6.64,13.26
2024/2025,Primeira Liga,29/09/2024,20:30,Santa Clara,Boavista,1,0,H,1.52,4.05,6.62
2024/2025,Primeira Liga,29/09/2024,20:30,Sp Braga,Rio Ave,4,0,H,1.55,4.16,5.81
2024/2025,Primeira Liga,30/09/2024,20:15,AVS,Farense,0,0,D,2.08,3.39,3.64
2024/2025,Primeira Liga,04/10/2024,20:15,Rio Ave,Famalicao,1,1,D,2.91,2.96,2.68
2024/2025,Primeira Liga,05/10/2024,15:30,Gil Vicente,Estrela,3,0,H,1.92,3.41,4.17
2024/2025,Primeira Liga,05/10/2024,15:30,Moreirense,Santa Clara,1,0,H,2.69,2.82,2.99
2024/2025,Primeira Liga,05/10/2024,18:00,Arouca,AVS,1,1,D,2.14,3.21,3.64
2024/2025,Primeira Liga,05/10/2024,20:30,Sp Lisbon,Casa Pia,2,0,H,1.12,9.32,19.53
2024/2025,Primeira Liga,06/10/2024,15:30,Farense,Estoril,1,0,H,2.11,3.29,3.63
2024/2025,Primeira Liga,06/10/2024,15:30,Guimaraes,Boavista,2,2,D,1.38,4.57,9.24
2024/2025,Primeira Liga,06/10/2024,20:30,Porto,Sp Braga,2,1,H,1.44,4.69,6.84
2024/2025,Primeira Liga,25/10/2024,18:45,Casa Pia,Nacional,1,0,H,2.18,3.27,3.44
2024/2025,Primeira Liga,25/10/2024,20:45,Santa Clara,Gil Vicente,2,1,H,2.09,2.97,4.13
2024/2025,Primeira Liga,26/10/2024,15:30,Estoril,Arouca,4,1,H,3.08,3.13,2.42
2024/2025,Primeira Liga,26/10/2024,18:00,Boavista,Moreirense,0,2,A,3.39,3.07,2.3
2024/2025,Primeira Liga,26/10/2024,20:30,Famalicao,Sp Lisbon,0,3,A,10.6,5.45,1.28
2024/2025,Primeira Liga,27/10/2024,15:30,Sp Braga,Farense,2,0,H,1.31,5.49,9.06
2024/2025,Primeira Liga,27/10/2024,18:00,Benfica,Rio Ave,5,0,H,1.12,9,18.69
2024/2025,Primeira Liga,27/10/2024,20:30,Estrela,Guimaraes,2,2,D,5.02,3.51,1.75
2024/2025,Primeira Liga,28/10/2024,20:15,AVS,Porto,0,5,A,9.8,5.07,1.32
2024/2025,Primeira Liga,01/11/2024,20:15,Sp Lisbon,Estrela,5,1,H,1.07,11.92,27.51
2024/2025,Primeira Liga,02/11/2024,15:30,Rio Ave,Casa Pia,2,2,D,2.4,3.14,3.14
2024/2025,Primeira Liga,02/11/2024,18:00,Farense,Benfica,1,2,A,20.9,8.52,1.13
2024/2025,Primeira Liga,02/11/2024,20:30,Gil Vicente,Boavista,1,2,A,1.75,3.53,4.95
2024/2025,Primeira Liga,03/11/2024,15:30,AVS,Famalicao,2,3,A,3.39,2.97,2.37
2024/2025,Primeira Liga,03/11/2024,18:00,Arouca,Sp Braga,1,2,A,4.58,3.78,1.75
2024/2025,Primeira Liga,03/11/2024,18:00,Guimaraes,Moreirense,1,0,H,1.81,3.36,4.87
2024/2025,Primeira Liga,03/11/2024,20:30,Porto,Estoril,4,0,H,1.13,8.73,19.4
2024/2025,Primeira Liga,04/11/2024,20:15,Nacional,Santa Clara,2,0,H,2.85,3.08,2.62
2024/2025,Primeira Liga,08/11/2024,20:15,Moreirense,Gil Vicente,3,2,H,2.18,3.03,3.76
2024/2025,Primeira Liga,09/11/2024,15:30,Casa Pia,Farense,1,1,D,1.97,3.21,4.22
2024/2025,Primeira Liga,09/11/2024,15:30,Estoril,AVS,0,0,D,2.15,3.2,3.6
2024/2025,Primeira Liga,09/11/2024,18:00,Famalicao,Arouca,0,0,D,2.28,3.19,3.32
2024/2025,Primeira Liga,09/11/2024,20:30,Boavista,Rio Ave,0,2,A,2.93,3.17,2.52
2024/2025,Primeira Liga,10/11/2024,15:30,Estrela,Nacional,2,0,H,2.23,3.28,3.31
2024/2025,Primeira Liga,10/11/2024,16:30,Santa Clara,Guimaraes,1,0,H,2.71,2.96,2.87
2024/2025,Primeira Liga,10/11/2024,18:45,Sp Braga,Sp Lisbon,2,4,A,5.22,4.25,1.59
2024/2025,Primeira Liga,10/11/2024,20:45,Benfica,Porto,4,1,H,1.91,3.55,3.92
2024/2025,Primeira Liga,29/11/2024,20:15,Farense,Estrela,1,0,H,2.32,3.11,3.3
2024/2025,Primeira Liga,30/11/2024,15:30,Rio Ave,Moreirense,3,2,H,2.71,3.13,2.73
2024/2025,Primeira Liga,30/11/2024,18:00,Nacional,Boavista,0,0,D,1.97,3.37,3.98
2024/2025,Primeira Liga,30/11/2024,20:30,Sp Lisbon,Santa Clara,0,1,A,1.21,6.53,12.88
2024/2025,Primeira Liga,01/12/2024,15:30,Estoril,Famalicao,2,1,H,3.26,3.09,2.34
2024/2025,Primeira Liga,01/12/2024,18:00,Arouca,Benfica,0,2,A,12.64,6.67,1.21
2024/2025,Primeira Liga,01/12/2024,20:30,AVS,Sp Braga,0,1,A,8.22,4.49,1.39
2024/2025,Primeira Liga,02/12/2024,18:45,Guimaraes,Gil Vicente,4,0,H,1.73,3.5,5.17
2024/2025,Primeira Liga,02/12/2024,20:45,Porto,Casa Pia,2,0,H,1.18,6.82,16
2024/2025,Primeira Liga,05/12/2024,20:15,Moreirense,Sp Lisbon,2,1,H,9.29,5.17,1.32
2024/2025,Primeira Liga,06/12/2024,20:15,Sp Braga,Estoril,2,2,D,1.23,6.4,12.22
2024/2025,Primeira Liga,07/12/2024,15:30,Gil Vicente,Nacional,2,1,H,2.01,3.36,3.84
2024/2025,Primeira Liga,07/12/2024,18:00,Benfica,Guimaraes,1,0,H,1.29,5.54,10.42
2024/2025,Primeira Liga,07/12/2024,18:00,Santa Clara,Rio Ave,1,0,H,1.71,3.56,5.24
2024/2025,Primeira Liga,07/12/2024,20:30,Famalicao,Porto,1,1,D,8.15,4.7,1.38
2024/2025,Primeira Liga,08/12/2024,15:30,Boavista,Farense,1,1,D,2.52,3.02,3.04
2024/2025,Primeira Liga,08/12/2024,18:00,Casa Pia,AVS,1,1,D,1.81,3.39,4.81
2024/2025,Primeira Liga,09/12/2024,20:15,Estrela,Arouca,2,1,H,2.73,3.09,2.69
2024/2025,Primeira Liga,14/12/2024,15:30,Farense,Gil Vicente,0,1,A,2.68,3.06,2.79
2024/2025,Primeira Liga,14/12/2024,18:00,Nacional,Moreirense,1,0,H,3.09,3.01,2.48
2024/2025,Primeira Liga,14/12/2024,20:30,Sp Lisbon,Boavista,3,2,H,1.11,9.54,19.23
2024/2025,Primeira Liga,15/12/2024,15:30,Arouca,Santa Clara,1,0,H,3.37,3.02,2.32
2024/2025,Primeira Liga,15/12/2024,18:00,AVS,Benfica,1,1,D,13.16,6.78,1.2
2024/2025,Primeira Liga,15/12/2024,20:30,Estoril,Casa Pia,0,2,A,2.91,2.84,2.77
2024/2025,Primeira Liga,16/12/2024,18:45,Sp Braga,Famalicao,3,3,D,1.57,4.03,5.79
2024/2025,Primeira Liga,16/12/2024,20:15,Porto,Estrela,2,0,H,1.15,7.86,17.71
2024/2025,Primeira Liga,16/12/2024,20:45,Rio Ave,Guimaraes,2,2,D,4.52,3.47,1.82
2024/2025,Primeira Liga,19/12/2024,17:00,Nacional,Benfica,0,2,A,10.78,6.09,1.25
2024/2025,Primeira Liga,20/12/2024,20:15,Casa Pia,Arouca,3,1,H,2.37,2.9,3.42
2024/2025,Primeira Liga,21/12/2024,15:30,Famalicao,Farense,1,2,A,1.94,3.23,4.26
2024/2025,Primeira Liga,21/12/2024,18:00,Boavista,AVS,0,0,D,2.41,3.05,3.15
2024/2025,Primeira Liga,21/12/2024,20:30,Moreirense,Porto,0,3,A,7.04,4.31,1.45
2024/2025,Primeira Liga,22/12/2024,17:00,Santa Clara,Sp Braga,0,2,A,3.19,3.11,2.35
2024/2025,Primeira Liga,22/12/2024,20:30,Gil Vicente,Sp Lisbon,0,0,D,8.05,5.19,1.35
2024/2025,Primeira Liga,23/12/2024,18:45,Benfica,Estoril,3,0,H,1.11,9.23,20.62
2024/2025,Primeira Liga,23/12/2024,18:45,Guimaraes,Nacional,2,2,D,1.37,4.6,8.66
2024/2025,Primeira Liga,23/12/2024,20:45,Estrela,Rio Ave,1,0,H,2.43,3.14,3.04
2024/2025,Primeira Liga,27/12/2024,20:15,Arouca,Gil Vicente,1,1,D,2.22,3.07,3.51
2024/2025,Primeira Liga,28/12/2024,15:30,AVS,Estrela,1,1,D,2.4,2.93,3.29
2024/2025,Primeira Liga,28/12/2024,18:00,Estoril,Moreirense,2,2,D,2.78,2.95,2.75
2024/2025,Primeira Liga,28/12/2024,20:30,Porto,Boavista,4,0,H,1.15,7.56,16.14
2024/2025,Primeira Liga,29/12/2024,15:30,Farense,Guimaraes,2,2,D,5.09,3.48,1.73
2024/2025,Primeira Liga,29/12/2024,15:30,Rio Ave,Nacional,2,1,H,2.08,3.2,3.71
2024/2025,Primeira Liga,29/12/2024,18:00,Sp Braga,Casa Pia,1,2,A,1.48,4.29,6.51
2024/2025,Primeira Liga,29/12/2024,20:30,Sp Lisbon,Benfica,1,0,H,2.51,3.41,2.71
2024/2025,Primeira Liga,30/12/2024,20:15,Famalicao,Santa Clara,1,2,A,3.03,2.8,2.68
