fixture_key,competition,season,split,source_date,source_time,source_time_semantics,kickoff_utc,kickoff_utc_status,home_team,away_team,home_goals,away_goals,result,outcome_usage,avg_close_home,avg_close_draw,avg_close_away,close_source_class,open_price_status,goldbet_status,source_row_sha256
de290f06c6ab7518243a3b96,Eredivisie,2023/2024,DEVELOPMENT,2023-10-07,15:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Heerenveen,Nijmegen,1,1,D,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,2.08,3.5,3.49,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,5770545bf396625ff1a51ba0bcc9f05135df8c7927b7312377d54e84abc68ef5
220b4cd59197f6f2f7c16daf,Eredivisie,2023/2024,DEVELOPMENT,2023-10-07,17:45,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Almere City,Waalwijk,1,0,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,2.27,3.71,2.92,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,1ea4ab0c15305a47f2cfc6ae8657152b2eee40b9e079857a66b8465d1178331d
e0c0ea3c4e0b079edd1885dd,Eredivisie,2023/2024,DEVELOPMENT,2023-10-07,19:00,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Go Ahead Eagles,Heracles,4,0,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.81,3.98,4.04,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,59424ccbd461ede487f8e98c03967643779a2c04be9f816e4c9810fab6438ecc
0d397eeaff47fce589402d9e,Eredivisie,2023/2024,DEVELOPMENT,2023-10-07,20:00,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Vitesse,Excelsior,0,0,D,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.78,4,4.14,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,f8412e8bb64157b9c8efae9c49c9d9526f2fa236d71d816ad16629a370e4e624
b42e510a6365da47f09fa9fc,Eredivisie,2023/2024,DEVELOPMENT,2023-10-08,11:15,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Zwolle,Feyenoord,0,2,A,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,9.91,6.14,1.27,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,0868fc2364e4437e4339104ed14650fd7f2156cce2845f2623be76aec735c196
6f4a5c86eeebc0936f970f79,Eredivisie,2023/2024,DEVELOPMENT,2023-10-08,13:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Ajax,AZ Alkmaar,1,2,A,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,2.55,3.64,2.6,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,ab3d0efadcce2916fb452d162ce13b77eb12dd593d1d5fc2626b00c6c1812f10
f6806535cc2b68e63d53ef4f,Eredivisie,2023/2024,DEVELOPMENT,2023-10-08,13:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,For Sittard,Twente,0,3,A,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,4.39,3.96,1.75,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,f221e53845796e5461c20a99f7cb83e93be609b1fd335ac552b8253fd80d4791
39b22dc55bae704c27daf5ca,Eredivisie,2023/2024,DEVELOPMENT,2023-10-08,15:45,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Sparta Rotterdam,PSV Eindhoven,0,4,A,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,7.62,5.33,1.36,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,aaebe7efd667145c2dd41cdfe34dc5227156d0ba1ca0184bff77f594d95e7c1a
18e17759ac6ec8a1d82a278d,Eredivisie,2023/2024,DEVELOPMENT,2023-10-21,17:45,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,PSV Eindhoven,For Sittard,3,1,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.15,8.53,15.79,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,22be1a4c1c28dfdbebd665ceeb7c8bcb9eea4b21a1bdbb9ab9157d0ab5fecd6c
a1f330d2fea614f1edc5bb14,Eredivisie,2023/2024,DEVELOPMENT,2023-10-21,17:45,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Waalwijk,Volendam,2,1,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.71,4.21,4.4,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,54060e2d451cc992fadbf337490270c08da7eb46c0797cba906cc38075a897af
d1a1ffb8ab7841c28b059222,Eredivisie,2023/2024,DEVELOPMENT,2023-10-21,19:00,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Nijmegen,Almere City,1,1,D,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.86,3.76,4.03,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,91099599294d9fbd799024192682962fc92a3120b8fea07780b48e7ccbbc91fd
692daeca9ed1a116dd7c6caf,Eredivisie,2023/2024,DEVELOPMENT,2023-10-21,20:00,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,AZ Alkmaar,Heerenveen,3,0,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.37,5.04,8.23,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,5991a573411257fcbebcef8b944221ccac07b9921e4ecb0eb8212b31142a27c1
86b381a2a4048c4dabacb197,Eredivisie,2023/2024,DEVELOPMENT,2023-10-21,20:00,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Feyenoord,Vitesse,4,0,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,1.12,9.25,19.6,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,ab7794813e63293625a17635c8580b7cddf517df14f4a90dad69e4601b17d02b
185c7734298aa654bd519f03,Eredivisie,2023/2024,DEVELOPMENT,2023-10-22,11:15,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Utrecht,Ajax,4,3,H,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,3.74,3.83,1.91,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,551aa90c9e65e8e03bdf99b2b0f56b7f0c5ba20e82f7a83a816703b1b1601306
f96cb69569a8a7a8a113f48b,Eredivisie,2023/2024,DEVELOPMENT,2023-10-22,13:30,MATCH_KICKOFF_TIME_TIMEZONE_NOT_STATED_BY_SOURCE,,NOT_VERIFIED_DO_NOT_INFER,Excelsior,Zwolle,2,4,A,EVALUATION_ONLY_JOIN_AFTER_PREMATCH_FEATURE_FREEZE,2.27,3.75,2.9,EXTERNAL_HISTORICAL_MARKET_BENCHMARK,NOT_AVAILABLE,NOT_GOLDBET,fdbc2cb30c8efa7b0b8525d0c3e0b1e8cd7a6889ac3075f8510d2da454a7675c
