Season,League,Date,Time,Home,Away,HG,AG,Res,AvgCH,AvgCD,AvgCA
2022/2023,Eredivisie,05/08/2022,19:00,Heerenveen,Sparta Rotterdam,0,0,D,1.86,3.53,4.16
2022/2023,Eredivisie,06/08/2022,15:30,For Sittard,Ajax,2,3,A,10.42,6.62,1.24
2022/2023,Eredivisie,06/08/2022,17:45,Cambuur,Excelsior,0,2,A,1.87,4.03,3.69
2022/2023,Eredivisie,06/08/2022,19:00,PSV Eindhoven,FC Emmen,4,1,H,1.18,7.33,14.23
2022/2023,Eredivisie,06/08/2022,20:00,Waalwijk,Utrecht,2,2,D,3.8,3.72,1.91
2022/2023,Eredivisie,07/08/2022,11:15,Groningen,Volendam,2,2,D,1.58,4.3,5.31
2022/2023,Eredivisie,07/08/2022,13:30,Nijmegen,Twente,0,1,A,3.14,3.42,2.24
2022/2023,Eredivisie,07/08/2022,13:30,Vitesse,Feyenoord,2,5,A,3.62,3.74,1.95
2022/2023,Eredivisie,07/08/2022,15:45,AZ Alkmaar,Go Ahead Eagles,2,0,H,1.38,4.72,8.24
2022/2023,Eredivisie,12/08/2022,19:00,Excelsior,Vitesse,3,1,H,3.77,4.07,1.84
2022/2023,Eredivisie,13/08/2022,17:45,Go Ahead Eagles,PSV Eindhoven,2,5,A,6.34,4.64,1.47
2022/2023,Eredivisie,13/08/2022,19:00,FC Emmen,Waalwijk,1,1,D,1.91,3.59,3.99
2022/2023,Eredivisie,13/08/2022,19:00,Utrecht,Cambuur,0,0,D,1.53,4.53,5.58
2022/2023,Eredivisie,13/08/2022,20:00,Feyenoord,Heerenveen,0,0,D,1.35,5.44,7.79
2022/2023,Eredivisie,14/08/2022,11:15,Volendam,Nijmegen,1,4,A,2.91,3.78,2.25
2022/2023,Eredivisie,14/08/2022,13:30,Ajax,Groningen,6,1,H,1.15,8.61,14.95
2022/2023,Eredivisie,14/08/2022,13:30,Twente,For Sittard,3,0,H,1.44,4.62,6.84
2022/2023,Eredivisie,14/08/2022,15:45,Sparta Rotterdam,AZ Alkmaar,2,3,A,4.01,3.54,1.92
2022/2023,Eredivisie,20/08/2022,15:30,Vitesse,Heerenveen,0,4,A,2.21,3.45,3.22
2022/2023,Eredivisie,20/08/2022,17:45,For Sittard,Cambuur,1,4,A,2.27,3.69,2.92
2022/2023,Eredivisie,20/08/2022,20:00,FC Emmen,Utrecht,3,2,H,2.76,3.45,2.48
2022/2023,Eredivisie,21/08/2022,11:15,Groningen,Go Ahead Eagles,1,0,H,1.92,3.58,3.94
2022/2023,Eredivisie,21/08/2022,13:30,Sparta Rotterdam,Ajax,0,1,A,11.02,6.26,1.24
2022/2023,Eredivisie,21/08/2022,15:45,Waalwijk,Feyenoord,0,1,A,6.93,5.12,1.4
2022/2023,Eredivisie,26/08/2022,19:00,Nijmegen,Groningen,1,1,D,2.05,3.51,3.52
2022/2023,Eredivisie,27/08/2022,15:30,Go Ahead Eagles,Sparta Rotterdam,0,1,A,2.51,3.25,2.89
2022/2023,Eredivisie,27/08/2022,17:45,Vitesse,Waalwijk,2,2,D,1.81,3.76,4.23
2022/2023,Eredivisie,27/08/2022,19:00,Feyenoord,FC Emmen,4,0,H,1.29,5.79,9.56
2022/2023,Eredivisie,27/08/2022,20:00,Heerenveen,For Sittard,2,1,H,1.62,4.08,5.2
2022/2023,Eredivisie,28/08/2022,11:15,Utrecht,Ajax,0,2,A,6.27,5.2,1.42
2022/2023,Eredivisie,28/08/2022,13:30,Excelsior,PSV Eindhoven,1,6,A,10,6.76,1.24
2022/2023,Eredivisie,28/08/2022,13:30,Volendam,Twente,1,0,H,5.55,4.51,1.53
2022/2023,Eredivisie,28/08/2022,15:45,Cambuur,AZ Alkmaar,0,1,A,4.48,3.95,1.73
2022/2023,Eredivisie,31/08/2022,17:45,PSV Eindhoven,Volendam,7,1,H,1.09,11.69,20.69
2022/2023,Eredivisie,31/08/2022,20:00,Twente,Excelsior,4,0,H,1.26,6.09,10.05
2022/2023,Eredivisie,01/09/2022,19:00,AZ Alkmaar,Nijmegen,1,1,D,1.6,4.11,5.39
2022/2023,Eredivisie,02/09/2022,19:00,For Sittard,Utrecht,3,4,A,3.25,3.79,2.07
2022/2023,Eredivisie,03/09/2022,15:30,Ajax,Cambuur,4,0,H,1.09,11.61,22.12
2022/2023,Eredivisie,03/09/2022,17:45,Twente,PSV Eindhoven,2,1,H,4.43,3.94,1.74
2022/2023,Eredivisie,03/09/2022,19:00,Sparta Rotterdam,Volendam,4,0,H,1.7,4.03,4.61
2022/2023,Eredivisie,03/09/2022,20:00,Go Ahead Eagles,Feyenoord,3,4,A,8.81,5.45,1.32
2022/2023,Eredivisie,04/09/2022,11:15,Waalwijk,Excelsior,5,2,H,1.75,4.06,4.23
2022/2023,Eredivisie,04/09/2022,13:30,FC Emmen,AZ Alkmaar,0,3,A,3.93,3.56,1.93
2022/2023,Eredivisie,04/09/2022,13:30,Heerenveen,Nijmegen,0,0,D,1.73,3.76,4.76
2022/2023,Eredivisie,04/09/2022,15:45,Groningen,Vitesse,0,1,A,2.46,3.36,2.85
2022/2023,Eredivisie,09/09/2022,19:00,Volendam,Go Ahead Eagles,2,3,A,2.36,3.65,2.79
2022/2023,Eredivisie,10/09/2022,15:30,Nijmegen,For Sittard,1,1,D,1.81,3.86,4.08
2022/2023,Eredivisie,10/09/2022,17:45,Ajax,Heerenveen,5,0,H,1.2,7.22,12.92
2022/2023,Eredivisie,10/09/2022,20:00,Excelsior,FC Emmen,2,1,H,3.25,3.72,2.1
2022/2023,Eredivisie,11/09/2022,11:15,Utrecht,Vitesse,1,0,H,2.02,3.75,3.43
2022/2023,Eredivisie,11/09/2022,13:30,Cambuur,Groningen,0,1,A,1.95,3.66,3.71
2022/2023,Eredivisie,11/09/2022,13:30,PSV Eindhoven,Waalwijk,1,0,H,1.19,7.34,12.4
2022/2023,Eredivisie,11/09/2022,15:45,AZ Alkmaar,Twente,1,1,D,2.02,3.54,3.62
2022/2023,Eredivisie,11/09/2022,19:00,Feyenoord,Sparta Rotterdam,3,0,H,1.29,5.84,9.55
2022/2023,Eredivisie,16/09/2022,19:00,Utrecht,Nijmegen,0,0,D,1.72,3.97,4.55
2022/2023,Eredivisie,17/09/2022,15:30,Sparta Rotterdam,Groningen,2,1,H,2.25,3.34,3.22
2022/2023,Eredivisie,17/09/2022,17:45,Vitesse,Volendam,1,1,D,1.35,5.54,7.41
2022/2023,Eredivisie,17/09/2022,19:00,Waalwijk,Cambuur,5,1,H,2.26,3.6,3
2022/2023,Eredivisie,17/09/2022,20:00,For Sittard,Excelsior,1,0,H,1.61,4.44,4.83
2022/2023,Eredivisie,18/09/2022,11:15,Go Ahead Eagles,FC Emmen,2,0,H,2.36,3.41,2.96
2022/2023,Eredivisie,18/09/2022,13:30,Heerenveen,Twente,2,1,H,3.07,3.36,2.32
2022/2023,Eredivisie,18/09/2022,13:30,PSV Eindhoven,Feyenoord,4,3,H,1.88,3.97,3.72
2022/2023,Eredivisie,18/09/2022,15:45,AZ Alkmaar,Ajax,2,1,H,4.65,4.03,1.69
2022/2023,Eredivisie,01/10/2022,15:30,Cambuur,PSV Eindhoven,3,0,H,11.21,6.87,1.22
2022/2023,Eredivisie,01/10/2022,17:45,Groningen,AZ Alkmaar,1,4,A,4.83,3.66,1.74
2022/2023,Eredivisie,01/10/2022,19:00,Ajax,Go Ahead Eagles,1,1,D,1.08,11.42,25.43
2022/2023,Eredivisie,01/10/2022,20:00,Twente,Vitesse,3,0,H,1.72,3.86,4.61
2022/2023,Eredivisie,02/10/2022,11:15,For Sittard,Volendam,2,0,H,1.91,4.11,3.48
2022/2023,Eredivisie,02/10/2022,13:30,Excelsior,Utrecht,0,1,A,4.96,4.5,1.59
2022/2023,Eredivisie,02/10/2022,13:30,Nijmegen,Feyenoord,1,1,D,4.8,4.14,1.65
2022/2023,Eredivisie,02/10/2022,15:45,Waalwijk,Sparta Rotterdam,2,2,D,1.89,3.56,4.08
2022/2023,Eredivisie,02/10/2022,19:00,FC Emmen,Heerenveen,0,0,D,2.78,3.35,2.53
2022/2023,Eredivisie,07/10/2022,19:00,Groningen,Waalwijk,2,3,A,2.11,3.53,3.35
2022/2023,Eredivisie,08/10/2022,15:30,Volendam,Ajax,2,4,A,15.54,9.19,1.13
2022/2023,Eredivisie,08/10/2022,17:45,Sparta Rotterdam,FC Emmen,3,1,H,2.14,3.26,3.55
2022/2023,Eredivisie,08/10/2022,20:00,Nijmegen,Excelsior,1,1,D,1.55,4.4,5.42
2022/2023,Eredivisie,09/10/2022,11:15,Go Ahead Eagles,Cambuur,0,0,D,2.18,3.62,3.11
2022/2023,Eredivisie,09/10/2022,13:30,Feyenoord,Twente,2,0,H,1.82,3.83,4.07
2022/2023,Eredivisie,09/10/2022,13:30,Utrecht,AZ Alkmaar,1,2,A,2.85,3.56,2.36
2022/2023,Eredivisie,09/10/2022,15:45,Heerenveen,PSV Eindhoven,0,1,A,5.01,4.2,1.62
2022/2023,Eredivisie,09/10/2022,19:00,Vitesse,For Sittard,1,2,A,1.63,4.26,4.87
2022/2023,Eredivisie,14/10/2022,19:00,FC Emmen,Volendam,1,1,D,1.91,3.82,3.68
2022/2023,Eredivisie,15/10/2022,17:45,For Sittard,Waalwijk,0,0,D,2.31,3.74,2.8
2022/2023,Eredivisie,15/10/2022,19:00,Go Ahead Eagles,Heerenveen,1,1,D,2.72,3.23,2.65
2022/2023,Eredivisie,15/10/2022,20:00,Cambuur,Vitesse,0,3,A,2.75,3.51,2.44
2022/2023,Eredivisie,16/10/2022,11:15,Sparta Rotterdam,Nijmegen,2,0,H,2.36,3.26,3.08
2022/2023,Eredivisie,16/10/2022,13:30,PSV Eindhoven,Utrecht,6,1,H,1.29,5.9,9.22
2022/2023,Eredivisie,16/10/2022,13:30,Twente,Groningen,3,0,H,1.39,4.89,7.58
2022/2023,Eredivisie,16/10/2022,15:45,AZ Alkmaar,Feyenoord,1,3,A,2.4,3.6,2.77
2022/2023,Eredivisie,16/10/2022,19:00,Ajax,Excelsior,7,1,H,1.06,13.39,27.25
2022/2023,Eredivisie,22/10/2022,15:30,Feyenoord,For Sittard,1,1,D,1.2,7.29,11.61
2022/2023,Eredivisie,22/10/2022,17:45,Waalwijk,Ajax,1,4,A,8.27,6.09,1.3
2022/2023,Eredivisie,22/10/2022,20:00,Vitesse,FC Emmen,2,1,H,1.73,3.76,4.69
2022/2023,Eredivisie,23/10/2022,11:15,Excelsior,AZ Alkmaar,2,1,H,7.09,5.21,1.39
2022/2023,Eredivisie,23/10/2022,13:30,Cambuur,Twente,0,1,A,4.39,3.81,1.77
2022/2023,Eredivisie,23/10/2022,13:30,Groningen,PSV Eindhoven,4,2,H,10.58,5.8,1.27
2022/2023,Eredivisie,23/10/2022,13:30,Nijmegen,Go Ahead Eagles,3,3,D,2.05,3.35,3.71
2022/2023,Eredivisie,23/10/2022,15:45,Utrecht,Sparta Rotterdam,3,1,H,1.97,3.54,3.78
2022/2023,Eredivisie,23/10/2022,19:00,Volendam,Heerenveen,1,3,A,3.43,3.81,2
2022/2023,Eredivisie,29/10/2022,15:30,Heerenveen,Utrecht,1,2,A,2.31,3.49,2.96
2022/2023,Eredivisie,29/10/2022,17:45,Sparta Rotterdam,For Sittard,3,1,H,1.9,3.71,3.88
2022/2023,Eredivisie,29/10/2022,20:00,Go Ahead Eagles,Excelsior,3,1,H,1.59,4.37,5.11
2022/2023,Eredivisie,30/10/2022,11:15,FC Emmen,Groningen,0,0,D,2.26,3.43,3.12
2022/2023,Eredivisie,30/10/2022,13:30,PSV Eindhoven,Nijmegen,3,0,H,1.2,7.04,12.6
2022/2023,Eredivisie,30/10/2022,13:30,Twente,Waalwijk,3,0,H,1.41,4.94,6.96
2022/2023,Eredivisie,30/10/2022,15:45,AZ Alkmaar,Volendam,2,1,H,1.21,7.15,11.76
2022/2023,Eredivisie,04/11/2022,19:00,Cambuur,Nijmegen,0,1,A,2.49,3.38,2.79
2022/2023,Eredivisie,05/11/2022,15:30,Vitesse,Sparta Rotterdam,0,4,A,2.06,3.42,3.59
2022/2023,Eredivisie,05/11/2022,17:45,For Sittard,FC Emmen,0,1,A,2.38,3.34,2.98
2022/2023,Eredivisie,05/11/2022,20:00,Excelsior,Heerenveen,0,1,A,3.45,3.86,1.98
2022/2023,Eredivisie,06/11/2022,11:15,Utrecht,Groningen,2,1,H,1.53,4.33,5.86
2022/2023,Eredivisie,06/11/2022,13:30,Twente,Go Ahead Eagles,1,1,D,1.44,4.68,6.67
2022/2023,Eredivisie,06/11/2022,13:30,Volendam,Feyenoord,0,2,A,6.88,5.64,1.36
2022/2023,Eredivisie,06/11/2022,15:45,Ajax,PSV Eindhoven,1,2,A,1.99,3.94,3.35
2022/2023,Eredivisie,06/11/2022,15:45,Waalwijk,AZ Alkmaar,3,1,H,3.49,3.69,2.01
2022/2023,Eredivisie,09/11/2022,19:00,Ajax,Vitesse,2,2,D,1.15,8.53,14.26
2022/2023,Eredivisie,10/11/2022,19:00,Feyenoord,Cambuur,1,0,H,1.15,8.19,16.63
2022/2023,Eredivisie,11/11/2022,19:00,Sparta Rotterdam,Twente,1,1,D,2.92,3.34,2.42
2022/2023,Eredivisie,12/11/2022,15:30,Volendam,Utrecht,0,4,A,3.55,4.1,1.89
2022/2023,Eredivisie,12/11/2022,17:45,FC Emmen,Ajax,3,3,D,9.84,5.64,1.29
2022/2023,Eredivisie,12/11/2022,20:00,PSV Eindhoven,AZ Alkmaar,0,1,A,1.49,4.62,5.93
2022/2023,Eredivisie,13/11/2022,11:15,Nijmegen,Waalwijk,6,1,H,2.11,3.57,3.3
2022/2023,Eredivisie,13/11/2022,13:30,Groningen,For Sittard,2,3,A,1.97,3.54,3.79
2022/2023,Eredivisie,13/11/2022,13:30,Heerenveen,Cambuur,2,1,H,1.71,3.75,4.87
2022/2023,Eredivisie,13/11/2022,15:45,Feyenoord,Excelsior,5,1,H,1.13,9.37,17.1
2022/2023,Eredivisie,13/11/2022,19:00,Go Ahead Eagles,Vitesse,2,2,D,2.17,3.62,3.13
2022/2023,Eredivisie,06/01/2023,19:00,Twente,FC Emmen,2,0,H,1.44,4.54,7.19
2022/2023,Eredivisie,07/01/2023,15:30,Waalwijk,Heerenveen,0,0,D,2.84,3.46,2.43
2022/2023,Eredivisie,07/01/2023,17:45,AZ Alkmaar,Vitesse,1,1,D,1.54,4.38,5.57
2022/2023,Eredivisie,07/01/2023,19:00,For Sittard,Go Ahead Eagles,0,2,A,2.34,3.48,2.95
2022/2023,Eredivisie,07/01/2023,20:00,PSV Eindhoven,Sparta Rotterdam,0,0,D,1.25,6.05,11.28
2022/2023,Eredivisie,08/01/2023,11:15,Utrecht,Feyenoord,1,1,D,3.61,3.78,1.95
2022/2023,Eredivisie,08/01/2023,13:30,Cambuur,Volendam,0,3,A,1.9,3.76,3.86
2022/2023,Eredivisie,08/01/2023,13:30,Nijmegen,Ajax,1,1,D,5.4,4.56,1.54
2022/2023,Eredivisie,08/01/2023,15:45,Excelsior,Groningen,1,0,H,2.43,3.54,2.78
2022/2023,Eredivisie,14/01/2023,17:45,Heerenveen,AZ Alkmaar,0,2,A,3.41,3.39,2.13
2022/2023,Eredivisie,14/01/2023,17:45,Volendam,Waalwijk,2,1,H,2.48,3.62,2.65
2022/2023,Eredivisie,14/01/2023,20:00,Ajax,Twente,0,0,D,1.49,4.59,6.01
2022/2023,Eredivisie,14/01/2023,20:00,Sparta Rotterdam,Excelsior,1,0,H,1.56,4.11,5.91
2022/2023,Eredivisie,15/01/2023,11:15,Vitesse,Nijmegen,0,0,D,2.19,3.41,3.29
2022/2023,Eredivisie,15/01/2023,13:30,For Sittard,PSV Eindhoven,2,2,D,8.62,5.44,1.33
2022/2023,Eredivisie,15/01/2023,13:30,Go Ahead Eagles,Utrecht,2,2,D,2.88,3.52,2.35
2022/2023,Eredivisie,15/01/2023,15:45,FC Emmen,Cambuur,0,0,D,1.9,3.47,4.15
2022/2023,Eredivisie,15/01/2023,15:45,Groningen,Feyenoord,0,3,A,6.99,4.76,1.42
2022/2023,Eredivisie,20/01/2023,19:00,Excelsior,Volendam,2,0,H,2.47,3.71,2.62
2022/2023,Eredivisie,21/01/2023,17:45,Nijmegen,FC Emmen,3,1,H,2.06,3.32,3.74
2022/2023,Eredivisie,21/01/2023,19:00,Cambuur,Sparta Rotterdam,0,3,A,3.05,3.12,2.45
2022/2023,Eredivisie,21/01/2023,19:00,PSV Eindhoven,Vitesse,1,0,H,1.27,5.91,10.19
2022/2023,Eredivisie,22/01/2023,11:15,Heerenveen,Groningen,3,1,H,1.67,3.69,5.45
2022/2023,Eredivisie,22/01/2023,13:30,Feyenoord,Ajax,1,1,D,2.5,3.53,2.69
2022/2023,Eredivisie,22/01/2023,13:30,Twente,Utrecht,2,0,H,1.63,4.03,5.23
2022/2023,Eredivisie,22/01/2023,15:45,AZ Alkmaar,For Sittard,3,1,H,1.25,6.19,10.6
2022/2023,Eredivisie,24/01/2023,17:45,FC Emmen,PSV Eindhoven,1,0,H,6.55,4.38,1.48
2022/2023,Eredivisie,24/01/2023,20:00,Sparta Rotterdam,Waalwijk,0,0,D,1.83,3.59,4.34
2022/2023,Eredivisie,25/01/2023,17:45,Go Ahead Eagles,AZ Alkmaar,1,4,A,4.14,3.68,1.84
2022/2023,Eredivisie,25/01/2023,17:45,Vitesse,Twente,2,2,D,3.77,3.41,2.02
2022/2023,Eredivisie,25/01/2023,19:00,For Sittard,Heerenveen,2,0,H,3.24,3.27,2.26
2022/2023,Eredivisie,25/01/2023,20:00,Feyenoord,Nijmegen,2,0,H,1.29,5.5,10.39
2022/2023,Eredivisie,25/01/2023,20:00,Utrecht,Excelsior,1,0,H,1.4,4.92,7.1
2022/2023,Eredivisie,26/01/2023,17:45,Groningen,Cambuur,0,1,A,2.26,3.24,3.28
2022/2023,Eredivisie,26/01/2023,20:00,Ajax,Volendam,1,1,D,1.09,10.74,20.57
2022/2023,Eredivisie,28/01/2023,15:30,PSV Eindhoven,Go Ahead Eagles,2,0,H,1.21,6.61,13.37
2022/2023,Eredivisie,28/01/2023,17:45,Waalwijk,FC Emmen,2,0,H,2.21,3.27,3.36
2022/2023,Eredivisie,28/01/2023,19:00,Heerenveen,Vitesse,1,3,A,2.24,3.32,3.25
2022/2023,Eredivisie,28/01/2023,19:00,Nijmegen,Sparta Rotterdam,1,1,D,2.38,3.16,3.14
2022/2023,Eredivisie,28/01/2023,20:00,AZ Alkmaar,Utrecht,5,5,D,1.62,3.99,5.34
2022/2023,Eredivisie,29/01/2023,11:15,Twente,Feyenoord,1,1,D,2.62,3.3,2.69
2022/2023,Eredivisie,29/01/2023,13:30,Excelsior,Ajax,1,4,A,11.81,6.8,1.21
2022/2023,Eredivisie,29/01/2023,13:30,Volendam,Groningen,3,2,H,2.3,3.49,2.96
2022/2023,Eredivisie,29/01/2023,15:45,Cambuur,For Sittard,1,2,A,2.4,3.31,2.95
2022/2023,Eredivisie,01/02/2023,19:00,Waalwijk,Go Ahead Eagles,3,1,H,2.36,3.36,2.97
2022/2023,Eredivisie,03/02/2023,19:00,For Sittard,Sparta Rotterdam,0,0,D,2.5,3.19,2.94
2022/2023,Eredivisie,04/02/2023,17:45,Volendam,AZ Alkmaar,1,1,D,5.72,4.79,1.49
2022/2023,Eredivisie,04/02/2023,19:00,FC Emmen,Vitesse,2,2,D,2.95,3.22,2.43
2022/2023,Eredivisie,04/02/2023,19:00,Utrecht,Heerenveen,1,0,H,1.63,4,5.22
2022/2023,Eredivisie,04/02/2023,20:00,Excelsior,Waalwijk,0,0,D,2.74,3.62,2.42
2022/2023,Eredivisie,05/02/2023,11:15,Cambuur,Ajax,0,5,A,11.73,6.2,1.24
2022/2023,Eredivisie,05/02/2023,13:30,Feyenoord,PSV Eindhoven,2,2,D,2.4,3.39,2.93
2022/2023,Eredivisie,05/02/2023,13:30,Go Ahead Eagles,Nijmegen,1,0,H,2.53,3.31,2.81
2022/2023,Eredivisie,05/02/2023,15:45,Groningen,Twente,1,1,D,5.62,4.03,1.59
2022/2023,Eredivisie,10/02/2023,19:00,AZ Alkmaar,Excelsior,5,0,H,1.26,6.1,10.59
2022/2023,Eredivisie,11/02/2023,17:45,Nijmegen,Cambuur,0,0,D,1.58,4.05,5.74
2022/2023,Eredivisie,11/02/2023,19:00,PSV Eindhoven,Groningen,6,0,H,1.22,6.53,12.33
2022/2023,Eredivisie,11/02/2023,20:00,FC Emmen,For Sittard,0,1,A,2.21,3.37,3.29
2022/2023,Eredivisie,12/02/2023,11:15,Sparta Rotterdam,Go Ahead Eagles,2,1,H,2.05,3.24,3.89
2022/2023,Eredivisie,12/02/2023,13:30,Heerenveen,Feyenoord,1,2,A,5.81,4.25,1.55
2022/2023,Eredivisie,12/02/2023,13:30,Vitesse,Utrecht,2,0,H,2.52,3.42,2.73
2022/2023,Eredivisie,12/02/2023,15:45,Ajax,Waalwijk,3,1,H,1.14,8.33,17.32
2022/2023,Eredivisie,12/02/2023,15:45,Twente,Volendam,3,0,H,1.24,6.06,11.11
2022/2023,Eredivisie,17/02/2023,19:00,Waalwijk,For Sittard,3,1,H,2.15,3.52,3.28
2022/2023,Eredivisie,18/02/2023,15:30,Volendam,Vitesse,2,0,H,4.06,3.82,1.84
2022/2023,Eredivisie,18/02/2023,17:45,Groningen,FC Emmen,1,1,D,2.47,3.17,3
2022/2023,Eredivisie,18/02/2023,20:00,Feyenoord,AZ Alkmaar,2,1,H,1.84,3.85,3.93
2022/2023,Eredivisie,19/02/2023,11:15,Cambuur,Heerenveen,1,2,A,3.26,3.32,2.23
2022/2023,Eredivisie,19/02/2023,13:30,Go Ahead Eagles,Twente,2,0,H,3.41,3.44,2.12
2022/2023,Eredivisie,19/02/2023,13:30,Utrecht,PSV Eindhoven,2,2,D,3.61,3.64,1.99
2022/2023,Eredivisie,19/02/2023,15:45,Ajax,Sparta Rotterdam,4,0,H,1.23,6.35,12.26
2022/2023,Eredivisie,19/02/2023,19:00,Excelsior,Nijmegen,0,3,A,3.3,3.47,2.16
2022/2023,Eredivisie,24/02/2023,19:00,Sparta Rotterdam,Utrecht,0,3,A,2.92,3.23,2.5
2022/2023,Eredivisie,25/02/2023,15:30,Groningen,Excelsior,3,0,H,1.72,3.94,4.61
2022/2023,Eredivisie,25/02/2023,17:45,Heerenveen,Waalwijk,1,4,A,1.98,3.59,3.7
2022/2023,Eredivisie,25/02/2023,19:00,AZ Alkmaar,Cambuur,2,1,H,1.25,5.98,11.8
2022/2023,Eredivisie,25/02/2023,20:00,Nijmegen,Volendam,3,0,H,1.42,4.7,7.27
2022/2023,Eredivisie,26/02/2023,11:15,For Sittard,Feyenoord,2,4,A,7.72,5.09,1.37
2022/2023,Eredivisie,26/02/2023,13:30,FC Emmen,Go Ahead Eagles,2,2,D,2.49,3.14,3
2022/2023,Eredivisie,26/02/2023,13:30,Vitesse,Ajax,1,2,A,6.75,4.85,1.43
2022/2023,Eredivisie,26/02/2023,15:45,PSV Eindhoven,Twente,3,1,H,1.61,4.06,5.37
2022/2023,Eredivisie,03/03/2023,19:00,Utrecht,For Sittard,1,2,A,1.58,4.2,5.48
2022/2023,Eredivisie,03/03/2023,19:00,Vitesse,AZ Alkmaar,0,1,A,3.03,3.37,2.34
2022/2023,Eredivisie,04/03/2023,17:45,Volendam,FC Emmen,3,1,H,2.41,3.33,2.92
2022/2023,Eredivisie,04/03/2023,19:00,Feyenoord,Groningen,1,0,H,1.17,7.46,14.32
2022/2023,Eredivisie,04/03/2023,20:00,Twente,Heerenveen,3,3,D,1.54,4.1,6.11
2022/2023,Eredivisie,05/03/2023,11:15,Excelsior,Sparta Rotterdam,1,4,A,3.9,3.48,1.96
2022/2023,Eredivisie,05/03/2023,13:30,Waalwijk,PSV Eindhoven,0,1,A,6.48,5.04,1.42
2022/2023,Eredivisie,05/03/2023,15:45,Ajax,Nijmegen,1,0,H,1.19,7.06,13.52
2022/2023,Eredivisie,05/03/2023,19:00,Cambuur,Go Ahead Eagles,4,1,H,2.69,3.26,2.67
2022/2023,Eredivisie,11/03/2023,15:30,FC Emmen,Excelsior,2,0,H,1.67,3.83,5.11
2022/2023,Eredivisie,11/03/2023,17:45,For Sittard,Twente,0,3,A,4.18,3.69,1.83
2022/2023,Eredivisie,11/03/2023,19:00,AZ Alkmaar,Groningen,1,0,H,1.35,4.93,8.81
2022/2023,Eredivisie,11/03/2023,20:00,Sparta Rotterdam,Vitesse,3,1,H,2.77,3.26,2.56
2022/2023,Eredivisie,12/03/2023,11:15,Nijmegen,Utrecht,2,2,D,2.54,3.41,2.7
2022/2023,Eredivisie,12/03/2023,13:30,Heerenveen,Ajax,2,4,A,7.84,5.1,1.36
2022/2023,Eredivisie,12/03/2023,15:45,PSV Eindhoven,Cambuur,5,2,H,1.13,8.8,18.59
2022/2023,Eredivisie,12/03/2023,19:00,Feyenoord,Volendam,2,1,H,1.12,9.12,18.64
2022/2023,Eredivisie,17/03/2023,19:00,Volendam,For Sittard,2,1,H,2.44,3.6,2.72
2022/2023,Eredivisie,18/03/2023,15:30,Utrecht,Go Ahead Eagles,1,2,A,1.79,3.83,4.31
2022/2023,Eredivisie,18/03/2023,17:45,FC Emmen,Sparta Rotterdam,0,2,A,2.8,3.06,2.7
2022/2023,Eredivisie,18/03/2023,20:00,Waalwijk,Nijmegen,1,3,A,2.79,3.42,2.47
2022/2023,Eredivisie,19/03/2023,11:15,Groningen,Heerenveen,0,2,A,2.82,3.29,2.51
2022/2023,Eredivisie,19/03/2023,13:30,Ajax,Feyenoord,2,3,A,1.81,3.8,4.16
2022/2023,Eredivisie,19/03/2023,13:30,Excelsior,Cambuur,4,1,H,2.44,3.53,2.77
2022/2023,Eredivisie,19/03/2023,15:45,Vitesse,PSV Eindhoven,1,1,D,5.84,4.42,1.52
2022/2023,Eredivisie,19/03/2023,19:00,Twente,AZ Alkmaar,2,1,H,2.18,3.39,3.3
2022/2023,Eredivisie,01/04/2023,15:30,AZ Alkmaar,Heerenveen,1,1,D,1.58,4.13,5.59
2022/2023,Eredivisie,01/04/2023,17:45,Excelsior,Twente,0,0,D,6.24,4.69,1.47
2022/2023,Eredivisie,01/04/2023,19:00,Cambuur,FC Emmen,1,2,A,2.32,3.25,3.16
2022/2023,Eredivisie,01/04/2023,19:00,Nijmegen,PSV Eindhoven,2,4,A,4.89,4.14,1.65
2022/2023,Eredivisie,01/04/2023,20:00,Waalwijk,Vitesse,1,0,H,2.58,3.42,2.67
2022/2023,Eredivisie,02/04/2023,11:15,Go Ahead Eagles,Ajax,0,0,D,6.46,4.86,1.45
2022/2023,Eredivisie,02/04/2023,13:30,Sparta Rotterdam,Feyenoord,1,3,A,6.91,4.28,1.49
2022/2023,Eredivisie,02/04/2023,13:30,Utrecht,Volendam,0,0,D,1.41,4.94,7.01
2022/2023,Eredivisie,02/04/2023,15:45,For Sittard,Groningen,3,1,H,2.22,3.44,3.2
2022/2023,Eredivisie,07/04/2023,19:00,Groningen,Utrecht,1,2,A,3.09,3.48,2.26
2022/2023,Eredivisie,08/04/2023,17:45,Vitesse,Go Ahead Eagles,2,0,H,2.13,3.38,3.44
2022/2023,Eredivisie,08/04/2023,19:00,AZ Alkmaar,Sparta Rotterdam,0,1,A,1.56,4.12,5.86
2022/2023,Eredivisie,08/04/2023,19:00,PSV Eindhoven,Excelsior,4,0,H,1.09,11.22,24.2
2022/2023,Eredivisie,08/04/2023,20:00,Heerenveen,Volendam,2,1,H,1.53,4.36,5.86
2022/2023,Eredivisie,09/04/2023,11:15,Twente,Cambuur,4,0,H,1.2,6.69,14.29
2022/2023,Eredivisie,09/04/2023,13:30,FC Emmen,Nijmegen,0,0,D,2.8,3.3,2.55
