Season,League,Date,Time,Home,Away,HG,AG,Res,AvgCH,AvgCD,AvgCA
2023/2024,LaLiga,03/12/2023,17:30,Sevilla,Villarreal,1,1,D,1.97,3.76,3.73
2023/2024,LaLiga,03/12/2023,20:00,Barcelona,Ath Madrid,1,0,H,1.94,3.82,3.78
2023/2024,LaLiga,04/12/2023,20:00,Celta,Cadiz,1,1,D,1.54,4.19,6.41
2023/2024,LaLiga,08/12/2023,20:00,Getafe,Valencia,1,0,H,2.63,2.9,3.11
2023/2024,LaLiga,09/12/2023,13:00,Alaves,Las Palmas,0,1,A,2.05,3.18,4.17
2023/2024,LaLiga,09/12/2023,15:15,Betis,Real Madrid,1,1,D,4.68,4.07,1.71
2023/2024,LaLiga,09/12/2023,17:30,Villarreal,Sociedad,0,3,A,3.37,3.44,2.2
2023/2024,LaLiga,09/12/2023,20:00,Mallorca,Sevilla,1,0,H,2.62,3.01,3.03
2023/2024,LaLiga,10/12/2023,13:00,Ath Madrid,Almeria,2,1,H,1.2,7.58,13.66
2023/2024,LaLiga,10/12/2023,17:30,Cadiz,Osasuna,1,1,D,2.83,3.07,2.76
2023/2024,LaLiga,10/12/2023,20:00,Barcelona,Girona,2,4,A,1.48,5.09,5.93
2023/2024,LaLiga,11/12/2023,20:00,Granada,Ath Bilbao,1,1,D,4.16,3.75,1.87
2023/2024,LaLiga,11/12/2023,20:00,Vallecano,Celta,0,0,D,2.69,3.19,2.81
2023/2024,LaLiga,15/12/2023,20:00,Osasuna,Vallecano,1,0,H,2.23,3.2,3.56
2023/2024,LaLiga,16/12/2023,13:00,Celta,Granada,1,0,H,1.69,3.88,5.18
2023/2024,LaLiga,16/12/2023,15:15,Ath Bilbao,Ath Madrid,2,0,H,2.51,3.36,2.85
2023/2024,LaLiga,16/12/2023,17:30,Sevilla,Getafe,0,3,A,1.81,3.46,4.97
2023/2024,LaLiga,16/12/2023,20:00,Valencia,Barcelona,1,1,D,5.7,4.47,1.56
2023/2024,LaLiga,17/12/2023,13:00,Almeria,Mallorca,0,0,D,2.37,3.15,3.32
2023/2024,LaLiga,17/12/2023,15:15,Sociedad,Betis,0,0,D,1.59,4.09,5.96
2023/2024,LaLiga,17/12/2023,17:30,Las Palmas,Cadiz,1,1,D,1.99,3.27,4.24
2023/2024,LaLiga,17/12/2023,20:00,Real Madrid,Villarreal,4,1,H,1.24,6.96,11.49
2023/2024,LaLiga,18/12/2023,20:00,Girona,Alaves,3,0,H,1.61,4.12,5.53
2023/2024,LaLiga,19/12/2023,18:00,Vallecano,Valencia,0,1,A,2.3,3.19,3.41
2023/2024,LaLiga,19/12/2023,20:30,Ath Madrid,Getafe,3,3,D,1.47,4.49,7.29
2023/2024,LaLiga,19/12/2023,20:30,Granada,Sevilla,0,3,A,2.99,3.21,2.49
2023/2024,LaLiga,20/12/2023,18:00,Barcelona,Almeria,3,2,H,1.15,8.76,16.19
2023/2024,LaLiga,20/12/2023,20:30,Ath Bilbao,Las Palmas,1,0,H,1.37,5.11,8.57
2023/2024,LaLiga,20/12/2023,20:30,Villarreal,Celta,3,2,H,2.38,3.47,2.99
2023/2024,LaLiga,21/12/2023,18:00,Betis,Girona,1,1,D,2.69,3.55,2.55
2023/2024,LaLiga,21/12/2023,18:00,Cadiz,Sociedad,0,0,D,5.92,3.56,1.68
2023/2024,LaLiga,21/12/2023,20:30,Alaves,Real Madrid,0,1,A,5.73,4.12,1.59
2023/2024,LaLiga,21/12/2023,20:30,Mallorca,Osasuna,3,2,H,2.27,2.91,3.86
2023/2024,LaLiga,23/12/2023,15:15,Ath Madrid,Sevilla,1,0,H,1.58,4.22,5.73
2023/2024,LaLiga,02/01/2024,16:00,Getafe,Vallecano,0,2,A,2.38,2.98,3.46
2023/2024,LaLiga,02/01/2024,18:15,Sociedad,Alaves,1,1,D,1.54,3.9,7.48
2023/2024,LaLiga,02/01/2024,20:30,Valencia,Villarreal,3,1,H,2.19,3.41,3.38
2023/2024,LaLiga,03/01/2024,16:00,Granada,Cadiz,2,0,H,2.25,3.08,3.64
2023/2024,LaLiga,03/01/2024,18:15,Celta,Betis,2,1,H,2.21,3.3,3.45
2023/2024,LaLiga,03/01/2024,18:15,Real Madrid,Mallorca,1,0,H,1.23,6.46,13.63
2023/2024,LaLiga,03/01/2024,20:30,Girona,Ath Madrid,4,3,H,2.63,3.63,2.58
2023/2024,LaLiga,04/01/2024,16:00,Osasuna,Almeria,1,0,H,1.72,3.82,5.01
2023/2024,LaLiga,04/01/2024,18:15,Sevilla,Ath Bilbao,0,2,A,3.01,3.24,2.46
2023/2024,LaLiga,04/01/2024,20:30,Las Palmas,Barcelona,1,2,A,6.25,4.68,1.49
2023/2024,LaLiga,12/01/2024,20:00,Sevilla,Alaves,2,3,A,2.02,3.27,4.12
2023/2024,LaLiga,13/01/2024,13:00,Las Palmas,Villarreal,3,0,H,2.63,3.44,2.7
2023/2024,LaLiga,13/01/2024,15:15,Mallorca,Celta,1,1,D,2.38,2.99,3.48
2023/2024,LaLiga,13/01/2024,17:30,Ath Bilbao,Sociedad,2,1,H,2.11,3.14,3.99
2023/2024,LaLiga,13/01/2024,20:00,Betis,Granada,1,0,H,1.72,3.8,5.09
2023/2024,LaLiga,14/01/2024,13:00,Almeria,Girona,0,0,D,3.72,3.77,1.96
2023/2024,LaLiga,14/01/2024,15:15,Cadiz,Valencia,1,4,A,3.05,2.88,2.72
2023/2024,LaLiga,19/01/2024,20:00,Alaves,Cadiz,1,0,H,1.64,3.59,6.51
2023/2024,LaLiga,20/01/2024,13:00,Vallecano,Las Palmas,0,2,A,1.74,3.62,5.23
2023/2024,LaLiga,20/01/2024,15:15,Villarreal,Mallorca,1,1,D,2.11,3.39,3.62
2023/2024,LaLiga,20/01/2024,17:30,Valencia,Ath Bilbao,1,0,H,3.47,3.22,2.25
2023/2024,LaLiga,20/01/2024,20:00,Celta,Sociedad,0,1,A,2.59,2.92,3.2
2023/2024,LaLiga,21/01/2024,13:00,Osasuna,Getafe,3,2,H,2.44,2.9,3.5
2023/2024,LaLiga,21/01/2024,15:15,Real Madrid,Almeria,3,2,H,1.12,9.66,21.1
2023/2024,LaLiga,21/01/2024,17:30,Betis,Barcelona,2,4,A,3.94,4,1.85
2023/2024,LaLiga,21/01/2024,20:00,Girona,Sevilla,5,1,H,1.78,4,4.31
2023/2024,LaLiga,22/01/2024,20:00,Granada,Ath Madrid,0,1,A,5.07,4.09,1.66
2023/2024,LaLiga,26/01/2024,20:00,Almeria,Alaves,0,3,A,2.78,3.09,2.74
2023/2024,LaLiga,27/01/2024,13:00,Sociedad,Vallecano,0,0,D,1.8,3.28,5.48
2023/2024,LaLiga,27/01/2024,15:15,Las Palmas,Real Madrid,1,2,A,6.82,4.78,1.46
2023/2024,LaLiga,27/01/2024,17:30,Barcelona,Villarreal,3,5,A,1.39,5.6,6.97
2023/2024,LaLiga,27/01/2024,20:00,Mallorca,Betis,0,1,A,2.23,3.14,3.6
2023/2024,LaLiga,28/01/2024,13:00,Celta,Girona,0,1,A,2.74,3.51,2.54
2023/2024,LaLiga,28/01/2024,15:15,Cadiz,Ath Bilbao,0,0,D,4.79,3.37,1.86
2023/2024,LaLiga,28/01/2024,17:30,Sevilla,Osasuna,1,1,D,2.11,3.21,3.86
2023/2024,LaLiga,28/01/2024,20:00,Ath Madrid,Valencia,2,0,H,1.57,4.07,6.24
2023/2024,LaLiga,29/01/2024,20:00,Getafe,Granada,2,0,H,1.85,3.45,4.74
2023/2024,LaLiga,31/01/2024,18:00,Barcelona,Osasuna,1,0,H,1.34,5.38,8.7
2023/2024,LaLiga,31/01/2024,20:00,Ath Madrid,Vallecano,2,1,H,1.61,3.88,6.02
2023/2024,LaLiga,01/02/2024,20:00,Getafe,Real Madrid,0,2,A,6.09,3.98,1.59
2023/2024,LaLiga,02/02/2024,20:00,Ath Bilbao,Mallorca,4,0,H,1.52,3.92,7.7
2023/2024,LaLiga,03/02/2024,13:00,Valencia,Almeria,2,1,H,1.71,3.81,5.14
2023/2024,LaLiga,03/02/2024,15:15,Granada,Las Palmas,1,1,D,2.17,3.3,3.61
2023/2024,LaLiga,03/02/2024,17:30,Alaves,Barcelona,1,3,A,4.11,3.62,1.91
2023/2024,LaLiga,03/02/2024,20:00,Girona,Sociedad,0,0,D,2.03,3.48,3.81
2023/2024,LaLiga,04/02/2024,13:00,Villarreal,Cadiz,0,0,D,1.62,4.09,5.56
2023/2024,LaLiga,04/02/2024,15:15,Osasuna,Celta,0,3,A,2.19,3.09,3.82
2023/2024,LaLiga,04/02/2024,17:30,Betis,Getafe,1,1,D,2.01,3.28,4.21
2023/2024,LaLiga,04/02/2024,20:00,Real Madrid,Ath Madrid,1,1,D,1.69,4.19,4.69
2023/2024,LaLiga,05/02/2024,20:00,Vallecano,Sevilla,1,2,A,2.14,3.29,3.72
2023/2024,LaLiga,09/02/2024,20:00,Cadiz,Betis,0,2,A,3.05,2.98,2.61
2023/2024,LaLiga,10/02/2024,13:00,Alaves,Villarreal,1,1,D,2.21,3.42,3.35
2023/2024,LaLiga,10/02/2024,15:15,Sociedad,Osasuna,0,1,A,1.76,3.31,5.66
2023/2024,LaLiga,10/02/2024,17:30,Real Madrid,Girona,4,0,H,1.42,5.3,6.39
2023/2024,LaLiga,10/02/2024,20:00,Las Palmas,Valencia,2,0,H,2.58,2.98,3.13
2023/2024,LaLiga,11/02/2024,13:00,Getafe,Celta,3,2,H,2.18,3.08,3.81
2023/2024,LaLiga,11/02/2024,15:15,Mallorca,Vallecano,2,1,H,2.49,2.8,3.5
2023/2024,LaLiga,11/02/2024,17:30,Sevilla,Ath Madrid,1,0,H,3.65,3.58,2.04
2023/2024,LaLiga,11/02/2024,20:00,Barcelona,Granada,3,3,D,1.18,7.74,14.19
2023/2024,LaLiga,12/02/2024,20:00,Almeria,Ath Bilbao,0,0,D,4.6,3.62,1.82
2023/2024,LaLiga,16/02/2024,20:00,Villarreal,Getafe,1,1,D,2.05,3.55,3.63
2023/2024,LaLiga,17/02/2024,13:00,Ath Madrid,Las Palmas,5,0,H,1.46,4.43,7.36
2023/2024,LaLiga,17/02/2024,15:15,Osasuna,Cadiz,2,0,H,1.8,3.34,5.24
2023/2024,LaLiga,17/02/2024,17:30,Celta,Barcelona,1,2,A,3.77,3.78,1.95
2023/2024,LaLiga,17/02/2024,20:00,Valencia,Sevilla,0,0,D,2.28,3.16,3.47
2023/2024,LaLiga,18/02/2024,13:00,Vallecano,Real Madrid,1,1,D,5.15,3.97,1.67
2023/2024,LaLiga,18/02/2024,15:15,Granada,Almeria,1,1,D,2.22,3.37,3.37
2023/2024,LaLiga,18/02/2024,17:30,Mallorca,Sociedad,1,2,A,3.77,2.78,2.39
2023/2024,LaLiga,18/02/2024,20:00,Betis,Alaves,0,0,D,2.35,3.14,3.34
2023/2024,LaLiga,19/02/2024,20:00,Ath Bilbao,Girona,3,2,H,1.86,3.69,4.25
2023/2024,LaLiga,23/02/2024,20:00,Sociedad,Villarreal,1,3,A,1.63,4.01,5.43
2023/2024,LaLiga,24/02/2024,15:15,Barcelona,Getafe,4,0,H,1.42,4.9,7.51
2023/2024,LaLiga,24/02/2024,17:30,Alaves,Mallorca,1,1,D,1.91,3.09,5.09
2023/2024,LaLiga,24/02/2024,20:00,Almeria,Ath Madrid,2,2,D,5.02,3.92,1.7
2023/2024,LaLiga,25/02/2024,13:00,Cadiz,Celta,2,2,D,3.26,2.99,2.49
2023/2024,LaLiga,25/02/2024,15:15,Betis,Ath Bilbao,3,1,H,3.77,3.3,2.1
2023/2024,LaLiga,25/02/2024,17:30,Las Palmas,Osasuna,1,1,D,2.46,3.01,3.26
2023/2024,LaLiga,25/02/2024,20:00,Real Madrid,Sevilla,1,0,H,1.28,6,10.15
2023/2024,LaLiga,26/02/2024,20:00,Girona,Vallecano,3,0,H,1.65,4.08,5.22
2023/2024,LaLiga,01/03/2024,20:00,Celta,Almeria,1,0,H,1.81,3.77,4.43
2023/2024,LaLiga,02/03/2024,13:00,Sevilla,Sociedad,3,2,H,2.73,2.89,3.01
2023/2024,LaLiga,02/03/2024,15:15,Vallecano,Cadiz,1,1,D,1.76,3.43,5.48
2023/2024,LaLiga,02/03/2024,17:30,Getafe,Las Palmas,3,3,D,2.04,3.24,4.06
2023/2024,LaLiga,02/03/2024,20:00,Valencia,Real Madrid,2,2,D,5.53,3.97,1.64
2023/2024,LaLiga,03/03/2024,13:00,Villarreal,Granada,5,1,H,1.75,3.94,4.56
2023/2024,LaLiga,03/03/2024,15:15,Ath Madrid,Betis,2,1,H,1.53,4.29,6.4
2023/2024,LaLiga,03/03/2024,17:30,Mallorca,Girona,1,0,H,3.59,3.28,2.18
2023/2024,LaLiga,03/03/2024,20:00,Ath Bilbao,Barcelona,0,0,D,3.2,3.5,2.26
2023/2024,LaLiga,04/03/2024,20:00,Osasuna,Alaves,1,0,H,2.37,3.05,3.42
2023/2024,LaLiga,08/03/2024,20:00,Barcelona,Mallorca,1,0,H,1.45,4.5,7.29
2023/2024,LaLiga,09/03/2024,13:00,Valencia,Getafe,1,0,H,1.88,3.24,4.98
2023/2024,LaLiga,09/03/2024,15:15,Cadiz,Ath Madrid,2,0,H,4.74,3.65,1.79
2023/2024,LaLiga,09/03/2024,17:30,Granada,Sociedad,2,3,A,4.6,3.31,1.91
2023/2024,LaLiga,09/03/2024,20:00,Girona,Osasuna,2,0,H,1.52,4.45,6.14
2023/2024,LaLiga,10/03/2024,13:00,Alaves,Vallecano,1,0,H,2.11,3.1,4.05
2023/2024,LaLiga,10/03/2024,15:15,Las Palmas,Ath Bilbao,0,2,A,4.67,3.53,1.84
2023/2024,LaLiga,10/03/2024,17:30,Real Madrid,Celta,4,0,H,1.32,5.66,9.44
2023/2024,LaLiga,10/03/2024,20:00,Betis,Villarreal,2,3,A,2.14,3.57,3.38
2023/2024,LaLiga,11/03/2024,20:00,Almeria,Sevilla,2,2,D,3.43,3.38,2.19
2023/2024,LaLiga,15/03/2024,20:00,Sociedad,Cadiz,2,0,H,1.43,4.21,9.3
2023/2024,LaLiga,16/03/2024,13:00,Mallorca,Granada,1,0,H,1.83,3.35,5.03
2023/2024,LaLiga,16/03/2024,15:15,Osasuna,Real Madrid,2,4,A,6.95,4.45,1.48
2023/2024,LaLiga,16/03/2024,17:30,Getafe,Girona,1,0,H,3.61,3.42,2.11
2023/2024,LaLiga,16/03/2024,20:00,Ath Bilbao,Alaves,2,0,H,1.6,3.76,6.53
2023/2024,LaLiga,17/03/2024,13:00,Sevilla,Celta,1,2,A,1.96,3.52,3.92
2023/2024,LaLiga,17/03/2024,15:15,Las Palmas,Almeria,0,1,A,1.78,3.84,4.49
2023/2024,LaLiga,17/03/2024,15:15,Villarreal,Valencia,1,0,H,2.21,3.38,3.37
2023/2024,LaLiga,17/03/2024,17:30,Vallecano,Betis,2,0,H,2.57,3.08,3.02
2023/2024,LaLiga,17/03/2024,20:00,Ath Madrid,Barcelona,0,3,A,2.24,3.56,3.11
2023/2024,LaLiga,29/03/2024,20:00,Cadiz,Granada,1,0,H,1.9,3.25,4.79
2023/2024,LaLiga,30/03/2024,13:00,Getafe,Sevilla,0,1,A,2.66,3.02,2.98
2023/2024,LaLiga,30/03/2024,15:15,Almeria,Osasuna,0,3,A,2.51,3.23,2.96
2023/2024,LaLiga,30/03/2024,17:30,Valencia,Mallorca,0,0,D,2.15,2.99,4.07
2023/2024,LaLiga,30/03/2024,20:00,Barcelona,Las Palmas,1,0,H,1.26,6.44,10.51
2023/2024,LaLiga,31/03/2024,13:00,Celta,Vallecano,0,0,D,1.93,3.49,4.22
2023/2024,LaLiga,31/03/2024,15:15,Girona,Betis,3,2,H,1.72,4.04,4.66
2023/2024,LaLiga,31/03/2024,17:30,Alaves,Sociedad,0,1,A,3.97,3,2.16
2023/2024,LaLiga,31/03/2024,20:00,Real Madrid,Ath Bilbao,2,0,H,1.58,4.22,5.73
2023/2024,LaLiga,01/04/2024,20:00,Villarreal,Ath Madrid,1,2,A,3.33,3.61,2.13
2023/2024,LaLiga,04/04/2024,19:00,Granada,Valencia,0,1,A,3.11,3.13,2.49
2023/2024,LaLiga,12/04/2024,20:00,Betis,Celta,2,1,H,1.93,3.53,4.14
2023/2024,LaLiga,13/04/2024,13:00,Ath Madrid,Girona,3,1,H,1.88,3.81,4
2023/2024,LaLiga,13/04/2024,15:15,Vallecano,Getafe,0,0,D,2.44,2.99,3.33
2023/2024,LaLiga,13/04/2024,17:30,Mallorca,Real Madrid,0,1,A,5.01,3.56,1.76
2023/2024,LaLiga,13/04/2024,20:00,Cadiz,Barcelona,0,1,A,3.65,3.41,2.1
2023/2024,LaLiga,14/04/2024,13:00,Las Palmas,Sevilla,0,2,A,2.78,3.21,2.67
2023/2024,LaLiga,14/04/2024,15:15,Granada,Alaves,2,0,H,2.71,3.06,2.88
2023/2024,LaLiga,14/04/2024,17:30,Ath Bilbao,Villarreal,1,1,D,1.61,4.16,5.38
2023/2024,LaLiga,14/04/2024,20:00,Sociedad,Almeria,2,2,D,1.3,5.4,10.82
2023/2024,LaLiga,15/04/2024,20:00,Osasuna,Valencia,0,1,A,2.4,3.02,3.37
2023/2024,LaLiga,19/04/2024,20:00,Ath Bilbao,Granada,1,1,D,1.29,5.64,10.91
2023/2024,LaLiga,20/04/2024,13:00,Celta,Las Palmas,4,1,H,1.67,3.91,5.25
2023/2024,LaLiga,20/04/2024,15:15,Vallecano,Osasuna,2,1,H,2.12,3.08,4.07
2023/2024,LaLiga,20/04/2024,17:30,Valencia,Betis,1,2,A,2.72,3.08,2.85
2023/2024,LaLiga,20/04/2024,20:00,Girona,Cadiz,4,1,H,1.4,4.88,8.03
2023/2024,LaLiga,21/04/2024,13:00,Getafe,Sociedad,1,1,D,3.77,3.04,2.23
2023/2024,LaLiga,21/04/2024,15:15,Almeria,Villarreal,1,2,A,3.47,4,1.98
2023/2024,LaLiga,21/04/2024,17:30,Alaves,Ath Madrid,2,0,H,4.88,3.44,1.82
2023/2024,LaLiga,21/04/2024,20:00,Real Madrid,Barcelona,3,2,H,1.75,4.3,4.23
2023/2024,LaLiga,22/04/2024,20:00,Sevilla,Mallorca,2,1,H,2.1,3.11,4.05
2023/2024,LaLiga,26/04/2024,20:00,Sociedad,Real Madrid,0,1,A,2.36,3.19,3.23
2023/2024,LaLiga,27/04/2024,13:00,Las Palmas,Girona,0,2,A,4.93,4.07,1.68
2023/2024,LaLiga,27/04/2024,15:15,Almeria,Getafe,1,3,A,2.58,3.25,2.85
2023/2024,LaLiga,27/04/2024,17:30,Alaves,Celta,3,0,H,2.67,3.08,2.88
2023/2024,LaLiga,27/04/2024,20:00,Ath Madrid,Ath Bilbao,3,1,H,1.96,3.46,4.05
2023/2024,LaLiga,28/04/2024,13:00,Cadiz,Mallorca,1,1,D,2.81,2.78,3.03
2023/2024,LaLiga,28/04/2024,15:15,Granada,Osasuna,3,0,H,2.4,3.06,3.27
2023/2024,LaLiga,28/04/2024,17:30,Villarreal,Vallecano,3,0,H,1.8,3.74,4.53
2023/2024,LaLiga,28/04/2024,20:00,Betis,Sevilla,1,1,D,1.99,3.43,3.97
2023/2024,LaLiga,29/04/2024,20:00,Barcelona,Valencia,4,2,H,1.33,5.59,8.83
2023/2024,LaLiga,03/05/2024,20:00,Getafe,Ath Bilbao,0,2,A,3.8,3.16,2.15
2023/2024,LaLiga,04/05/2024,13:00,Sociedad,Las Palmas,2,0,H,1.33,5.03,10.64
2023/2024,LaLiga,04/05/2024,15:15,Real Madrid,Cadiz,3,0,H,1.36,4.93,9.46
2023/2024,LaLiga,04/05/2024,17:30,Girona,Barcelona,4,2,H,2.83,3.77,2.35
2023/2024,LaLiga,04/05/2024,20:00,Mallorca,Ath Madrid,0,1,A,3.89,3.07,2.16
2023/2024,LaLiga,05/05/2024,13:00,Osasuna,Betis,0,2,A,3.3,3.2,2.33
2023/2024,LaLiga,05/05/2024,15:15,Celta,Villarreal,3,2,H,2.7,3.62,2.51
2023/2024,LaLiga,05/05/2024,17:30,Valencia,Alaves,0,1,A,2.25,3.06,3.66
2023/2024,LaLiga,05/05/2024,20:00,Sevilla,Granada,3,0,H,1.69,3.91,4.96
2023/2024,LaLiga,05/05/2024,20:00,Vallecano,Almeria,0,1,A,1.66,3.89,5.45
2023/2024,LaLiga,10/05/2024,20:00,Alaves,Girona,2,2,D,3.16,3.58,2.25
2023/2024,LaLiga,11/05/2024,13:00,Mallorca,Las Palmas,1,0,H,1.65,3.53,6.57
2023/2024,LaLiga,11/05/2024,15:15,Villarreal,Sevilla,3,2,H,2.01,3.8,3.55
2023/2024,LaLiga,11/05/2024,17:30,Granada,Real Madrid,0,4,A,5.6,4.48,1.56
2023/2024,LaLiga,11/05/2024,20:00,Ath Bilbao,Osasuna,2,2,D,1.41,4.55,8.57
2023/2024,LaLiga,12/05/2024,13:00,Cadiz,Getafe,1,0,H,2.11,3.19,3.85
2023/2024,LaLiga,12/05/2024,15:15,Ath Madrid,Celta,1,0,H,1.4,4.92,7.92
2023/2024,LaLiga,12/05/2024,17:30,Valencia,Vallecano,0,0,D,2.27,3.09,3.58
2023/2024,LaLiga,12/05/2024,20:00,Betis,Almeria,3,2,H,1.39,5.2,7.53
2023/2024,LaLiga,13/05/2024,20:00,Barcelona,Sociedad,2,0,H,1.71,3.88,4.88
2023/2024,LaLiga,14/05/2024,18:30,Osasuna,Mallorca,1,1,D,2.75,2.87,3.02
2023/2024,LaLiga,14/05/2024,20:30,Real Madrid,Alaves,5,0,H,1.21,7.08,13.26
2023/2024,LaLiga,14/05/2024,21:00,Girona,Villarreal,0,1,A,1.66,4.59,4.52
2023/2024,LaLiga,15/05/2024,18:30,Sevilla,Cadiz,0,1,A,2.14,3.42,3.52
2023/2024,LaLiga,15/05/2024,18:30,Vallecano,Granada,2,1,H,1.53,4.15,6.83
2023/2024,LaLiga,15/05/2024,21:00,Celta,Ath Bilbao,2,1,H,2.3,3.29,3.29
2023/2024,LaLiga,15/05/2024,21:00,Getafe,Ath Madrid,0,3,A,5.03,3.73,1.74
2023/2024,LaLiga,16/05/2024,18:30,Las Palmas,Betis,2,2,D,3.14,3.28,2.36
2023/2024,LaLiga,16/05/2024,20:30,Almeria,Barcelona,0,2,A,7.12,5.39,1.39
2023/2024,LaLiga,16/05/2024,21:00,Sociedad,Valencia,1,0,H,1.48,4.19,7.81
2023/2024,LaLiga,18/05/2024,20:00,Alaves,Getafe,1,0,H,1.95,3.36,4.22
2023/2024,LaLiga,19/05/2024,18:00,Ath Bilbao,Sevilla,2,0,H,1.57,4.24,5.89
2023/2024,LaLiga,19/05/2024,18:00,Ath Madrid,Osasuna,1,4,A,1.31,5.47,10.07
2023/2024,LaLiga,19/05/2024,18:00,Barcelona,Vallecano,3,0,H,1.32,5.7,8.99
2023/2024,LaLiga,19/05/2024,18:00,Betis,Sociedad,0,2,A,3.36,3,2.43
2023/2024,LaLiga,19/05/2024,18:00,Cadiz,Las Palmas,0,0,D,1.91,3.4,4.45
2023/2024,LaLiga,19/05/2024,18:00,Granada,Celta,1,2,A,3.83,3.41,2.05
2023/2024,LaLiga,19/05/2024,18:00,Mallorca,Almeria,2,2,D,1.39,4.54,9.36
2023/2024,LaLiga,19/05/2024,18:00,Valencia,Girona,1,3,A,3.77,3.73,1.96
2023/2024,LaLiga,19/05/2024,18:00,Villarreal,Real Madrid,4,4,D,3.02,3.92,2.19
2023/2024,LaLiga,24/05/2024,20:00,Girona,Granada,7,0,H,1.22,7.18,11.79
2023/2024,LaLiga,25/05/2024,13:00,Osasuna,Villarreal,1,1,D,2.54,3.69,2.6
2023/2024,LaLiga,25/05/2024,15:15,Sociedad,Ath Madrid,0,2,A,2.65,3.3,2.73
2023/2024,LaLiga,25/05/2024,17:30,Almeria,Cadiz,6,1,H,2.12,3.76,3.3
2023/2024,LaLiga,25/05/2024,17:30,Vallecano,Ath Bilbao,0,1,A,3.19,3.25,2.37
2023/2024,LaLiga,25/05/2024,20:00,Real Madrid,Betis,0,0,D,1.22,7.18,11.6
2023/2024,LaLiga,26/05/2024,13:00,Getafe,Mallorca,1,2,A,2.33,3.19,3.31
2023/2024,LaLiga,26/05/2024,15:15,Celta,Valencia,2,2,D,1.94,3.66,3.87
2023/2024,LaLiga,26/05/2024,15:15,Las Palmas,Alaves,1,1,D,2.35,3.46,3.05
2023/2024,LaLiga,26/05/2024,20:00,Sevilla,Barcelona,1,2,A,4.43,4.26,1.71
2024/2025,LaLiga,15/08/2024,18:00,Ath Bilbao,Getafe,1,1,D,1.59,3.63,6.96
2024/2025,LaLiga,15/08/2024,20:30,Betis,Girona,1,1,D,2.35,3.37,3.1
2024/2025,LaLiga,16/08/2024,18:00,Celta,Alaves,2,1,H,2.1,3.24,3.86
2024/2025,LaLiga,16/08/2024,20:30,Las Palmas,Sevilla,2,2,D,2.66,3.19,2.83
2024/2025,LaLiga,17/08/2024,18:00,Osasuna,Leganes,1,1,D,1.87,3.26,4.92
2024/2025,LaLiga,17/08/2024,20:30,Valencia,Barcelona,1,2,A,4.3,3.74,1.84
2024/2025,LaLiga,18/08/2024,18:00,Sociedad,Vallecano,1,2,A,1.77,3.38,5.37
2024/2025,LaLiga,18/08/2024,20:30,Mallorca,Real Madrid,1,1,D,8.64,4.85,1.38
2024/2025,LaLiga,19/08/2024,18:00,Valladolid,Espanol,1,0,H,2.3,2.9,3.71
2024/2025,LaLiga,19/08/2024,20:30,Villarreal,Ath Madrid,2,2,D,3.48,3.57,2.08
2024/2025,LaLiga,23/08/2024,18:00,Celta,Valencia,3,1,H,2.17,3.35,3.53
2024/2025,LaLiga,23/08/2024,20:30,Sevilla,Villarreal,1,2,A,2.19,3.61,3.22
2024/2025,LaLiga,24/08/2024,16:00,Osasuna,Mallorca,1,0,H,2.37,3.11,3.33
2024/2025,LaLiga,24/08/2024,18:00,Barcelona,Ath Bilbao,2,1,H,1.59,4.28,5.45
2024/2025,LaLiga,24/08/2024,20:30,Espanol,Sociedad,0,1,A,3.86,3.11,2.16
2024/2025,LaLiga,24/08/2024,20:30,Getafe,Vallecano,0,0,D,2.66,2.8,3.22
2024/2025,LaLiga,25/08/2024,16:00,Real Madrid,Valladolid,3,0,H,1.14,9.12,18.96
2024/2025,LaLiga,25/08/2024,18:00,Leganes,Las Palmas,2,1,H,2.43,2.98,3.38
2024/2025,LaLiga,25/08/2024,18:15,Alaves,Betis,0,0,D,2.45,2.97,3.3
2024/2025,LaLiga,25/08/2024,20:30,Ath Madrid,Girona,3,0,H,1.48,4.65,6.44
2024/2025,LaLiga,26/08/2024,20:30,Villarreal,Celta,4,3,H,1.66,4.2,4.91
2024/2025,LaLiga,27/08/2024,18:00,Mallorca,Sevilla,0,0,D,2.32,3.18,3.37
2024/2025,LaLiga,27/08/2024,20:30,Vallecano,Barcelona,1,2,A,5.26,3.98,1.67
2024/2025,LaLiga,28/08/2024,18:00,Ath Bilbao,Valencia,1,0,H,1.73,3.69,5.14
2024/2025,LaLiga,28/08/2024,18:00,Valladolid,Leganes,0,0,D,2.21,3.01,3.88
2024/2025,LaLiga,28/08/2024,20:30,Ath Madrid,Espanol,0,0,D,1.26,5.74,13.11
2024/2025,LaLiga,28/08/2024,20:30,Sociedad,Alaves,1,2,A,1.6,3.77,6.61
2024/2025,LaLiga,29/08/2024,18:00,Girona,Osasuna,4,0,H,1.69,3.93,4.99
2024/2025,LaLiga,29/08/2024,20:30,Las Palmas,Real Madrid,1,1,D,9.07,5.49,1.33
2024/2025,LaLiga,31/08/2024,16:00,Barcelona,Valladolid,7,0,H,1.2,7.23,13.12
2024/2025,LaLiga,31/08/2024,18:00,Ath Bilbao,Ath Madrid,0,1,A,2.8,3.25,2.64
